pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
mix	pip	3	110001	120000	0.0006483478772428	1457	2116	3263680	0
mol	pip	3	110001	120000	0.0006648936170212	1457	372	559488	0
mol	pip	3	120001	130000	0.001123289800995	1340	578	514560	0
mix	mol	3	120001	130000	0.0014019189765458	1340	6312	4502400	0
mix	pip	3	120001	130000	0.0011400586353944	1340	3422	3001600	0
mix	mol	3	130001	140000	0.0027703455964325	1495	13916	5023200	0
mix	pip	3	130001	140000	0.0026612517916865	1495	8912	3348800	0
mol	pip	3	130001	140000	0.0027801003344481	1495	1596	574080	0
mix	mol	3	140001	150000	0.0012416694590267	1279	5336	4297440	0
mix	pip	3	140001	150000	0.0004942477381883	1279	1416	2864960	0
mol	pip	3	140001	150000	0.0009569650768829	1279	470	491136	0
mix	mol	3	150001	160000	0.0010268237729874	782	2698	2627520	0
mix	pip	3	150001	160000	0.0010538454512239	782	1846	1751680	0
mol	pip	3	150001	160000	0.000972399829497	782	292	300288	0
mol	pip	3	160001	170000	0.001278358342265	1866	916	716544	0
mix	mol	3	160001	170000	0.0014842673403766	1866	9306	6269760	0
mix	pip	3	160001	170000	0.0009895115602511	1866	4136	4179840	0
mix	mol	3	170001	180000	0.0012928931011455	1854	8054	6229440	0
mix	pip	3	170001	180000	0.0006626598859608	1854	2752	4152960	0
mol	pip	3	170001	180000	0.0010815578928443	1854	770	711936	0
mix	mol	3	180001	190000	0.0008493134469696	1408	4018	4730880	0
mix	pip	3	180001	190000	0.0005402800324675	1408	1704	3153920	0
mol	pip	3	180001	190000	0.0007065281723484	1408	382	540672	0
mol	pip	3	190001	200000	0.0005491214057507	1252	264	480768	0
mix	mol	3	190001	200000	0.0007283584360261	1252	3064	4206720	0
mix	pip	3	190001	200000	0.000710292104062	1252	1992	2804480	0
mol	pip	3	200001	210000	0.0006657029823493	1643	420	630912	0
mix	pip	3	200001	210000	0.0007934092687592	1643	2920	3680320	0
mix	mol	3	200001	210000	0.0007115323305219	1643	3928	5520480	0
mix	mol	3	210001	220000	0.0010230964265906	3005	10330	10096800	0
mix	pip	3	210001	220000	0.0009237580223437	3005	6218	6731200	0
mol	pip	3	210001	220000	0.0008180809761508	3005	944	1153920	0
mol	pip	3	220001	230000	0.0012452834529725	1811	866	695424	0
mix	mol	3	220001	230000	0.0015395335384291	1811	9368	6084960	0
mix	pip	3	220001	230000	0.0014839867476532	1811	6020	4056640	0
mix	pip	3	230001	240000	0.0005532985690031	1178	1460	2638720	0
mol	pip	3	230001	240000	0.000773733729485	1178	350	452352	0
mix	mol	3	230001	240000	0.0007892715660118	1178	3124	3958080	0
mix	pip	3	240001	250000	0.0024053581256388	1817	9790	4070080	0
mol	pip	3	240001	250000	0.0024278802054668	1817	1694	697728	0
mix	mol	3	240001	250000	0.0023046230049532	1817	14070	6105120	0
mix	mol	3	250001	260000	0.0014410746345216	1114	5394	3743040	0
mix	pip	3	250001	260000	0.0026921967171069	1114	6718	2495360	0
mol	pip	3	250001	260000	0.0023984515260323	1114	1026	427776	0
mix	mol	3	260001	270000	0.0008465193810021	957	2722	3215520	0
mix	pip	3	260001	270000	0.0015244812658605	957	3268	2143680	0
mol	pip	3	260001	270000	0.0013986851271334	957	514	367488	0
mix	pip	3	270001	280000	0.0018303571428571	800	3280	1792000	0
mix	mol	3	270001	280000	0.001095238095238	800	2944	2688000	0
mol	pip	3	270001	280000	0.001484375	800	456	307200	0
mol	pip	3	280001	290000	0.0004544448659585	1318	230	506112	0
mix	pip	3	280001	290000	0.0002960383698244	1318	874	2952320	0
mix	mol	3	280001	290000	0.0006200773177252	1318	2746	4428480	0
mol	pip	3	290001	300000	0.0018607401224262	599	428	230016	0
mix	mol	3	290001	300000	0.0018393751490579	599	3702	2012640	0
mix	pip	3	290001	300000	0.0015174099689959	599	2036	1341760	0
mol	pip	3	300001	310000	0.0009571521668295	1023	376	392832	0
mix	mol	3	300001	310000	0.0009047851789787	1023	3110	3437280	0
mix	pip	3	300001	310000	0.0010386119257086	1023	2380	2291520	0
mix	mol	3	310001	320000	0.0010928817612717	2031	7458	6824160	0
mix	pip	3	310001	320000	0.0010788140958008	2031	4908	4549440	0
mol	pip	3	310001	320000	0.0012206630559658	2031	952	779904	0
mix	mol	3	320001	330000	0.000762924609712	607	1556	2039520	0
mix	pip	3	320001	330000	0.0006957519416333	607	946	1359680	0
mol	pip	3	320001	330000	0.0007636600768808	607	178	233088	0
mix	mol	3	330001	340000	0.0019184018112311	2566	16540	8621760	0
mol	pip	3	330001	340000	0.0019059333593141	2566	1878	985344	0
mix	pip	3	330001	340000	0.0021329751698029	2566	12260	5747840	0
mol	pip	3	340001	350000	0.0022797225284821	1814	1588	696576	0
mix	pip	3	340001	350000	0.0021184438494251	1814	8608	4063360	0
mix	mol	3	340001	350000	0.0019684858507901	1814	11998	6095040	0
mol	pip	3	350001	360000	0.0013489727608494	722	374	277248	0
mix	pip	3	350001	360000	0.0015482785912148	722	2504	1617280	0
mix	mol	3	350001	360000	0.0015565228861627	722	3776	2425920	0
mol	pip	3	360001	370000	0.0025201612903225	775	750	297600	0
mix	pip	3	360001	370000	0.0024815668202764	775	4308	1736000	0
mix	mol	3	360001	370000	0.0023563748079877	775	6136	2604000	0
mol	pip	3	370001	380000	0.0010572332918223	803	326	308352	0
mix	mol	3	370001	380000	0.0009718021704323	803	2622	2698080	0
mix	pip	3	370001	380000	0.0012253157801103	803	2204	1798720	0
mix	mol	3	380001	390000	0.0006138392857142	256	528	860160	0
mix	pip	3	380001	390000	0.0006138392857142	256	352	573440	0
mol	pip	3	380001	390000	0.0	256	0	98304	0
mix	mol	3	390001	400000	0.0010118143001881	1316	4474	4421760	0
mix	pip	3	390001	400000	0.0016948002605297	1316	4996	2947840	0
mol	pip	3	390001	400000	0.001448518237082	1316	732	505344	0
mix	mol	3	400001	410000	0.0041005736076395	1486	20474	4992960	0
mix	pip	3	400001	410000	0.0039589742357238	1486	13178	3328640	0
mol	pip	3	400001	410000	0.0041743775235531	1486	2382	570624	0
mol	pip	3	410001	420000	0.0018505253104106	1745	1240	670080	0
mix	pip	3	410001	420000	0.0021653704461727	1745	8464	3908800	0
mix	mol	3	410001	420000	0.0015817301132487	1745	9274	5863200	0
mix	mol	3	420001	430000	0.0013502319416832	503	2282	1690080	0
mix	pip	3	420001	430000	0.0004774921897188	503	538	1126720	0
mol	pip	3	420001	430000	0.0011907720344599	503	230	193152	0
mix	mol	3	430001	440000	0.0008453162446597	914	2596	3071040	0
mix	pip	3	430001	440000	0.0006427789934354	914	1316	2047360	0
mol	pip	3	430001	440000	0.0008319657184536	914	292	350976	0
mix	mol	3	440001	450000	0.0023428947728516	1392	10958	4677120	0
mix	pip	3	440001	450000	0.0020365096469622	1392	6350	3118080	0
mol	pip	3	440001	450000	0.0022749042145593	1392	1216	534528	0
mol	pip	3	450001	460000	0.0010613335503472	1536	626	589824	0
mix	mol	3	450001	460000	0.0010672433035714	1536	5508	5160960	0
mix	pip	3	450001	460000	0.0008265904017857	1536	2844	3440640	0
mix	mol	3	460001	470000	0.0013845447745971	2101	9774	7059360	0
mix	pip	3	460001	470000	0.0017245189365608	2101	8116	4706240	0
mol	pip	3	460001	470000	0.0014650761542122	2101	1182	806784	0
mix	mol	3	470001	480000	0.0012649950118013	1957	8318	6575520	0
mix	pip	3	470001	480000	0.0010899518213008	1957	4778	4383680	0
mol	pip	3	470001	480000	0.0010432634985522	1957	784	751488	0
mix	pip	3	480001	490000	0.0014006061742282	1143	3586	2560320	0
mix	mol	3	480001	490000	0.0010363287922343	1143	3980	3840480	0
mol	pip	3	480001	490000	0.0012029746281714	1143	528	438912	0
mix	pip	3	490001	500000	0.0013866691254815	1743	5414	3904320	0
mix	mol	3	490001	500000	0.000967475343551	1743	5666	5856480	0
mol	pip	3	490001	500000	0.0010637789252247	1743	712	669312	0
mix	mol	3	500001	510000	0.0008053830227743	1150	3112	3864000	0
mix	pip	3	500001	510000	0.0008718944099378	1150	2246	2576000	0
mol	pip	3	500001	510000	0.0006340579710144	1150	280	441600	0
mix	pip	3	510001	520000	0.0007350169619298	1137	1872	2546880	0
mix	mol	3	510001	520000	0.0004533651631276	1137	1732	3820320	0
mol	pip	3	510001	520000	0.0006229844620345	1137	272	436608	0
mix	pip	3	520001	530000	0.0018485915492957	852	3528	1908480	0
mol	pip	3	520001	530000	0.0022373826291079	852	732	327168	0
mix	mol	3	520001	530000	0.0013651352559803	852	3908	2862720	0
mix	mol	3	530001	540000	0.0028808293343177	387	3746	1300320	0
mix	pip	3	530001	540000	0.0037698412698412	387	3268	866880	0
mol	pip	3	530001	540000	0.0031223083548664	387	464	148608	0
mix	mol	3	540001	550000	0.0035094176946544	1795	21166	6031200	0
mix	pip	3	540001	550000	0.0025865499403103	1795	10400	4020800	0
mol	pip	3	540001	550000	0.0037604456824512	1795	2592	689280	0
mix	pip	3	550001	560000	0.0009868421052631	570	1260	1276800	0
mix	mol	3	550001	560000	0.0015173350041771	570	2906	1915200	0
mol	pip	3	550001	560000	0.0015899122807017	570	348	218880	0
mix	mol	3	560001	570000	0.0017362008094376	1106	6452	3716160	0
mol	pip	3	560001	570000	0.0020249397227245	1106	860	424704	0
mix	pip	3	560001	570000	0.0018987341772151	1106	4704	2477440	0
mix	mol	3	570001	580000	0.0017423014586709	1234	7224	4146240	0
mix	pip	3	570001	580000	0.0013913811067376	1234	3846	2764160	0
mol	pip	3	570001	580000	0.0017811318206374	1234	844	473856	0
mix	mol	3	580001	590000	0.0005852172518839	891	1752	2993760	0
mix	pip	3	580001	590000	0.0011273448773448	891	2250	1995840	0
mol	pip	3	580001	590000	0.0006313131313131	891	216	342144	0
mix	mol	3	590001	600000	0.0020622604036765	1031	7144	3464160	0
mix	pip	3	590001	600000	0.001992690868782	1031	4602	2309440	0
mol	pip	3	590001	600000	0.0022985370190753	1031	910	395904	0
mix	mol	3	600001	610000	0.0012985577096646	2638	11510	8863680	0
mix	pip	3	600001	610000	0.000981872089245	2638	5802	5909120	0
mol	pip	3	600001	610000	0.0013208396512509	2638	1338	1012992	0
mol	pip	3	610001	620000	0.0030647675736961	1176	1384	451584	0
mix	mol	3	610001	620000	0.0022943999028182	1176	9066	3951360	0
mix	pip	3	610001	620000	0.0029359511661807	1176	7734	2634240	0
mix	mol	3	620001	630000	0.0016083783940926	819	4426	2751840	0
mix	pip	3	620001	630000	0.0018304116518402	819	3358	1834560	0
mol	pip	3	620001	630000	0.0019777676027676	819	622	314496	0
mix	mol	3	630001	640000	0.0016277093953334	1149	6284	3860640	0
mix	pip	3	630001	640000	0.0018447718512992	1149	4748	2573760	0
mol	pip	3	630001	640000	0.0016409196402668	1149	724	441216	0
mix	mol	3	640001	650000	0.0005705832628909	676	1296	2271360	0
mix	pip	3	640001	650000	0.000730399408284	676	1106	1514240	0
mol	pip	3	640001	650000	0.0005316198224852	676	138	259584	0
mix	pip	3	650001	660000	0.0008759635599159	1427	2800	3196480	0
mol	pip	3	650001	660000	0.001350443821537	1427	740	547968	0
mix	mol	3	650001	660000	0.0013777655420963	1427	6606	4794720	0
mix	mol	3	660001	670000	0.0012536523730553	1206	5080	4052160	0
mix	pip	3	660001	670000	0.0016035891968727	1206	4332	2701440	0
mol	pip	3	660001	670000	0.0015417703150912	1206	714	463104	0
mix	mol	3	670001	680000	0.0029140750979037	1447	14168	4861920	0
mix	pip	3	670001	680000	0.0023768387797413	1447	7704	3241280	0
mol	pip	3	670001	680000	0.0029407106657452	1447	1634	555648	0
mix	mol	3	680001	690000	0.0012850780255843	711	3070	2388960	0
mix	pip	3	680001	690000	0.0016412999799075	711	2614	1592640	0
mol	pip	3	680001	690000	0.0013185654008438	711	360	273024	0
mix	pip	3	690001	700000	0.0017679967356756	1663	6586	3725120	0
mix	mol	3	690001	700000	0.0017889356584485	1663	9996	5587680	0
mol	pip	3	690001	700000	0.0019449037883343	1663	1242	638592	0
mix	pip	3	700001	710000	0.000174992045816	898	352	2011520	0
mol	pip	3	700001	710000	0.0002783964365256	898	96	344832	0
mix	mol	3	700001	710000	0.0004043376816205	898	1220	3017280	0
mix	mol	3	710001	720000	0.000229945278845	409	316	1374240	0
mol	pip	3	710001	720000	0.0001018744906275	409	16	157056	0
mix	pip	3	710001	720000	0.0001397135871463	409	128	916160	0
mix	mol	3	720001	730000	0.0013759106746911	902	4170	3030720	0
mix	pip	3	720001	730000	0.0014273835920177	902	2884	2020480	0
mol	pip	3	720001	730000	0.0017322616407982	902	600	346368	0
mix	mol	3	730001	740000	0.0004712301587301	864	1368	2903040	0
mix	pip	3	730001	740000	0.0005011987433862	864	970	1935360	0
mol	pip	3	730001	740000	0.0004701967592592	864	156	331776	0
mix	mol	3	740001	750000	0.0019055135866501	1267	8112	4257120	0
mix	pip	3	740001	750000	0.0018597079715864	1267	5278	2838080	0
mol	pip	3	740001	750000	0.001932057353328	1267	940	486528	0
mix	pip	3	750001	760000	0.0010696428571428	1000	2396	2240000	0
mol	pip	3	750001	760000	0.001234375	1000	474	384000	0
mix	mol	3	750001	760000	0.0012523809523809	1000	4208	3360000	0
mix	mol	3	760001	770000	0.0004836309523809	960	1560	3225600	0
mix	pip	3	760001	770000	0.00072265625	960	1554	2150400	0
mol	pip	3	760001	770000	0.0006184895833333	960	228	368640	0
mix	mol	3	770001	780000	0.0008541366618658	2083	5978	6998880	0
mix	pip	3	770001	780000	0.0008011281805088	2083	3738	4665920	0
mol	pip	3	770001	780000	0.0008526364218274	2083	682	799872	0
mix	mol	3	780001	790000	0.0017826565557729	1168	6996	3924480	0
mix	pip	3	780001	790000	0.0015831396771037	1168	4142	2616320	0
mol	pip	3	780001	790000	0.0018684003995433	1168	838	448512	0
mix	mol	3	790001	800000	0.0012835472578763	857	3696	2879520	0
mol	pip	3	790001	800000	0.0010513905095293	857	346	329088	0
mix	pip	3	790001	800000	0.0004167361226871	857	800	1919680	0
mix	pip	3	800001	810000	0.0015784083678014	1796	6350	4023040	0
mix	mol	3	800001	810000	0.0019235868066603	1796	11608	6034560	0
mol	pip	3	800001	810000	0.0017834771714922	1796	1230	689664	0
mix	mol	3	810001	820000	0.0023434702828499	1064	8378	3575040	0
mix	pip	3	810001	820000	0.0036511479591836	1064	8702	2383360	0
mol	pip	3	810001	820000	0.0031622023809523	1064	1292	408576	0
mix	mol	3	820001	830000	0.001594446642923	722	3868	2425920	0
mix	pip	3	820001	830000	0.0014641867827463	722	2368	1617280	0
mol	pip	3	820001	830000	0.0015798130193905	722	438	277248	0
mix	mol	3	830001	840000	0.0012613730355665	806	3416	2708160	0
mix	pip	3	830001	840000	0.0009892325416518	806	1786	1805440	0
mol	pip	3	830001	840000	0.000911135235732	806	282	309504	0
mix	pip	3	840001	850000	0.000250262283616	817	458	1830080	0
mol	pip	3	840001	850000	0.0001274989800081	817	40	313728	0
mix	mol	3	840001	850000	0.0002273124672145	817	624	2745120	0
mix	mol	3	850001	860000	0.0012489092495636	764	3206	2567040	0
mix	pip	3	850001	860000	0.001618595736724	764	2770	1711360	0
mol	pip	3	850001	860000	0.0012407286212914	764	364	293376	0
mix	mol	3	860001	870000	0.0004681113962551	1002	1576	3366720	0
mix	pip	3	860001	870000	0.0006228614200171	1002	1398	2244480	0
mol	pip	3	860001	870000	0.0005561793080505	1002	214	384768	0
mix	pip	3	870001	880000	0.0016419356888662	1124	4134	2517760	0
mix	mol	3	870001	880000	0.0010395483816302	1124	3926	3776640	0
mol	pip	3	870001	880000	0.0012835483392645	1124	554	431616	0
mix	mol	3	880001	890000	0.0017459310289259	1182	6934	3971520	0
mix	pip	3	880001	890000	0.001797044960116	1182	4758	2647680	0
mol	pip	3	880001	890000	0.001599513536379	1182	726	453888	0
mix	pip	3	890001	900000	0.0008511548331907	835	1592	1870400	0
mol	pip	3	890001	900000	0.0006549401197604	835	210	320640	0
mix	mol	3	890001	900000	0.0006301682349586	835	1768	2805600	0
mol	pip	3	900001	910000	0.0009057971014492	552	192	211968	0
mix	mol	3	900001	910000	0.0006081780538302	552	1128	1854720	0
mix	pip	3	900001	910000	0.0014072204968944	552	1740	1236480	0
mix	mol	3	910001	920000	0.0005996295231707	1491	3004	5009760	0
mix	pip	3	910001	920000	0.0002826482705758	1491	944	3339840	0
mol	pip	3	910001	920000	0.0003632908562486	1491	208	572544	0
mix	mol	3	920001	930000	0.0020667257159728	2258	15680	7586880	0
mix	pip	3	920001	930000	0.001920552321903	2258	9714	5057920	0
mol	pip	3	920001	930000	0.0021912828461765	2258	1900	867072	0
mix	mol	3	930001	940000	0.0013849006939459	1592	7408	5349120	0
mix	pip	3	930001	940000	0.0012832017229002	1592	4576	3566080	0
mol	pip	3	930001	940000	0.0014035018844221	1592	858	611328	0
mix	mol	3	940001	950000	0.0014154103852596	995	4732	3343200	0
mix	pip	3	940001	950000	0.0010597631012203	995	2362	2228800	0
mol	pip	3	940001	950000	0.001287688442211	995	492	382080	0
mix	pip	3	950001	960000	0.0005024556551592	1498	1686	3355520	0
mol	pip	3	950001	960000	0.0005041444147752	1498	290	575232	0
mix	mol	3	950001	960000	0.0005241115137643	1498	2638	5033280	0
mix	pip	3	960001	970000	0.0016487246629812	1473	5440	3299520	0
mol	pip	3	960001	970000	0.0013754525910839	1473	778	565632	0
mix	mol	3	960001	970000	0.0014895095852325	1473	7372	4949280	0
mol	pip	3	970001	980000	0.0032242063492063	1134	1404	435456	0
mix	mol	3	970001	980000	0.0032890316620475	1134	12532	3810240	0
mix	pip	3	970001	980000	0.0023841017888636	1134	6056	2540160	0
mix	mol	3	980001	990000	0.0016578999115131	1453	8094	4882080	0
mix	pip	3	980001	990000	0.0012148510470946	1453	3954	3254720	0
mol	pip	3	980001	990000	0.0014624913971094	1453	816	557952	0
mix	mol	3	990001	1000000	0.0029204682747989	1143	11216	3840480	0
mix	pip	3	990001	1000000	0.0028465191851018	1143	7288	2560320	0
mol	pip	3	990001	1000000	0.0026155584718576	1143	1148	438912	0
mol	pip	3	1000001	1010000	0.0007683464714714	888	262	340992	0
mix	pip	3	1000001	1010000	0.0007923101673101	888	1576	1989120	0
mix	mol	3	1000001	1010000	0.0009967556842556	888	2974	2983680	0
mol	pip	3	1010001	1020000	0.0034608285479901	1219	1620	468096	0
mix	pip	3	1010001	1020000	0.0035663014180241	1219	9738	2730560	0
mix	mol	3	1010001	1020000	0.0030113480995351	1219	12334	4095840	0
mix	pip	3	1020001	1030000	0.0005378528656971	835	1006	1870400	0
mol	pip	3	1020001	1030000	0.0010229540918163	835	328	320640	0
mix	mol	3	1020001	1030000	0.0009723410322212	835	2728	2805600	0
mol	pip	3	1030001	1040000	0.0023650956284153	610	554	234240	0
mix	pip	3	1030001	1040000	0.0022892271662763	610	3128	1366400	0
mix	mol	3	1030001	1040000	0.0018501170960187	610	3792	2049600	0
mix	pip	3	1040001	1050000	0.0030051747539871	421	2834	943040	0
mix	mol	3	1040001	1050000	0.0014082117407533	421	1992	1414560	0
mol	pip	3	1040001	1050000	0.0020783847980997	421	336	161664	0
mol	pip	3	1050001	1060000	0.0006161737276845	1251	296	480384	0
mix	mol	3	1050001	1060000	0.0006965855886719	1251	2928	4203360	0
mix	pip	3	1050001	1060000	0.0007872273609683	1251	2206	2802240	0
mix	pip	3	1060001	1070000	0.0017257230117177	1146	4430	2567040	0
mix	mol	3	1060001	1070000	0.0026551982049364	1146	10224	3850560	0
mol	pip	3	1060001	1070000	0.0024950916230366	1146	1098	440064	0
mix	mol	3	1070001	1080000	0.0006999720709398	341	802	1145760	0
mix	pip	3	1070001	1080000	0.0014008169250104	341	1070	763840	0
mol	pip	3	1070001	1080000	0.0009927908113391	341	130	130944	0
mix	mol	3	1080001	1090000	0.0008658008658008	132	384	443520	0
mix	pip	3	1080001	1090000	0.0012310606060606	132	364	295680	0
mol	pip	3	1080001	1090000	0.0004734848484848	132	24	50688	0
mix	pip	3	1090001	1100000	0.0011187825332562	1482	3714	3319680	0
mol	pip	3	1090001	1100000	0.0009840305892937	1482	560	569088	0
mix	mol	3	1090001	1100000	0.0009824240087397	1482	4892	4979520	0
mix	mol	3	1100001	1110000	0.0010557593824046	1246	4420	4186560	0
mix	pip	3	1100001	1110000	0.0015564090804861	1246	4344	2791040	0
mol	pip	3	1100001	1110000	0.0013417937399678	1246	642	478464	0
mix	mol	3	1110001	1120000	0.0011743886743886	962	3796	3232320	0
mix	pip	3	1110001	1120000	0.0011508761508761	962	2480	2154880	0
mol	pip	3	1110001	1120000	0.0010665713790713	962	394	369408	0
mix	pip	3	1120001	1130000	0.0	178	0	398720	0
mol	pip	3	1120001	1130000	0.0	178	0	68352	0
mix	mol	3	1120001	1130000	0.0	178	0	598080	0
mix	mol	3	1130001	1140000	0.0026050051876498	1331	11650	4472160	0
mol	pip	3	1130001	1140000	0.0026256887052341	1331	1342	511104	0
mix	pip	3	1130001	1140000	0.0026020983149082	1331	7758	2981440	0
mix	mol	3	1140001	1150000	0.0011074578673806	1814	6750	6095040	0
mix	pip	3	1140001	1150000	0.0014436328555678	1814	5866	4063360	0
mol	pip	3	1140001	1150000	0.0010680815876515	1814	744	696576	0
mol	pip	3	1150001	1160000	0.0008178374655647	726	228	278784	0
mix	mol	3	1150001	1160000	0.0007624950806768	726	1860	2439360	0
mix	pip	3	1150001	1160000	0.0009285222353404	726	1510	1626240	0
mix	pip	3	1160001	1170000	0.0017572366657732	2665	10490	5969600	0
mix	mol	3	1160001	1170000	0.0014877602072724	2665	13322	8954400	0
mol	pip	3	1160001	1170000	0.0015888836772983	2665	1626	1023360	0
mix	pip	3	1170001	1180000	0.0018235053119349	2528	10326	5662720	0
mol	pip	3	1170001	1180000	0.0016296644251054	2528	1582	970752	0
mix	mol	3	1170001	1180000	0.0014414745328511	2528	12244	8494080	0
mix	mol	3	1180001	1190000	0.0016077869380394	2218	11982	7452480	0
mix	pip	3	1180001	1190000	0.0017688071621795	2218	8788	4968320	0
mol	pip	3	1180001	1190000	0.0020265066125638	2218	1726	851712	0
mix	mol	3	1190001	1200000	0.0002138388867611	1865	1340	6266400	0
mix	pip	3	1190001	1200000	0.0003327269245499	1865	1390	4177600	0
mol	pip	3	1190001	1200000	0.0001843163538873	1865	132	716160	0
mix	mol	3	1200001	1210000	0.0012026875350751	2291	9258	7697760	0
mix	pip	3	1200001	1210000	0.0013535106316642	2291	6946	5131840	0
mol	pip	3	1200001	1210000	0.0011867088607594	2291	1044	879744	0
mol	pip	3	1210001	1220000	0.002924406942264	1911	2146	733824	0
mix	mol	3	1210001	1220000	0.0027232687946973	1911	17486	6420960	0
mix	pip	3	1210001	1220000	0.0024033789339911	1911	10288	4280640	0
mix	pip	3	1220001	1230000	0.0004371085594989	958	938	2145920	0
mol	pip	3	1220001	1230000	0.0005980340988169	958	220	367872	0
mix	mol	3	1220001	1230000	0.0006573715081021	958	2116	3218880	0
mol	pip	3	1230001	1240000	0.0009172197640117	1130	398	433920	0
mix	pip	3	1230001	1240000	0.0009544879898862	1130	2416	2531200	0
mix	mol	3	1230001	1240000	0.0005741677201854	1130	2180	3796800	0
mix	mol	3	1240001	1250000	0.0025603534096565	574	4938	1928640	0
mol	pip	3	1240001	1250000	0.0033754355400696	574	744	220416	0
mix	pip	3	1240001	1250000	0.0029616724738675	574	3808	1285760	0
mix	mol	3	1250001	1260000	0.0001112594570538	321	120	1078560	0
mix	pip	3	1250001	1260000	0.0002948375611927	321	212	719040	0
mol	pip	3	1250001	1260000	0.0001947040498442	321	24	123264	0
mix	mol	3	1260001	1270000	0.0018979759391441	1421	9062	4774560	0
mix	pip	3	1260001	1270000	0.0016575349351563	1421	5276	3183040	0
mol	pip	3	1260001	1270000	0.0021148545625146	1421	1154	545664	0
mol	pip	3	1270001	1280000	0.0017111310951239	1251	822	480384	0
mix	pip	3	1270001	1280000	0.0014374214913783	1251	4028	2802240	0
mix	mol	3	1270001	1280000	0.0019360701914658	1251	8138	4203360	0
mol	pip	3	1280001	1290000	0.0012123911322248	421	196	161664	0
mix	pip	3	1280001	1290000	0.0015757550050899	421	1486	943040	0
mix	mol	3	1280001	1290000	0.0011678543151227	421	1652	1414560	0
mix	pip	3	1290001	1300000	0.000618952760387	1506	2088	3373440	0
mol	pip	3	1290001	1300000	0.0004219234174413	1506	244	578304	0
mix	mol	3	1290001	1300000	0.000733178397521	1506	3710	5060160	0
mix	mol	3	1300001	1310000	0.0007334820155607	2338	5762	7855680	0
mix	pip	3	1300001	1310000	0.0008157155077599	2338	4272	5237120	0
mol	pip	3	1300001	1310000	0.0008398381807812	2338	754	897792	0
mix	mol	3	1310001	1320000	0.0005507862421514	857	1586	2879520	0
mix	pip	3	1310001	1320000	0.0005532172028671	857	1062	1919680	0
mol	pip	3	1310001	1320000	0.0005834305717619	857	192	329088	0
mix	pip	3	1320001	1330000	0.0008077115360579	1143	2068	2560320	0
mol	pip	3	1320001	1330000	0.001175634295713	1143	516	438912	0
mix	mol	3	1320001	1330000	0.0011936007999	1143	4584	3840480	0
mix	mol	3	1330001	1340000	0.004647613148697	3229	50424	10849440	0
mix	pip	3	1330001	1340000	0.0043196699553156	3229	31244	7232960	0
mol	pip	3	1330001	1340000	0.0047905698358624	3229	5940	1239936	0
mix	mol	3	1340001	1350000	0.0022967563837129	1725	13312	5796000	0
mix	pip	3	1340001	1350000	0.0015926501035196	1725	6154	3864000	0
