pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
mix	pip	2	100001	110000	0.0004718741518139	3158	3338	7073920	0
mol	pip	2	100001	110000	0.0004914766729997	3158	596	1212672	0
mix	mol	2	110001	120000	0.0012461920795254	1485	6218	4989600	0
mol	pip	2	110001	120000	0.0011994949494949	1485	684	570240	0
mix	pip	2	110001	120000	0.0006096681096681	1485	2028	3326400	0
mix	mol	2	120001	130000	0.0005534914140992	3422	6364	11497920	0
mix	pip	2	120001	130000	0.0003365826166819	3422	2580	7665280	0
mol	pip	2	120001	130000	0.000374415546464	3422	492	1314048	0
mix	mol	2	130001	140000	0.0003528680242499	4595	5448	15439200	0
mix	pip	2	130001	140000	0.0003400435255712	4595	3500	10292800	0
mol	pip	2	130001	140000	0.0003287087413855	4595	580	1764480	0
mix	mol	2	140001	150000	0.0006936526035727	5262	12264	17680320	0
mix	pip	2	140001	150000	0.0002806510289406	5262	3308	11786880	0
mol	pip	2	140001	150000	0.0005899214493855	5262	1192	2020608	0
mol	pip	2	150001	160000	0.0004821004746835	2528	468	970752	0
mix	mol	2	150001	160000	0.0005175369198312	2528	4396	8494080	0
mix	pip	2	150001	160000	0.000461262432188	2528	2612	5662720	0
mix	pip	2	160001	170000	0.0002739891113253	2519	1546	5642560	0
mol	pip	2	160001	170000	0.0003535629217943	2519	342	967296	0
mix	mol	2	160001	170000	0.0003766611845214	2519	3188	8463840	0
mix	mol	2	170001	180000	0.0015527950310559	3059	15960	10278240	0
mix	pip	2	170001	180000	0.0018449656750572	3059	12642	6852160	0
mol	pip	2	170001	180000	0.0017179497657186	3059	2018	1174656	0
mix	mol	2	180001	190000	0.0015196299922182	1897	9686	6373920	0
mix	pip	2	180001	190000	0.001426594623089	1897	6062	4249280	0
mol	pip	2	180001	190000	0.0012739413108416	1897	928	728448	0
mix	mol	2	190001	200000	0.0004087779690189	1660	2280	5577600	0
mix	pip	2	190001	200000	0.0001957831325301	1660	728	3718400	0
mol	pip	2	190001	200000	0.0003765060240963	1660	240	637440	0
mix	mol	2	200001	210000	0.0003563881971171	3155	3778	10600800	0
mix	pip	2	200001	210000	0.0001791374235906	3155	1266	7067200	0
mol	pip	2	200001	210000	0.0003516244057052	3155	426	1211520	0
mix	mol	2	210001	220000	0.0015108184800922	2148	10904	7217280	0
mix	pip	2	210001	220000	0.0011530659749933	2148	5548	4811520	0
mol	pip	2	210001	220000	0.0013505780571073	2148	1114	824832	0
mix	mol	2	220001	230000	0.0010013922597881	2531	8516	8504160	0
mix	pip	2	220001	230000	0.0009030874301518	2531	5120	5669440	0
mol	pip	2	220001	230000	0.0010309660213354	2531	1002	971904	0
mix	mol	2	230001	240000	0.0009809759866091	2219	7314	7455840	0
mix	pip	2	230001	240000	0.0006401693169381	2219	3182	4970560	0
mol	pip	2	230001	240000	0.0007933378398678	2219	676	852096	0
mix	pip	2	240001	250000	0.0005707342971493	1749	2236	3917760	0
mol	pip	2	240001	250000	0.0006491804840861	1749	436	671616	0
mix	mol	2	240001	250000	0.000768466334504	1749	4516	5876640	0
mix	mol	2	250001	260000	0.0007443588058393	2391	5980	8033760	0
mix	pip	2	250001	260000	0.0004936667264145	2391	2644	5355840	0
mol	pip	2	250001	260000	0.0007667642548445	2391	704	918144	0
mix	mol	2	260001	270000	0.0009259259259259	2142	6664	7197120	0
mix	pip	2	260001	270000	0.0010045684940642	2142	4820	4798080	0
mol	pip	2	260001	270000	0.0008875077808901	2142	730	822528	0
mix	mol	2	270001	280000	0.0011706145497213	1948	7662	6545280	0
mix	pip	2	270001	280000	0.0010890290407744	1948	4752	4363520	0
mol	pip	2	270001	280000	0.0014518095482546	1948	1086	748032	0
mol	pip	2	280001	290000	0.0011852885494189	2553	1162	980352	0
mix	mol	2	280001	290000	0.0012086620782272	2553	10368	8578080	0
mix	pip	2	280001	290000	0.0004966146270494	2553	2840	5718720	0
mix	pip	2	290001	300000	0.0006148726851851	1728	2380	3870720	0
mix	mol	2	290001	300000	0.0009045690035273	1728	5252	5806080	0
mol	pip	2	290001	300000	0.0009675202546296	1728	642	663552	0
mix	mol	2	300001	310000	0.000999048187294	1676	5626	5631360	0
mix	pip	2	300001	310000	0.0005849386293897	1676	2196	3754240	0
mol	pip	2	300001	310000	0.0008483741050119	1676	546	643584	0
mix	mol	2	310001	320000	0.000584513084513	1998	3924	6713280	0
mix	pip	2	310001	320000	0.000573788073788	1998	2568	4475520	0
mol	pip	2	310001	320000	0.0006490865865865	1998	498	767232	0
mix	mol	2	320001	330000	0.0008400894604417	2555	7212	8584800	0
mix	pip	2	320001	330000	0.0008666480290746	2555	4960	5723200	0
mol	pip	2	320001	330000	0.0008745107632093	2555	858	981120	0
mix	pip	2	330001	340000	0.0013192188562363	1891	5588	4235840	0
mol	pip	2	330001	340000	0.0014239599858981	1891	1034	726144	0
mix	mol	2	330001	340000	0.0015272846314623	1891	9704	6353760	0
mix	mol	2	340001	350000	0.000342558675892	2106	2424	7076160	0
mix	pip	2	340001	350000	0.000373083706417	2106	1760	4717440	0
mol	pip	2	340001	350000	0.0003487060778727	2106	282	808704	0
mix	mol	2	350001	360000	0.0005927659480958	2167	4316	7281120	0
mix	pip	2	350001	360000	0.0005755982596084	2167	2794	4854080	0
mol	pip	2	350001	360000	0.0007138324873096	2167	594	832128	0
mix	mol	2	360001	370000	0.0014664988317372	1447	7130	4861920	0
mix	pip	2	360001	370000	0.0009743064468358	1447	3158	3241280	0
mol	pip	2	360001	370000	0.0012381939645243	1447	688	555648	0
mix	mol	2	370001	380000	0.0009025439580995	891	2702	2993760	0
mix	pip	2	370001	380000	0.0006784110950777	891	1354	1995840	0
mol	pip	2	370001	380000	0.00091189674523	891	312	342144	0
mol	pip	2	380001	390000	0.0012919896640826	1290	640	495360	0
mix	pip	2	380001	390000	0.0010333610188261	1290	2986	2889600	0
mix	mol	2	380001	390000	0.0011867847914359	1290	5144	4334400	0
mix	mol	2	390001	400000	0.0014304915514592	868	4172	2916480	0
mix	pip	2	390001	400000	0.0013434002633311	868	2612	1944320	0
mol	pip	2	390001	400000	0.0013860887096774	868	462	333312	0
mix	mol	2	400001	410000	0.000890856342537	1190	3562	3998400	0
mol	pip	2	400001	410000	0.0010854341736694	1190	496	456960	0
mix	pip	2	400001	410000	0.0012627551020408	1190	3366	2665600	0
mix	mol	2	410001	420000	0.0014044741763774	993	4686	3336480	0
mix	pip	2	410001	420000	0.0017155804920155	993	3816	2224320	0
mol	pip	2	410001	420000	0.0015577794561933	993	594	381312	0
mix	mol	2	420001	430000	0.0005003126954346	1599	2688	5372640	0
mix	pip	2	420001	430000	0.0001217278656303	1599	436	3581760	0
mol	pip	2	420001	430000	0.0004592714196372	1599	282	614016	0
mix	mol	2	430001	440000	0.0027833860817054	1309	12242	4398240	0
mix	pip	2	430001	440000	0.0025319218596529	1309	7424	2932160	0
mol	pip	2	430001	440000	0.0028249936338171	1309	1420	502656	0
mix	pip	2	440001	450000	0.000766150210084	1360	2334	3046400	0
mol	pip	2	440001	450000	0.0012561274509803	1360	656	522240	0
mix	mol	2	440001	450000	0.00140625	1360	6426	4569600	0
mix	pip	2	450001	460000	0.0008274160548802	1187	2200	2658880	0
mix	mol	2	450001	460000	0.0011383239058049	1187	4540	3988320	0
mol	pip	2	450001	460000	0.0008600112327997	1187	392	455808	0
mix	mol	2	460001	470000	0.0012125441358908	998	4066	3353280	0
mix	pip	2	460001	470000	0.0009188018894932	998	2054	2235520	0
mol	pip	2	460001	470000	0.0011794422177688	998	452	383232	0
mix	mol	2	470001	480000	0.001179365079365	1125	4458	3780000	0
mix	pip	2	470001	480000	0.000629365079365	1125	1586	2520000	0
mol	pip	2	470001	480000	0.0009814814814814	1125	424	432000	0
mol	pip	2	480001	490000	0.000306125872249	1242	146	476928	0
mix	pip	2	480001	490000	0.0001610305958132	1242	448	2782080	0
mix	mol	2	480001	490000	0.0003627980983053	1242	1514	4173120	0
mix	pip	2	490001	500000	0.0011405358660031	2354	6014	5272960	0
mol	pip	2	490001	500000	0.0011549490229396	2354	1044	903936	0
mix	mol	2	490001	500000	0.0012913682890318	2354	10214	7909440	0
mix	mol	2	500001	510000	0.0007813946312866	2315	6078	7778400	0
mix	pip	2	500001	510000	0.0007123572971305	2315	3694	5185600	0
mol	pip	2	500001	510000	0.0007739380849532	2315	688	888960	0
mix	mol	2	510001	520000	0.0007729922632668	1748	4540	5873280	0
mix	pip	2	510001	520000	0.0009679429552141	1748	3790	3915520	0
mol	pip	2	510001	520000	0.0008372663996948	1748	562	671232	0
mix	mol	2	520001	530000	0.0008978082915236	1082	3264	3635520	0
mix	pip	2	520001	530000	0.0006197187747557	1082	1502	2423680	0
mol	pip	2	520001	530000	0.000770178681454	1082	320	415488	0
mix	mol	2	530001	540000	NA	0	NA	NA	NA
mix	pip	2	530001	540000	NA	0	NA	NA	NA
mol	pip	2	530001	540000	NA	0	NA	NA	NA
mix	mol	2	540001	550000	0.0	38	0	127680	0
mix	pip	2	540001	550000	0.0	38	0	85120	0
mol	pip	2	540001	550000	0.0	38	0	14592	0
mix	pip	2	550001	560000	0.0	96	0	215040	0
mol	pip	2	550001	560000	0.0	96	0	36864	0
mix	mol	2	550001	560000	0.0	96	0	322560	0
mix	mol	2	560001	570000	0.001452278619184	1396	6812	4690560	0
mix	pip	2	560001	570000	0.0010629860826852	1396	3324	3127040	0
mol	pip	2	560001	570000	0.0013953557784145	1396	748	536064	0
mix	mol	2	570001	580000	0.002048908160475	2438	16784	8191680	0
mix	pip	2	570001	580000	0.0013715135356849	2438	7490	5461120	0
mol	pip	2	570001	580000	0.0018778199343724	2438	1758	936192	0
mix	mol	2	580001	590000	0.0032360928242264	868	9438	2916480	0
mix	pip	2	580001	590000	0.0030776826859776	868	5984	1944320	0
mol	pip	2	580001	590000	0.0034622215821812	868	1154	333312	0
mix	mol	2	590001	600000	NA	0	NA	NA	NA
mix	pip	2	590001	600000	NA	0	NA	NA	NA
mol	pip	2	590001	600000	NA	0	NA	NA	NA
mix	mol	2	600001	610000	NA	0	NA	NA	NA
mix	pip	2	600001	610000	NA	0	NA	NA	NA
mol	pip	2	600001	610000	NA	0	NA	NA	NA
mix	pip	2	610001	620000	NA	0	NA	NA	NA
mol	pip	2	610001	620000	NA	0	NA	NA	NA
mix	mol	2	610001	620000	NA	0	NA	NA	NA
mix	mol	2	620001	630000	0.0042579695373987	841	12032	2825760	0
mix	pip	2	620001	630000	0.003666978087311	841	6908	1883840	0
mol	pip	2	620001	630000	0.0042546076099881	841	1374	322944	0
mix	mol	2	630001	640000	0.0012299771167048	874	3612	2936640	0
mix	pip	2	630001	640000	0.0014016018306636	874	2744	1957760	0
mol	pip	2	630001	640000	0.0013169813119755	874	442	335616	0
mol	pip	2	640001	650000	0.0011608520723104	1512	674	580608	0
mix	mol	2	640001	650000	0.0012117346938775	1512	6156	5080320	0
mix	pip	2	640001	650000	0.000996197089947	1512	3374	3386880	0
mol	pip	2	650001	660000	0.0033553685897435	624	804	239616	0
mix	pip	2	650001	660000	0.0023351648351648	624	3264	1397760	0
mix	mol	2	650001	660000	0.0036439255189255	624	7640	2096640	0
mix	mol	2	660001	670000	0.0009952731092436	680	2274	2284800	0
mix	pip	2	660001	670000	0.0008652836134453	680	1318	1523200	0
mol	pip	2	660001	670000	0.0011871936274509	680	310	261120	0
mix	mol	2	670001	680000	0.0005920205920205	555	1104	1864800	0
mix	pip	2	670001	680000	0.0001673101673101	555	208	1243200	0
mol	pip	2	670001	680000	0.0004504504504504	555	96	213120	0
mix	pip	2	680001	690000	0.0013674779419054	1441	4414	3227840	0
mol	pip	2	680001	690000	0.0008891394864677	1441	492	553344	0
mix	mol	2	680001	690000	0.0009884835266514	1441	4786	4841760	0
mol	pip	2	690001	700000	0.0012030247479376	1091	504	418944	0
mix	mol	2	690001	700000	0.0013808869102177	1091	5062	3665760	0
mix	pip	2	690001	700000	0.0006587992667277	1091	1610	2443840	0
mix	mol	2	700001	710000	0.0004193566186613	863	1216	2899680	0
mix	pip	2	700001	710000	0.0005928240357556	863	1146	1933120	0
mol	pip	2	700001	710000	0.0003621089223638	863	120	331392	0
mix	mol	2	710001	720000	0.0002801992528019	803	756	2698080	0
mix	pip	2	710001	720000	0.0003691513965486	803	664	1798720	0
mol	pip	2	710001	720000	0.0002075550020755	803	64	308352	0
mix	mol	2	720001	730000	0.0012727234383567	1129	4828	3793440	0
mix	pip	2	720001	730000	0.0007006832848285	1129	1772	2528960	0
mol	pip	2	720001	730000	0.0009964570416297	1129	432	433536	0
mol	pip	2	730001	740000	0.0007207681508223	1662	460	638208	0
mix	mol	2	730001	740000	0.0007589106641453	1662	4238	5584320	0
mix	pip	2	730001	740000	0.0004743639332989	1662	1766	3722880	0
mix	mol	2	740001	750000	0.0012846068660022	860	3712	2889600	0
mix	pip	2	740001	750000	0.001140988372093	860	2198	1926400	0
mol	pip	2	740001	750000	0.0012536337209302	860	414	330240	0
mix	mol	2	750001	760000	0.0022565742714996	804	6096	2701440	0
mix	pip	2	750001	760000	0.0014392324093816	804	2592	1800960	0
mol	pip	2	750001	760000	0.0023709577114427	804	732	308736	0
mol	pip	2	760001	770000	0.0008654090447154	656	218	251904	0
mix	mol	2	760001	770000	0.0009418554006968	656	2076	2204160	0
mix	pip	2	760001	770000	0.0008111933797909	656	1192	1469440	0
mol	pip	2	770001	780000	0.0005793474230626	899	200	345216	0
mix	mol	2	770001	780000	0.0008746490809894	899	2642	3020640	0
mix	pip	2	770001	780000	0.0007528205943111	899	1516	2013760	0
mix	mol	2	780001	790000	0.0008541008541008	407	1168	1367520	0
mix	pip	2	780001	790000	0.0001053001053001	407	96	911680	0
mol	pip	2	780001	790000	0.0008190008190008	407	128	156288	0
mix	mol	2	790001	800000	0.0007660455486542	345	888	1159200	0
mix	pip	2	790001	800000	0.0002484472049689	345	192	772800	0
mol	pip	2	790001	800000	0.0006038647342995	345	80	132480	0
mix	mol	2	800001	810000	0.0012204749273714	754	3092	2533440	0
mix	pip	2	800001	810000	0.0005956328154604	754	1006	1688960	0
mol	pip	2	800001	810000	0.0010085101679929	754	292	289536	0
mix	pip	2	810001	820000	0.0027796271637816	751	4676	1682240	0
mol	pip	2	810001	820000	0.0029890701287172	751	862	288384	0
mix	mol	2	810001	820000	0.0028137087058525	751	7100	2523360	0
mix	mol	2	820001	830000	0.0013297077072587	1274	5692	4280640	0
mix	pip	2	820001	830000	0.0011031060775958	1274	3148	2853760	0
mol	pip	2	820001	830000	0.001324568288854	1274	648	489216	0
mix	mol	2	830001	840000	0.0009905732679337	932	3102	3131520	0
mix	pip	2	830001	840000	0.0006485668301655	932	1354	2087680	0
mol	pip	2	830001	840000	0.0009332528612303	932	334	357888	0
mix	mol	2	840001	850000	0.001010915054858	1263	4290	4243680	0
mix	pip	2	840001	850000	0.0007535912227123	1263	2132	2829120	0
mol	pip	2	840001	850000	0.00078764185801	1263	382	484992	0
mol	pip	2	850001	860000	0.0016015459551037	787	484	302208	0
mix	mol	2	850001	860000	0.0020625340352151	787	5454	2644320	0
mix	pip	2	850001	860000	0.0010721092757306	787	1890	1762880	0
mix	pip	2	860001	870000	0.0011237332461588	437	1100	978880	0
mol	pip	2	860001	870000	0.0016804919908466	437	282	167808	0
mix	mol	2	860001	870000	0.0015228288111583	437	2236	1468320	0
mix	mol	2	870001	880000	0.0008651508651508	666	1936	2237760	0
mix	pip	2	870001	880000	0.0002466752466752	666	368	1491840	0
mol	pip	2	870001	880000	0.0006881881881881	666	176	255744	0
mix	mol	2	880001	890000	0.0005092048570309	851	1456	2859360	0
mix	pip	2	880001	890000	0.0004868222259526	851	928	1906240	0
mol	pip	2	880001	890000	0.0004528985507246	851	148	326784	0
mix	mol	2	890001	900000	0.0017915167691772	1231	7410	4136160	0
mix	pip	2	890001	900000	0.0014955901125681	1231	4124	2757440	0
mol	pip	2	890001	900000	0.0015443067966422	1231	730	472704	0
mol	pip	2	900001	910000	0.0021708076527991	1298	1082	498432	0
mix	mol	2	900001	910000	0.0023855381906229	1298	10404	4361280	0
mix	pip	2	900001	910000	0.0022403973145498	1298	6514	2907520	0
mol	pip	2	910001	920000	0.0030269979767324	659	766	253056	0
mix	pip	2	910001	920000	0.0029454801647517	659	4348	1476160	0
mix	mol	2	910001	920000	0.0030583857215116	659	6772	2214240	0
mix	mol	2	920001	930000	0.0007490316700843	627	1578	2106720	0
mix	pip	2	920001	930000	0.0008558327637275	627	1202	1404480	0
mol	pip	2	920001	930000	0.0007559144072301	627	182	240768	0
mix	mol	2	930001	940000	0.0017158280316175	494	2848	1659840	0
mix	pip	2	930001	940000	0.0012687969924812	494	1404	1106560	0
mol	pip	2	930001	940000	0.001707995951417	494	324	189696	0
mol	pip	2	940001	950000	0.001131221719457	442	192	169728	0
mix	mol	2	940001	950000	0.0013817065287653	442	2052	1485120	0
mix	pip	2	940001	950000	0.0004201680672268	442	416	990080	0
mix	pip	2	950001	960000	0.0011918604651162	430	1148	963200	0
mol	pip	2	950001	960000	0.0014292635658914	430	236	165120	0
mix	mol	2	950001	960000	0.0015310077519379	430	2212	1444800	0
mix	pip	2	960001	970000	0.0117591185410334	376	9904	842240	0
mol	pip	2	960001	970000	0.0167054521276595	376	2412	144384	0
mix	mol	2	960001	970000	0.0165653495440729	376	20928	1263360	0
mix	mol	2	970001	980000	0.0002695417789757	212	192	712320	0
mix	pip	2	970001	980000	0.0013814016172506	212	656	474880	0
mol	pip	2	970001	980000	0.0011792452830188	212	96	81408	0
mix	mol	2	980001	990000	0.0091086536137297	985	30146	3309600	0
mix	pip	2	980001	990000	0.0063080130529369	985	13918	2206400	0
mol	pip	2	980001	990000	0.0089731387478849	985	3394	378240	0
mix	mol	2	990001	1000000	0.0040929322179322	444	6106	1491840	0
mix	pip	2	990001	1000000	0.0022783944658944	444	2266	994560	0
mol	pip	2	990001	1000000	0.0034135698198198	444	582	170496	0
mix	mol	2	1000001	1010000	0.0097776610644257	340	11170	1142400	0
mix	pip	2	1000001	1010000	0.0100735294117647	340	7672	761600	0
mol	pip	2	1000001	1010000	0.0110906862745098	340	1448	130560	0
mol	pip	2	1010001	1020000	0.0061715182648401	438	1038	168192	0
mix	pip	2	1010001	1020000	0.0044602087410306	438	4376	981120	0
mix	mol	2	1010001	1020000	0.005815122852794	438	8558	1471680	0
mix	mol	2	1020001	1030000	0.0028334137709137	296	2818	994560	0
mix	pip	2	1020001	1030000	0.0015534507722007	296	1030	663040	0
mol	pip	2	1020001	1030000	0.0022346565315315	296	254	113664	0
mix	mol	2	1030001	1040000	0.0	220	0	739200	0
mix	pip	2	1030001	1040000	0.0	220	0	492800	0
mol	pip	2	1030001	1040000	0.0	220	0	84480	0
mix	mol	2	1040001	1050000	0.0008225108225108	330	912	1108800	0
mix	pip	2	1040001	1050000	0.001474567099567	330	1090	739200	0
mol	pip	2	1040001	1050000	0.0007575757575757	330	96	126720	0
mix	mol	2	1050001	1060000	0.0040492515571629	948	12898	3185280	0
mix	pip	2	1050001	1060000	0.0036561934900542	948	7764	2123520	0
mol	pip	2	1050001	1060000	0.0039831663150492	948	1450	364032	0
mol	pip	2	1060001	1070000	0.0016175814368585	747	464	286848	0
mix	pip	2	1060001	1070000	0.0011773283610633	747	1970	1673280	0
mix	mol	2	1060001	1070000	0.0017490597309874	747	4390	2509920	0
mix	mol	2	1070001	1080000	0.0021370023419203	610	4380	2049600	0
mix	pip	2	1070001	1080000	0.0015193208430913	610	2076	1366400	0
mol	pip	2	1070001	1080000	0.0020150273224043	610	472	234240	0
mix	mol	2	1080001	1090000	0.0026436324315501	1167	10366	3921120	0
mix	pip	2	1080001	1090000	0.0019616844166972	1167	5128	2614080	0
mol	pip	2	1080001	1090000	0.0028474007426449	1167	1276	448128	0
mol	pip	2	1090001	1100000	0.0006341753022452	772	188	296448	0
mix	pip	2	1090001	1100000	0.000335399703923	772	580	1729280	0
mix	mol	2	1090001	1100000	0.000771804835924	772	2002	2593920	0
mix	mol	2	1100001	1110000	0.0019399024670109	332	2164	1115520	0
mix	pip	2	1100001	1110000	0.0023531626506024	332	1750	743680	0
mol	pip	2	1100001	1110000	0.0024159136546184	332	308	127488	0
mix	mol	2	1110001	1120000	0.0008333333333333	205	574	688800	0
mix	pip	2	1110001	1120000	0.0017160278745644	205	788	459200	0
mol	pip	2	1110001	1120000	0.0013719512195121	205	108	78720	0
mix	pip	2	1120001	1130000	0.0021749985933719	2539	12370	5687360	0
mol	pip	2	1120001	1130000	0.0021477451752658	2539	2094	974976	0
mix	mol	2	1120001	1130000	0.002125180517264	2539	18130	8531040	0
mix	pip	2	1130001	1140000	0.0009391119084996	637	1340	1426880	0
mol	pip	2	1130001	1140000	0.0017006802721088	637	416	244608	0
mix	mol	2	1130001	1140000	0.0014138072811542	637	3026	2140320	0
mix	mol	2	1140001	1150000	0.0015827612509534	874	4648	2936640	0
mix	pip	2	1140001	1150000	0.0012269123896698	874	2402	1957760	0
mol	pip	2	1140001	1150000	0.0017639206712433	874	592	335616	0
mix	mol	2	1150001	1160000	0.0016879886282871	469	2660	1575840	0
mix	pip	2	1150001	1160000	0.0003807493146512	469	400	1050560	0
mol	pip	2	1150001	1160000	0.0014214641080312	469	256	180096	0
mol	pip	2	1160001	1170000	0.0013533464566929	254	132	97536	0
mix	mol	2	1160001	1170000	0.001771653543307	254	1512	853440	0
mix	pip	2	1160001	1170000	0.0012654668166479	254	720	568960	0
mix	mol	2	1170001	1180000	0.0007069688340452	602	1430	2022720	0
mix	pip	2	1170001	1180000	0.0006377551020408	602	860	1348480	0
mol	pip	2	1170001	1180000	0.0004585409745293	602	106	231168	0
mix	mol	2	1180001	1190000	0.0034513546798029	1740	20178	5846400	0
mix	pip	2	1180001	1190000	0.0032517446633825	1740	12674	3897600	0
mol	pip	2	1180001	1190000	0.0035739942528735	1740	2388	668160	0
mix	mol	2	1190001	1200000	0.0021949404761904	384	2832	1290240	0
mix	pip	2	1190001	1200000	0.0022367931547619	384	1924	860160	0
mol	pip	2	1190001	1200000	0.0029432508680555	384	434	147456	0
mol	pip	2	1200001	1210000	0.0008635012242042	953	316	365952	0
mix	pip	2	1200001	1210000	0.0007738719832109	953	1652	2134720	0
mix	mol	2	1200001	1210000	0.0009137810423224	953	2926	3202080	0
mix	mol	2	1210001	1220000	0.0024440370682985	2708	22238	9098880	0
mix	pip	2	1210001	1220000	0.0020461859041991	2708	12412	6065920	0
mol	pip	2	1210001	1220000	0.0024002954209748	2708	2496	1039872	0
mix	mol	2	1220001	1230000	0.002968817031317	888	8858	2983680	0
mix	pip	2	1220001	1230000	0.0018611245173745	888	3702	1989120	0
mol	pip	2	1220001	1230000	0.0030499249249249	888	1040	340992	0
mix	mol	2	1230001	1240000	0.0017537921317394	2163	12746	7267680	0
mix	pip	2	1230001	1240000	0.0015995475860247	2163	7750	4845120	0
mol	pip	2	1230001	1240000	0.0018589150870704	2163	1544	830592	0
mix	pip	2	1240001	1250000	0.0026104814619574	813	4754	1821120	0
mol	pip	2	1240001	1250000	0.0028956539565395	813	904	312192	0
mix	mol	2	1240001	1250000	0.0023399519709482	813	6392	2731680	0
mix	mol	2	1250001	1260000	0.0060106811769447	1654	33404	5557440	0
mix	pip	2	1250001	1260000	0.0057398730350665	1654	21266	3704960	0
mol	pip	2	1250001	1260000	0.0064647571543732	1654	4106	635136	0
mix	mol	2	1260001	1270000	0.0009160433011007	783	2410	2630880	0
mix	pip	2	1260001	1270000	0.0005724320379492	783	1004	1753920	0
mol	pip	2	1260001	1270000	0.000811515538527	783	244	300672	0
mix	mol	2	1270001	1280000	0.0012537993920972	658	2772	2210880	0
mix	pip	2	1270001	1280000	0.0004993486756404	658	736	1473920	0
mol	pip	2	1270001	1280000	0.0008232016210739	658	208	252672	0
mol	pip	2	1280001	1290000	0.0015802781289506	791	480	303744	0
mix	pip	2	1280001	1290000	0.0013387213292396	791	2372	1771840	0
mix	mol	2	1280001	1290000	0.001409457588345	791	3746	2657760	0
mix	mol	2	1290001	1300000	0.0018525267249757	490	3050	1646400	0
mix	pip	2	1290001	1300000	0.0017930029154518	490	1968	1097600	0
mol	pip	2	1290001	1300000	0.0017963435374149	490	338	188160	0
mix	mol	2	1300001	1310000	0.0021505952380952	1000	7226	3360000	0
mix	pip	2	1300001	1310000	0.0020848214285714	1000	4670	2240000	0
mol	pip	2	1300001	1310000	0.0020364583333333	1000	782	384000	0
mix	mol	2	1310001	1320000	0.0065988095238095	500	11086	1680000	0
mix	pip	2	1310001	1320000	0.0043	500	4816	1120000	0
mol	pip	2	1310001	1320000	0.0066041666666666	500	1268	192000	0
mix	pip	2	1320001	1330000	0.0010315723663644	457	1056	1023680	0
mol	pip	2	1320001	1330000	0.002085612691466	457	366	175488	0
mix	mol	2	1320001	1330000	0.0022246535375638	457	3416	1535520	0
mol	pip	2	1330001	1340000	0.0006422199638663	738	182	283392	0
mix	pip	2	1330001	1340000	0.0002395470383275	738	396	1653120	0
mix	mol	2	1330001	1340000	0.0006904116660214	738	1712	2479680	0
mix	mol	2	1340001	1350000	0.0015735066215835	676	3574	2271360	0
mix	pip	2	1340001	1350000	0.0010672020287404	676	1616	1514240	0
mol	pip	2	1340001	1350000	0.0014715853057199	676	382	259584	0
mix	mol	2	1350001	1360000	0.0024104196133899	404	3272	1357440	0
mix	pip	2	1350001	1360000	0.0018873762376237	404	1708	904960	0
mol	pip	2	1350001	1360000	0.0021658415841584	404	336	155136	0
mix	mol	2	1360001	1370000	0.0028129133597883	288	2722	967680	0
mix	pip	2	1360001	1370000	0.0011160714285714	288	720	645120	0
