pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pip	1	490001	500000	0.0041127098321342	1390	686	166800	0
mol	1	500001	510000	0.0008745627186406	261	63	72036	0
pip	1	500001	510000	0.0017241379310344	261	54	31320	0
mix	1	500001	510000	0.0006816221899327	261	1731	2539530	0
pip	1	510001	520000	0.0009327846364883	1215	136	145800	0
mol	1	510001	520000	0.0002624202302141	1215	88	335340	0
mix	1	510001	520000	0.0008271055113581	1215	9778	11821950	0
pip	1	520001	530000	0.0001414998989286	1649	28	197880	0
mol	1	520001	530000	0.0006284001722607	1649	286	455124	0
mix	1	520001	530000	0.0005249685723135	1649	8423	16044770	0
pip	1	530001	540000	0.0007016114430563	1841	155	220920	0
mol	1	530001	540000	0.0011828007777751	1841	601	508116	0
mix	1	530001	540000	0.0011277886978847	1841	20202	17912930	0
pip	1	540001	550000	0.0004640522875816	1275	71	153000	0
mol	1	540001	550000	0.0006081273088945	1275	214	351900	0
mix	1	540001	550000	0.000400781895492	1275	4972	12405750	0
pip	1	550001	560000	0.0002133105802047	586	15	70320	0
mix	1	550001	560000	0.0011408717979297	586	6505	5701780	0
mol	1	550001	560000	0.001459168026908	586	236	161736	0
mix	1	560001	570000	0.0016216065048835	735	11597	7151550	0
mol	1	560001	570000	0.0014246278221433	735	289	202860	0
pip	1	560001	570000	0.0011678004535147	735	103	88200	0
mix	1	570001	580000	0.0013035953426498	231	2930	2247630	0
mol	1	570001	580000	0.0019449149883932	231	124	63756	0
pip	1	570001	580000	0.0014069264069264	231	39	27720	0
mix	1	580001	590000	0.0003381510575755	572	1882	5565560	0
pip	1	580001	590000	0.0	572	0	68640	0
mol	1	580001	590000	0.0007537752102969	572	119	157872	0
pip	1	590001	600000	0.0021226415094339	954	243	114480	0
mol	1	590001	600000	0.0031218667395861	954	822	263304	0
mix	1	590001	600000	0.0028284649908105	954	26255	9282420	0
mol	1	600001	610000	0.0008584879534754	785	186	216660	0
pip	1	600001	610000	0.0004140127388535	785	39	94200	0
mix	1	600001	610000	0.0006848606646984	785	5231	7638050	0
pip	1	610001	620000	NA	0	NA	NA	NA
mix	1	610001	620000	NA	0	NA	NA	NA
mol	1	610001	620000	NA	0	NA	NA	NA
pip	1	620001	630000	0.0022452504317789	579	156	69480	0
mix	1	620001	630000	0.0024188495243775	579	13627	5633670	0
mol	1	620001	630000	0.0033666241145403	579	538	159804	0
mol	1	630001	640000	0.0010619690154922	928	272	256128	0
pip	1	630001	640000	0.0017420977011494	928	194	111360	0
mix	1	630001	640000	0.0015097281780486	928	13632	9029440	0
mix	1	640001	650000	0.0020424946505024	1146	22775	11150580	0
mol	1	640001	650000	0.0023933277689253	1146	757	316296	0
pip	1	640001	650000	0.0019560791157649	1146	269	137520	0
mix	1	650001	660000	5.350454788657036e-05	534	278	5195820	0
mol	1	650001	660000	0.0	534	0	147384	0
pip	1	650001	660000	0.0	534	0	64080	0
pip	1	660001	670000	0.0	389	0	46680	0
mol	1	660001	670000	0.0	389	0	107364	0
mix	1	660001	670000	0.0	389	0	3784970	0
mol	1	670001	680000	0.0004667911443051	489	63	134964	0
mix	1	670001	680000	0.0004167743806707	489	1983	4757970	0
pip	1	670001	680000	0.0002556237218813	489	15	58680	0
pip	1	680001	690000	0.0011759935117599	411	58	49320	0
mol	1	680001	690000	0.0018688952360802	411	212	113436	0
mix	1	680001	690000	0.0011505290032832	411	4601	3999030	0
mol	1	690001	700000	0.0004208754208754	396	46	109296	0
mix	1	690001	700000	0.0006402670071734	396	2467	3853080	0
pip	1	690001	700000	0.0005892255892255	396	28	47520	0
pip	1	700001	710000	0.0013540031397174	1274	207	152880	0
mol	1	700001	710000	0.0015869223943758	1274	558	351624	0
mix	1	700001	710000	0.0011600497579061	1274	14380	12396020	0
pip	1	710001	720000	0.0009186351706036	254	28	30480	0
mol	1	710001	720000	0.0	254	0	70104	0
mix	1	710001	720000	0.0014364211667786	254	3550	2471420	0
mix	1	720001	730000	0.0050707733133221	378	18650	3677940	0
pip	1	720001	730000	0.0052028218694885	378	236	45360	0
mol	1	720001	730000	0.0069492370217007	378	725	104328	0
mix	1	730001	740000	0.0022670724115962	563	12419	5477990	0
mol	1	730001	740000	0.0035845753854866	563	557	155388	0
pip	1	730001	740000	0.0019242155121373	563	130	67560	0
mix	1	740001	750000	0.0008294826456045	381	3075	3707130	0
mol	1	740001	750000	0.0005991098938719	381	63	105156	0
pip	1	740001	750000	0.0012029746281714	381	55	45720	0
mix	1	750001	760000	0.0014754568026994	904	12978	8795920	0
pip	1	750001	760000	0.0015947640117994	904	173	108480	0
mol	1	750001	760000	0.0013546877003975	904	338	249504	0
pip	1	760001	770000	0.0011850152905198	654	93	78480	0
mol	1	760001	770000	0.0002548419979612	654	46	180504	0
mix	1	760001	770000	0.0004404864051092	654	2803	6363420	0
pip	1	770001	780000	0.0004251700680272	294	15	35280	0
mol	1	770001	780000	0.0032411515330769	294	263	81144	0
mix	1	770001	780000	0.0015105117072522	294	4321	2860620	0
mol	1	780001	790000	0.0006844498028282	577	109	159252	0
mix	1	780001	790000	0.0007520203198669	577	4222	5614210	0
pip	1	780001	790000	0.0008376660889659	577	58	69240	0
mix	1	790001	800000	0.0	781	0	7599130	0
mol	1	790001	800000	0.0	781	0	215556	0
pip	1	790001	800000	0.0	781	0	93720	0
pip	1	800001	810000	NA	0	NA	NA	NA
mol	1	800001	810000	NA	0	NA	NA	NA
mix	1	800001	810000	NA	0	NA	NA	NA
pip	1	810001	820000	NA	0	NA	NA	NA
mol	1	810001	820000	NA	0	NA	NA	NA
mix	1	810001	820000	NA	0	NA	NA	NA
mix	1	820001	830000	NA	0	NA	NA	NA
mol	1	820001	830000	NA	0	NA	NA	NA
pip	1	820001	830000	NA	0	NA	NA	NA
pip	1	830001	840000	NA	0	NA	NA	NA
mol	1	830001	840000	NA	0	NA	NA	NA
mix	1	830001	840000	NA	0	NA	NA	NA
pip	1	840001	850000	0.0016091954022988	145	28	17400	0
mol	1	840001	850000	0.0037981009495252	145	152	40020	0
mix	1	840001	850000	0.0016656625438565	145	2350	1410850	0
pip	1	850001	860000	0.0	128	0	15360	0
mol	1	850001	860000	0.0	128	0	35328	0
mix	1	850001	860000	0.0	128	0	1245440	0
mol	1	860001	870000	NA	0	NA	NA	NA
mix	1	860001	870000	NA	0	NA	NA	NA
pip	1	860001	870000	NA	0	NA	NA	NA
pip	1	870001	880000	NA	0	NA	NA	NA
mol	1	870001	880000	NA	0	NA	NA	NA
mix	1	870001	880000	NA	0	NA	NA	NA
mol	1	880001	890000	0.0018530810930412	131	67	36156	0
pip	1	880001	890000	0.0019083969465648	131	30	15720	0
mix	1	880001	890000	0.0030550041972964	131	3894	1274630	0
mol	1	890001	900000	0.0013092337971565	2106	761	581256	0
pip	1	890001	900000	0.0023425134536245	2106	592	252720	0
mix	1	890001	900000	0.0021494891998489	2106	44046	20491380	0
pip	1	900001	910000	0.0029834426741643	1067	382	128040	0
mol	1	900001	910000	0.0020509895005636	1067	604	294492	0
mix	1	900001	910000	0.0031985443911573	1067	33207	10381910	0
pip	1	910001	920000	0.0003818876159301	611	28	73320	0
mol	1	910001	920000	0.000373585711236	611	63	168636	0
mix	1	910001	920000	0.0002186700487634	611	1300	5945030	0
pip	1	920001	930000	0.0004611330698287	506	28	60720	0
mol	1	920001	930000	0.0001646903820816	506	23	139656	0
mix	1	920001	930000	0.0013393237978786	506	6594	4923380	0
pip	1	930001	940000	0.0003645833333333	640	28	76800	0
mol	1	930001	940000	0.0005378170289855	640	95	176640	0
mix	1	930001	940000	0.0005084146968139	640	3166	6227200	0
mix	1	940001	950000	0.0	567	0	5516910	0
mol	1	940001	950000	0.0	567	0	156492	0
pip	1	940001	950000	0.0	567	0	68040	0
mix	1	950001	960000	0.001119429132019	880	9585	8562400	0
mol	1	950001	960000	0.0007411067193675	880	180	242880	0
pip	1	950001	960000	0.0010984848484848	880	116	105600	0
mix	1	960001	970000	0.0038619045591928	845	31752	8221850	0
mol	1	960001	970000	0.0026712974873509	845	623	233220	0
pip	1	960001	970000	0.0030966469428007	845	314	101400	0
mix	1	970001	980000	0.0015500951826852	643	9698	6256390	0
mol	1	970001	980000	0.001538305497329	643	273	177468	0
pip	1	970001	980000	0.0020736132711249	643	160	77160	0
pip	1	980001	990000	0.0002111486486486	592	15	71040	0
mix	1	980001	990000	0.0003880100552762	592	2235	5760160	0
mol	1	980001	990000	0.0007221895808852	592	118	163392	0
mix	1	990001	1000000	0.0011570232475005	989	11134	9622970	0
mol	1	990001	1000000	0.001014785832564	989	277	272964	0
pip	1	990001	1000000	0.0009437141894169	989	112	118680	0
mix	1	1000001	1010000	0.0016619019195124	687	11109	6684510	0
mol	1	1000001	1010000	0.001318481952619	687	250	189612	0
pip	1	1000001	1010000	0.0013706938379427	687	113	82440	0
mix	1	1010001	1020000	0.0005078074008975	1118	5524	10878140	0
mol	1	1010001	1020000	0.0010500116667962	1118	324	308568	0
pip	1	1010001	1020000	0.0005441264162194	1118	73	134160	0
mol	1	1020001	1030000	0.0007665588693256	605	128	166980	0
pip	1	1020001	1030000	0.0	605	0	72600	0
mix	1	1020001	1030000	0.0002410539101186	605	1419	5886650	0
mix	1	1030001	1040000	0.0004592599212555	621	2775	6042330	0
mol	1	1030001	1040000	0.0009451795841209	621	162	171396	0
pip	1	1030001	1040000	0.0	621	0	74520	0
pip	1	1040001	1050000	0.0011802575107296	699	99	83880	0
mix	1	1040001	1050000	0.0010624486309174	699	7226	6801270	0
mol	1	1040001	1050000	0.0008811760071323	699	170	192924	0
mix	1	1050001	1060000	0.0007186603346106	807	5643	7852110	0
mol	1	1050001	1060000	0.0019036330657471	807	424	222732	0
pip	1	1050001	1060000	0.0006195786864931	807	60	96840	0
mix	1	1060001	1070000	0.000466519224401	599	2719	5828270	0
mol	1	1060001	1070000	0.0006532626841837	599	108	165324	0
pip	1	1060001	1070000	0.0002086811352253	599	15	71880	0
mix	1	1070001	1080000	0.0017625419023926	428	7340	4164440	0
mol	1	1070001	1080000	0.0034792767167817	428	411	118128	0
pip	1	1070001	1080000	0.0030179127725856	428	155	51360	0
pip	1	1080001	1090000	0.000548245614035	228	15	27360	0
mix	1	1080001	1090000	0.0015691206433349	228	3481	2218440	0
mol	1	1080001	1090000	0.0015096618357487	228	95	62928	0
mol	1	1090001	1100000	0.0024513939666647	773	523	213348	0
pip	1	1090001	1100000	0.0022962483829236	773	213	92760	0
mix	1	1090001	1100000	0.0027197462137479	773	20456	7521290	0
mix	1	1100001	1110000	0.0010627712570616	314	3247	3055220	0
mol	1	1100001	1110000	0.0	314	0	86664	0
pip	1	1100001	1110000	0.0003980891719745	314	15	37680	0
mix	1	1110001	1120000	0.0032935602737322	410	13139	3989300	0
mol	1	1110001	1120000	0.0037645811240721	410	426	113160	0
pip	1	1110001	1120000	0.0032317073170731	410	159	49200	0
mix	1	1120001	1130000	0.0010966641968816	516	5506	5020680	0
mol	1	1120001	1130000	0.0014815751039209	516	211	142416	0
pip	1	1120001	1130000	0.0015665374677002	516	97	61920	0
pip	1	1130001	1140000	0.0006052927927927	592	43	71040	0
mix	1	1130001	1140000	0.0009485847615344	592	5464	5760160	0
mol	1	1130001	1140000	0.0006793478260869	592	111	163392	0
pip	1	1140001	1150000	0.0002380952380952	525	15	63000	0
mol	1	1140001	1150000	0.0009730848861283	525	141	144900	0
mix	1	1140001	1150000	0.0008167180541281	525	4172	5108250	0
pip	1	1150001	1160000	0.0009431524547803	645	73	77400	0
mol	1	1150001	1160000	0.0005055611729019	645	90	178020	0
mix	1	1150001	1160000	0.0016467888811874	645	10335	6275850	0
mix	1	1160001	1170000	0.0032771351308011	564	17984	5487720	0
pip	1	1160001	1170000	0.0027039007092198	564	183	67680	0
mol	1	1160001	1170000	0.0050043683831842	564	779	155664	0
pip	1	1170001	1180000	NA	0	NA	NA	NA
mol	1	1170001	1180000	NA	0	NA	NA	NA
mix	1	1170001	1180000	NA	0	NA	NA	NA
mol	1	1180001	1190000	0.0011991640113749	423	140	116748	0
pip	1	1180001	1190000	0.0	423	0	50760	0
mix	1	1180001	1190000	0.0004200894603466	423	1729	4115790	0
pip	1	1190001	1200000	0.0007673090649536	467	43	56040	0
mol	1	1190001	1200000	0.0001784439685938	467	23	128892	0
mix	1	1190001	1200000	0.0009084686976634	467	4128	4543910	0
pip	1	1200001	1210000	0.001505376344086	155	28	18600	0
mol	1	1200001	1210000	0.0044647031323048	155	191	42780	0
mix	1	1200001	1210000	0.001989192056493	155	3000	1508150	0
pip	1	1210001	1220000	0.0002495009980039	501	15	60120	0
mol	1	1210001	1220000	0.0004845381700367	501	67	138276	0
mix	1	1210001	1220000	0.0010622126763943	501	5178	4874730	0
pip	1	1220001	1230000	0.002639335476956	622	197	74640	0
mol	1	1220001	1230000	0.0011533622256395	622	198	171672	0
mix	1	1220001	1230000	0.0015265876412329	622	9239	6052060	0
mol	1	1230001	1240000	0.0	234	0	64584	0
mix	1	1230001	1240000	0.0006842877346474	234	1558	2276820	0
pip	1	1230001	1240000	0.0009971509971509	234	28	28080	0
mol	1	1240001	1250000	0.0	173	0	47748	0
mix	1	1240001	1250000	0.0	173	0	1683290	0
pip	1	1240001	1250000	0.0	173	0	20760	0
mol	1	1250001	1260000	0.0006072382803011	537	90	148212	0
mix	1	1250001	1260000	0.0015699491484226	537	8203	5225010	0
pip	1	1250001	1260000	0.0009000620732464	537	58	64440	0
pip	1	1260001	1270000	0.0009828349944629	602	71	72240	0
mol	1	1260001	1270000	0.0008365833694448	602	139	166152	0
mix	1	1260001	1270000	0.0007240339669413	602	4241	5857460	0
pip	1	1270001	1280000	0.0018268268268268	333	73	39960	0
mol	1	1270001	1280000	0.0009357183270226	333	86	91908	0
mix	1	1270001	1280000	0.0014218740837445	333	4607	3240090	0
pip	1	1280001	1290000	0.000626491646778	838	63	100560	0
mol	1	1280001	1290000	0.0004626266818857	838	107	231288	0
mix	1	1280001	1290000	0.0005316578649797	838	4335	8153740	0
mol	1	1290001	1300000	0.0036201179071481	1180	1179	325680	0
pip	1	1290001	1300000	0.0027683615819209	1180	392	141600	0
mix	1	1290001	1300000	0.0028736913616806	1180	32994	11481400	0
pip	1	1300001	1310000	0.000473292765382	493	28	59160	0
mix	1	1300001	1310000	0.0016833823581528	493	8075	4796890	0
mol	1	1300001	1310000	0.0024546550254284	493	334	136068	0
mix	1	1310001	1320000	0.0008137166573059	1151	9113	11199230	0
mol	1	1310001	1320000	0.0015330084740427	1151	487	317676	0
pip	1	1310001	1320000	0.0007312481899797	1151	101	138120	0
mol	1	1320001	1330000	0.0037093341441167	1430	1464	394680	0
pip	1	1320001	1330000	0.0042249417249417	1430	725	171600	0
mix	1	1320001	1330000	0.0036418258000991	1430	50672	13913900	0
mix	1	1330001	1340000	0.0013952280943656	483	6557	4699590	0
mol	1	1330001	1340000	0.0007726468028925	483	103	133308	0
pip	1	1330001	1340000	0.0010006901311249	483	58	57960	0
mix	1	1340001	1350000	0.0008760586467534	790	6734	7686700	0
mol	1	1340001	1350000	0.0016694184553292	790	364	218040	0
pip	1	1340001	1350000	0.0009177215189873	790	87	94800	0
pip	1	1350001	1360000	0.0009004417261297	981	106	117720	0
mix	1	1350001	1360000	0.0009182693163948	981	8765	9545130	0
mol	1	1350001	1360000	0.0022049372867083	981	597	270756	0
pip	1	1360001	1370000	0.0008313771517996	852	85	102240	0
mol	1	1360001	1370000	0.0007697149078043	852	181	235152	0
mix	1	1360001	1370000	0.0009598357531278	852	7957	8289960	0
mix	1	1370001	1380000	0.0007573227132579	160	1179	1556800	0
mol	1	1370001	1380000	0.0	160	0	44160	0
pip	1	1370001	1380000	0.00078125	160	15	19200	0
mix	1	1380001	1390000	0.0018558507928809	1602	28928	15587460	0
mol	1	1380001	1390000	0.0021960773670592	1602	971	442152	0
pip	1	1380001	1390000	0.0013108614232209	1602	252	192240	0
mix	1	1390001	1400000	2.9577048210588585e-05	483	139	4699590	0
mol	1	1390001	1400000	0.0	483	0	133308	0
pip	1	1390001	1400000	0.0	483	0	57960	0
mol	1	1400001	1410000	0.001503750865366	1277	530	352452	0
pip	1	1400001	1410000	0.0012203080135734	1277	187	153240	0
mix	1	1400001	1410000	0.0012234803274954	1277	15202	12425210	0
mix	1	1410001	1420000	0.0015501595837327	891	13439	8669430	0
mol	1	1410001	1420000	0.0020169488768522	891	496	245916	0
pip	1	1410001	1420000	0.0010849233071455	891	116	106920	0
mix	1	1420001	1430000	0.001504789311408	625	9151	6081250	0
mol	1	1420001	1430000	0.0016	625	276	172500	0
pip	1	1420001	1430000	0.00132	625	99	75000	0
mol	1	1430001	1440000	0.0017296096477308	1370	654	378120	0
pip	1	1430001	1440000	0.0015450121654501	1370	254	164400	0
mix	1	1430001	1440000	0.0018992355646244	1370	25317	13330100	0
pip	1	1440001	1450000	0.0003940110323089	1269	60	152280	0
mol	1	1440001	1450000	0.0014247210516097	1269	499	350244	0
mix	1	1440001	1450000	0.0008745992061467	1269	10799	12347370	0
mol	1	1450001	1460000	0.0010190846766722	1799	506	496524	0
mix	1	1450001	1460000	0.0008166007494171	1799	14294	17504270	0
pip	1	1450001	1460000	0.0005882897906244	1799	127	215880	0
mix	1	1460001	1470000	0.0012037172982702	945	11068	9194850	0
pip	1	1460001	1470000	0.0006437389770723	945	73	113400	0
mol	1	1460001	1470000	0.0024768039260792	945	646	260820	0
mol	1	1470001	1480000	0.0018590891820007	2403	1233	663228	0
pip	1	1470001	1480000	0.0020148425579137	2403	581	288360	0
mix	1	1470001	1480000	0.0019327074456005	2403	45189	23381190	0
mix	1	1480001	1490000	0.0004379105411323	414	1764	4028220	0
mol	1	1480001	1490000	0.0	414	0	114264	0
pip	1	1480001	1490000	0.0005636070853462	414	28	49680	0
mix	1	1490001	1500000	0.0004570099267036	1670	7426	16249100	0
pip	1	1490001	1500000	0.0003443113772455	1670	69	200400	0
mol	1	1490001	1500000	0.0009112210361884	1670	420	460920	0
mix	1	1500001	1510000	0.0005957890445655	2153	12481	20948690	0
mol	1	1500001	1510000	0.0006882879971997	2153	409	594228	0
pip	1	1500001	1510000	0.0007121845486917	2153	184	258360	0
mix	1	1510001	1520000	0.0011435985786939	621	6910	6042330	0
mol	1	1510001	1520000	0.0018378491913463	621	315	171396	0
pip	1	1510001	1520000	0.0016505636070853	621	123	74520	0
mol	1	1520001	1530000	0.0014983109948785	665	275	183540	0
pip	1	1520001	1530000	0.0009147869674185	665	73	79800	0
mix	1	1520001	1530000	0.0010741138560687	665	6950	6470450	0
mix	1	1530001	1540000	0.0002741646224567	349	931	3395770	0
mol	1	1530001	1540000	0.0002387774594078	349	23	96324	0
pip	1	1530001	1540000	0.0009312320916905	349	39	41880	0
pip	1	1540001	1550000	0.0002456140350877	950	28	114000	0
mol	1	1540001	1550000	0.0016056445461479	950	421	262200	0
mix	1	1540001	1550000	0.0003197922864715	950	2956	9243500	0
mol	1	1550001	1560000	0.0015607580824972	520	224	143520	0
pip	1	1550001	1560000	0.0031089743589743	520	194	62400	0
mix	1	1550001	1560000	0.0024515771997786	520	12404	5059600	0
