pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
mix	pip	1	410001	420000	0.0005406943653955	502	608	1124480	0
mol	pip	1	410001	420000	0.000570634130146	502	110	192768	0
mix	mol	1	420001	430000	0.0015658515658515	333	1752	1118880	0
mix	pip	1	420001	430000	0.0020404332904332	333	1522	745920	0
mol	pip	1	420001	430000	0.001564064064064	333	200	127872	0
mix	mol	1	430001	440000	0.0013815922408567	707	3282	2375520	0
mol	pip	1	430001	440000	0.0015175624705327	707	412	271488	0
mix	pip	1	430001	440000	0.001151747827844	707	1824	1583680	0
mol	pip	1	440001	450000	0.0006084189131364	779	182	299136	0
mix	pip	1	440001	450000	0.0007197872730607	779	1256	1744960	0
mix	mol	1	440001	450000	0.0004278990158322	779	1120	2617440	0
mol	pip	1	450001	460000	0.0013857033639143	763	406	292992	0
mix	pip	1	450001	460000	0.0014252948885976	763	2436	1709120	0
mix	mol	1	450001	460000	0.0016125257442426	763	4134	2563680	0
mol	pip	1	460001	470000	0.0011557177615571	685	304	263040	0
mix	mol	1	460001	470000	0.0011522419186652	685	2652	2301600	0
mix	pip	1	460001	470000	0.0013946819603753	685	2140	1534400	0
mix	mol	1	470001	480000	0.0006819813352476	796	1824	2674560	0
mix	pip	1	470001	480000	0.0007537688442211	796	1344	1783040	0
mol	pip	1	470001	480000	0.0007720896147403	796	236	305664	0
mix	mol	1	480001	490000	0.001153483992467	885	3430	2973600	0
mix	pip	1	480001	490000	0.001230831315577	885	2440	1982400	0
mol	pip	1	480001	490000	0.001088747645951	885	370	339840	0
mix	mol	1	490001	500000	0.0047263617677286	1390	22074	4670400	0
mix	pip	1	490001	500000	0.0041623843782117	1390	12960	3113600	0
mol	pip	1	490001	500000	0.0046163069544364	1390	2464	533760	0
mix	mol	1	500001	510000	0.0008004926108374	261	702	876960	0
mix	pip	1	500001	510000	0.0012144225506294	261	710	584640	0
mol	pip	1	500001	510000	0.0013769157088122	261	138	100224	0
mol	pip	1	510001	520000	0.0006087105624142	1215	284	466560	0
mix	mol	1	510001	520000	0.0005584950029394	1215	2280	4082400	0
mix	pip	1	510001	520000	0.0008752204585537	1215	2382	2721600	0
mix	mol	1	520001	530000	0.0005887406508995	1649	3262	5540640	0
mix	pip	1	520001	530000	0.0003497790868924	1649	1292	3693760	0
mol	pip	1	520001	530000	0.0004295532646048	1649	272	633216	0
mix	pip	1	530001	540000	0.0009190463257546	1841	3790	4123840	0
mix	mol	1	530001	540000	0.0011697835027547	1841	7236	6185760	0
mol	pip	1	530001	540000	0.0009392540286076	1841	664	706944	0
mix	mol	1	540001	550000	0.0004962651727357	1275	2126	4284000	0
mix	pip	1	540001	550000	0.0004236694677871	1275	1210	2856000	0
mol	pip	1	540001	550000	0.0005228758169934	1275	256	489600	0
mix	mol	1	550001	560000	0.0014027710060133	586	2762	1968960	0
mix	pip	1	550001	560000	0.0007222086786933	586	948	1312640	0
mol	pip	1	550001	560000	0.0009154579067121	586	206	225024	0
mix	mol	1	560001	570000	0.0015484288953676	735	3824	2469600	0
mix	pip	1	560001	570000	0.0013654033041788	735	2248	1646400	0
mol	pip	1	560001	570000	0.0013038548752834	735	368	282240	0
mix	pip	1	570001	580000	0.0014687693259121	231	760	517440	0
mol	pip	1	570001	580000	0.0018939393939393	231	168	88704	0
mix	mol	1	570001	580000	0.0016697588126159	231	1296	776160	0
mol	pip	1	580001	590000	0.0005099067599067	572	112	219648	0
mix	pip	1	580001	590000	0.0001748251748251	572	224	1281280	0
mix	mol	1	580001	590000	0.0006337412587412	572	1218	1921920	0
mol	pip	1	590001	600000	0.0026969776380153	954	988	366336	0
mix	pip	1	590001	600000	0.0024773510032943	954	5294	2136960	0
mix	mol	1	590001	600000	0.0030404562244184	954	9746	3205440	0
mix	pip	1	600001	610000	0.000588034576888	785	1034	1758400	0
mol	pip	1	600001	610000	0.0008558917197452	785	258	301440	0
mix	mol	1	600001	610000	0.0009455565665756	785	2494	2637600	0
mix	mol	1	610001	620000	NA	0	NA	NA	NA
mix	pip	1	610001	620000	NA	0	NA	NA	NA
mol	pip	1	610001	620000	NA	0	NA	NA	NA
mix	mol	1	620001	630000	0.0035303067686487	579	6868	1945440	0
mix	pip	1	620001	630000	0.0023824944485566	579	3090	1296960	0
mol	pip	1	620001	630000	0.0037240932642487	579	828	222336	0
mix	pip	1	630001	640000	0.0016490917487684	928	3428	2078720	0
mol	pip	1	630001	640000	0.0014367816091954	928	512	356352	0
mix	mol	1	630001	640000	0.0012821993021346	928	3998	3118080	0
mix	mol	1	640001	650000	0.002378355356104	1146	9158	3850560	0
mix	pip	1	640001	650000	0.0020669720767888	1146	5306	2567040	0
mol	pip	1	640001	650000	0.0024814572425828	1146	1092	440064	0
mix	mol	1	650001	660000	2.6752273943285174e-05	534	48	1794240	0
mol	pip	1	650001	660000	0.0	534	0	205056	0
mix	pip	1	650001	660000	2.6752273943285174e-05	534	32	1196160	0
mol	pip	1	660001	670000	0.0	389	0	149376	0
mix	mol	1	660001	670000	0.0	389	0	1307040	0
mix	pip	1	660001	670000	0.0	389	0	871360	0
mol	pip	1	670001	680000	0.000383435582822	489	72	187776	0
mix	pip	1	670001	680000	0.000330484954718	489	362	1095360	0
mix	mol	1	670001	680000	0.0004528191644756	489	744	1643040	0
mix	mol	1	680001	690000	0.001500405515004	411	2072	1380960	0
mix	pip	1	680001	690000	0.0011405109489051	411	1050	920640	0
mol	pip	1	680001	690000	0.0014699918896999	411	232	157824	0
mol	pip	1	690001	700000	0.0004997895622895	396	76	152064	0
mix	mol	1	690001	700000	0.0005245911495911	396	698	1330560	0
mix	pip	1	690001	700000	0.0006268037518037	396	556	887040	0
mol	pip	1	700001	710000	0.0014962715855572	1274	732	489216	0
mix	pip	1	700001	710000	0.0012341612469163	1274	3522	2853760	0
mix	mol	1	700001	710000	0.0014194139194139	1274	6076	4280640	0
mol	pip	1	710001	720000	0.0004921259842519	254	48	97536	0
mix	pip	1	710001	720000	0.0011600112485939	254	660	568960	0
mix	mol	1	710001	720000	0.0008436445444319	254	720	853440	0
mol	pip	1	720001	730000	0.0064621913580246	378	938	145152	0
mix	pip	1	720001	730000	0.0051870748299319	378	4392	846720	0
mix	mol	1	720001	730000	0.0061492189468379	378	7810	1270080	0
mol	pip	1	730001	740000	0.0028308170515097	563	612	216192	0
mix	pip	1	730001	740000	0.0020933773154021	563	2640	1261120	0
mix	mol	1	730001	740000	0.002964560602216	563	5608	1891680	0
mix	pip	1	740001	750000	0.0010545556805399	381	900	853440	0
mix	mol	1	740001	750000	0.0007030371203599	381	900	1280160	0
mol	pip	1	740001	750000	0.0009432414698162	381	138	146304	0
mix	pip	1	750001	760000	0.0015318821112515	904	3102	2024960	0
mol	pip	1	750001	760000	0.0014403576696165	904	500	347136	0
mix	mol	1	750001	760000	0.0014308101559207	904	4346	3037440	0
mol	pip	1	760001	770000	0.0007485983690112	654	188	251136	0
mix	pip	1	760001	770000	0.000838248143294	654	1228	1464960	0
mix	mol	1	760001	770000	0.0003458569972331	654	760	2197440	0
mol	pip	1	770001	780000	0.0019664115646258	294	222	112896	0
mix	pip	1	770001	780000	0.0010021865889212	294	660	658560	0
mix	mol	1	770001	780000	0.0024578879170715	294	2428	987840	0
mol	pip	1	780001	790000	0.0007582322357019	577	168	221568	0
mix	pip	1	780001	790000	0.0007814434265907	577	1010	1292480	0
mix	mol	1	780001	790000	0.00071593628786	577	1388	1938720	0
mix	mol	1	790001	800000	0.0	781	0	2624160	0
mol	pip	1	790001	800000	0.0	781	0	299904	0
mix	pip	1	790001	800000	0.0	781	0	1749440	0
mix	mol	1	800001	810000	NA	0	NA	NA	NA
mix	pip	1	800001	810000	NA	0	NA	NA	NA
mol	pip	1	800001	810000	NA	0	NA	NA	NA
mix	mol	1	810001	820000	NA	0	NA	NA	NA
mol	pip	1	810001	820000	NA	0	NA	NA	NA
mix	pip	1	810001	820000	NA	0	NA	NA	NA
mol	pip	1	820001	830000	NA	0	NA	NA	NA
mix	pip	1	820001	830000	NA	0	NA	NA	NA
mix	mol	1	820001	830000	NA	0	NA	NA	NA
mol	pip	1	830001	840000	NA	0	NA	NA	NA
mix	pip	1	830001	840000	NA	0	NA	NA	NA
mix	mol	1	830001	840000	NA	0	NA	NA	NA
mix	mol	1	840001	850000	0.0028571428571428	145	1392	487200	0
mix	pip	1	840001	850000	0.0016133004926108	145	524	324800	0
mol	pip	1	840001	850000	0.0027298850574712	145	152	55680	0
mix	mol	1	850001	860000	0.0	128	0	430080	0
mix	pip	1	850001	860000	0.0	128	0	286720	0
mol	pip	1	850001	860000	0.0	128	0	49152	0
mix	mol	1	860001	870000	NA	0	NA	NA	NA
mol	pip	1	860001	870000	NA	0	NA	NA	NA
mix	pip	1	860001	870000	NA	0	NA	NA	NA
mix	mol	1	870001	880000	NA	0	NA	NA	NA
mol	pip	1	870001	880000	NA	0	NA	NA	NA
mix	pip	1	870001	880000	NA	0	NA	NA	NA
mol	pip	1	880001	890000	0.0018288804071246	131	92	50304	0
mix	pip	1	880001	890000	0.0024604689203925	131	722	293440	0
mix	mol	1	880001	890000	0.0024400218102508	131	1074	440160	0
mol	pip	1	890001	900000	0.0018350348211459	2106	1484	808704	0
mix	mol	1	890001	900000	0.0017588635644191	2106	12446	7076160	0
mix	pip	1	890001	900000	0.0022753866503866	2106	10734	4717440	0
mix	mol	1	900001	910000	0.0027697817646271	1067	9930	3585120	0
mix	pip	1	900001	910000	0.003089436336859	1067	7384	2390080	0
mol	pip	1	900001	910000	0.002572438300531	1067	1054	409728	0
mix	pip	1	910001	920000	0.0002922609305588	611	400	1368640	0
mol	pip	1	910001	920000	0.0003580196399345	611	84	234624	0
mix	mol	1	910001	920000	0.0002922609305588	611	600	2052960	0
mix	mol	1	920001	930000	0.0007787502352719	506	1324	1700160	0
mix	pip	1	920001	930000	0.0009281479390175	506	1052	1133440	0
mol	pip	1	920001	930000	0.0003293807641633	506	64	194304	0
mix	mol	1	930001	940000	0.000556175595238	640	1196	2150400	0
mix	pip	1	930001	940000	0.0004436383928571	640	636	1433600	0
mol	pip	1	930001	940000	0.0005208333333333	640	128	245760	0
mol	pip	1	940001	950000	0.0	567	0	217728	0
mix	pip	1	940001	950000	0.0	567	0	1270080	0
mix	mol	1	940001	950000	0.0	567	0	1905120	0
mix	mol	1	950001	960000	0.0009246482683982	880	2734	2956800	0
mix	pip	1	950001	960000	0.0010947646103896	880	2158	1971200	0
mol	pip	1	950001	960000	0.0009055397727272	880	306	337920	0
mix	mol	1	960001	970000	0.0035756551141166	845	10152	2839200	0
mix	pip	1	960001	970000	0.0034731614539306	845	6574	1892800	0
mol	pip	1	960001	970000	0.0033777120315581	845	1096	324480	0
mix	pip	1	970001	980000	0.0018232059542323	643	2626	1440320	0
mol	pip	1	970001	980000	0.0018144116122343	643	448	246912	0
mix	mol	1	970001	980000	0.0015292897874546	643	3304	2160480	0
mol	pip	1	980001	990000	0.0004838823198198	592	110	227328	0
mix	pip	1	980001	990000	0.0002986245173745	592	396	1326080	0
mix	mol	1	980001	990000	0.0005781451093951	592	1150	1989120	0
mix	mol	1	990001	1000000	0.0010965862583658	989	3644	3323040	0
mix	pip	1	990001	1000000	0.001065289614329	989	2360	2215360	0
mol	pip	1	990001	1000000	0.0009373946747556	989	356	379776	0
mol	pip	1	1000001	1010000	0.0013115599223677	687	346	263808	0
mix	mol	1	1000001	1010000	0.0014642683856657	687	3380	2308320	0
mix	pip	1	1000001	1010000	0.0014932938240798	687	2298	1538880	0
mix	pip	1	1010001	1020000	0.0005183043700485	1118	1298	2504320	0
mol	pip	1	1010001	1020000	0.0008665026833631	1118	372	429312	0
mix	mol	1	1010001	1020000	0.0008614447567935	1118	3236	3756480	0
mix	mol	1	1020001	1030000	0.0005942542306178	605	1208	2032800	0
mix	pip	1	1020001	1030000	0.0001298701298701	605	176	1355200	0
mol	pip	1	1020001	1030000	0.0005509641873278	605	128	232320	0
mix	mol	1	1030001	1040000	0.0007361398665746	621	1536	2086560	0
mix	pip	1	1030001	1040000	0.0002415458937198	621	336	1391040	0
mol	pip	1	1030001	1040000	0.0005367686527106	621	128	238464	0
mix	mol	1	1040001	1050000	0.0010499693439607	699	2466	2348640	0
mix	pip	1	1040001	1050000	0.0011789801757612	699	1846	1565760	0
mol	pip	1	1040001	1050000	0.0013486528373867	699	362	268416	0
mix	mol	1	1050001	1060000	0.0013815129521449	807	3746	2711520	0
mix	pip	1	1050001	1060000	0.0006516640113294	807	1178	1807680	0
mol	pip	1	1050001	1060000	0.0013359665427509	807	414	309888	0
mix	mol	1	1060001	1070000	0.0006081564512282	599	1224	2012640	0
mix	pip	1	1060001	1070000	0.0003398521345098	599	456	1341760	0
mol	pip	1	1060001	1070000	0.000469532554257	599	108	230016	0
mix	mol	1	1070001	1080000	0.0029136070315976	428	4190	1438080	0
mix	pip	1	1070001	1080000	0.0023364485981308	428	2240	958720	0
mol	pip	1	1070001	1080000	0.0035168419003115	428	578	164352	0
mix	mol	1	1080001	1090000	0.0016160192147034	228	1238	766080	0
mix	pip	1	1080001	1090000	0.0010690789473684	228	546	510720	0
mol	pip	1	1080001	1090000	0.001187865497076	228	104	87552	0
mix	mol	1	1090001	1100000	0.0028106326618616	773	7300	2597280	0
mix	pip	1	1090001	1100000	0.0024845222694511	773	4302	1731520	0
mol	pip	1	1090001	1100000	0.002506468305304	773	744	296832	0
mol	pip	1	1100001	1110000	0.0001990445859872	314	24	120576	0
mix	pip	1	1100001	1110000	0.0007393084622383	314	520	703360	0
mix	mol	1	1100001	1110000	0.0005686988171064	314	600	1055040	0
mix	mol	1	1110001	1120000	0.0036672473867595	410	5052	1377600	0
mix	pip	1	1110001	1120000	0.0032273519163763	410	2964	918400	0
mol	pip	1	1110001	1120000	0.0035060975609756	410	552	157440	0
mix	mol	1	1120001	1130000	0.0013646640826873	516	2366	1733760	0
mix	pip	1	1120001	1130000	0.0013237126245847	516	1530	1155840	0
mol	pip	1	1120001	1130000	0.0016755490956072	516	332	198144	0
mol	pip	1	1130001	1140000	0.0006158502252252	592	140	227328	0
mix	mol	1	1130001	1140000	0.0008275016087516	592	1646	1989120	0
mix	pip	1	1130001	1140000	0.0007948238416988	592	1054	1326080	0
mix	mol	1	1140001	1150000	0.000907029478458	525	1600	1764000	0
mol	pip	1	1140001	1150000	0.000625	525	126	201600	0
mix	pip	1	1140001	1150000	0.0005357142857142	525	630	1176000	0
mol	pip	1	1150001	1160000	0.0007105943152454	645	176	247680	0
mix	pip	1	1150001	1160000	0.0013039867109634	645	1884	1444800	0
mix	mol	1	1150001	1160000	0.0011037283130306	645	2392	2167200	0
mix	mol	1	1160001	1170000	0.0048083417764268	564	9112	1895040	0
mol	pip	1	1160001	1170000	0.0047373670212765	564	1026	216576	0
mix	pip	1	1160001	1170000	0.0029793566362715	564	3764	1263360	0
mix	mol	1	1170001	1180000	NA	0	NA	NA	NA
mix	pip	1	1170001	1180000	NA	0	NA	NA	NA
mol	pip	1	1170001	1180000	NA	0	NA	NA	NA
mol	pip	1	1180001	1190000	0.0009850275807722	423	160	162432	0
mix	pip	1	1180001	1190000	0.0002195204322863	423	208	947520	0
mix	mol	1	1180001	1190000	0.0011623325453112	423	1652	1421280	0
mix	mol	1	1190001	1200000	0.000568471499949	467	892	1569120	0
mix	pip	1	1190001	1200000	0.0008297644539614	467	868	1046080	0
mol	pip	1	1190001	1200000	0.000479568165596	467	86	179328	0
mix	mol	1	1200001	1210000	0.0034408602150537	155	1792	520800	0
mix	pip	1	1200001	1210000	0.0017050691244239	155	592	347200	0
mol	pip	1	1200001	1210000	0.0032258064516129	155	192	59520	0
mol	pip	1	1210001	1220000	0.0003638556220891	501	70	192384	0
mix	mol	1	1210001	1220000	0.0007888983936888	501	1328	1683360	0
mix	pip	1	1210001	1220000	0.0006807812945537	501	764	1122240	0
mol	pip	1	1220001	1230000	0.0020263933547695	622	484	238848	0
mix	mol	1	1220001	1230000	0.0013981396417087	622	2922	2089920	0
mix	pip	1	1220001	1230000	0.0021474506201194	622	2992	1393280	0
mix	mol	1	1230001	1240000	0.0003663003663003	234	288	786240	0
mix	pip	1	1230001	1240000	0.0008165445665445	234	428	524160	0
mol	pip	1	1230001	1240000	0.000534188034188	234	48	89856	0
mix	mol	1	1240001	1250000	0.0	173	0	581280	0
mix	pip	1	1240001	1250000	0.0	173	0	387520	0
mol	pip	1	1240001	1250000	0.0	173	0	66432	0
mix	mol	1	1250001	1260000	0.0011006916733173	537	1986	1804320	0
mix	pip	1	1250001	1260000	0.0012420191540303	537	1494	1202880	0
mol	pip	1	1250001	1260000	0.0007274208566108	537	150	206208	0
mix	pip	1	1260001	1270000	0.000843913146654	602	1138	1348480	0
mol	pip	1	1260001	1270000	0.0008824750830564	602	204	231168	0
mix	mol	1	1260001	1270000	0.0008384749248536	602	1696	2022720	0
mix	mol	1	1270001	1280000	0.0011833261833261	333	1324	1118880	0
mix	pip	1	1270001	1280000	0.001571214071214	333	1172	745920	0
mol	pip	1	1270001	1280000	0.0013294544544544	333	170	127872	0
mix	mol	1	1280001	1290000	0.0005149732924195	838	1450	2815680	0
mix	pip	1	1280001	1290000	0.0005700221616092	838	1070	1877120	0
mol	pip	1	1280001	1290000	0.0005717979315831	838	184	321792	0
mix	mol	1	1290001	1300000	0.0034276634382566	1180	13590	3964800	0
mix	pip	1	1290001	1300000	0.0027981234866828	1180	7396	2643200	0
mol	pip	1	1290001	1300000	0.0033986581920903	1180	1540	453120	0
mol	pip	1	1300001	1310000	0.0017748478701825	493	336	189312	0
mix	mol	1	1300001	1310000	0.0022879841591809	493	3790	1656480	0
mix	pip	1	1300001	1310000	0.0011337293538104	493	1252	1104320	0
mol	pip	1	1310001	1320000	0.0013756154068925	1151	608	441984	0
mix	pip	1	1310001	1320000	0.0007633114062306	1151	1968	2578240	0
mix	mol	1	1310001	1320000	0.0014273302718133	1151	5520	3867360	0
mix	mol	1	1320001	1330000	0.0039989177489177	1430	19214	4804800	0
mix	pip	1	1320001	1330000	0.0039441808191808	1430	12634	3203200	0
mol	pip	1	1320001	1330000	0.0044252622377622	1430	2430	549120	0
mix	mol	1	1330001	1340000	0.0010918860297742	483	1772	1622880	0
mix	pip	1	1330001	1340000	0.0011904761904761	483	1288	1081920	0
mol	pip	1	1330001	1340000	0.0009057971014492	483	168	185472	0
mix	mol	1	1340001	1350000	0.0017977697408077	790	4772	2654400	0
mix	pip	1	1340001	1350000	0.0009086799276672	790	1608	1769600	0
mol	pip	1	1340001	1350000	0.0020371835443037	790	618	303360	0
mix	mol	1	1350001	1360000	0.0018906849182078	981	6232	3296160	0
mix	pip	1	1350001	1360000	0.0009137905926896	981	2008	2197440	0
mol	pip	1	1350001	1360000	0.0018794597349643	981	708	376704	0
mol	pip	1	1360001	1370000	0.0008313771517996	852	272	327168	0
mix	mol	1	1360001	1370000	0.0008991448692152	852	2574	2862720	0
mix	pip	1	1360001	1370000	0.0009221998658618	852	1760	1908480	0
mix	mol	1	1370001	1380000	0.0004017857142857	160	216	537600	0
mix	pip	1	1370001	1380000	0.0007421875	160	266	358400	0
mol	pip	1	1370001	1380000	0.000390625	160	24	61440	0
mix	mol	1	1380001	1390000	0.002393213839843	1602	12882	5382720	0
mix	pip	1	1380001	1390000	0.0015923176386659	1602	5714	3588480	0
mol	pip	1	1380001	1390000	0.0022075270495214	1602	1358	615168	0
mix	mol	1	1390001	1400000	1.4788524105294293e-05	483	24	1622880	0
mix	pip	1	1390001	1400000	1.4788524105294293e-05	483	16	1081920	0
mol	pip	1	1390001	1400000	0.0	483	0	185472	0
mol	pip	1	1400001	1410000	0.0014968350300182	1277	734	490368	0
