pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pip	2	770001	780000	0.0003985910270671	899	43	107880	0
mix	2	770001	780000	0.0010595305735389	899	9268	8747270	0
mol	2	770001	780000	0.000636778385001	899	158	248124	0
mix	2	780001	790000	0.0002030246634563	407	804	3960110	0
mol	2	780001	790000	0.0011394794003489	407	128	112332	0
pip	2	780001	790000	0.0	407	0	48840	0
mix	2	790001	800000	0.0004694877638262	345	1576	3356850	0
mol	2	790001	800000	0.0009976895610165	345	95	95220	0
pip	2	790001	800000	0.0	345	0	41400	0
mix	2	800001	810000	0.0008310592904986	754	6097	7336420	0
mol	2	800001	810000	0.0015088609541383	754	314	208104	0
pip	2	800001	810000	0.0003315649867374	754	30	90480	0
mol	2	810001	820000	0.002320577394392	751	481	207276	0
pip	2	810001	820000	0.0028961384820239	751	261	90120	0
mix	2	810001	820000	0.0027119715678855	751	19817	7307230	0
mix	2	820001	830000	0.0011871552320825	1274	14716	12396020	0
mol	2	820001	830000	0.0012996837530999	1274	457	351624	0
pip	2	820001	830000	0.0009746206174777	1274	149	152880	0
mix	2	830001	840000	0.0007586818344221	932	6880	9068360	0
mol	2	830001	840000	0.0010612987497667	932	273	257232	0
pip	2	830001	840000	0.0004828326180257	932	54	111840	0
mix	2	840001	850000	0.0010076499370574	1263	12383	12288990	0
mol	2	840001	850000	0.0010069193431787	1263	351	348588	0
pip	2	840001	850000	0.000494853523357	1263	75	151560	0
pip	2	850001	860000	0.0004553155442609	787	43	94440	0
mix	2	850001	860000	0.0015834128848672	787	12125	7657510	0
mol	2	850001	860000	0.0022926910115463	787	498	217212	0
mol	2	860001	870000	0.0015421351109342	437	186	120612	0
pip	2	860001	870000	0.0010297482837528	437	54	52440	0
mix	2	860001	870000	0.0011486332346349	437	4884	4252010	0
mix	2	870001	880000	0.0004714375217972	666	3055	6480180	0
mol	2	870001	880000	0.0011914088001044	666	219	183816	0
pip	2	870001	880000	0.0	666	0	79920	0
mix	2	880001	890000	0.0005444293214077	851	4508	8280230	0
mol	2	880001	890000	0.0004555595292835	851	107	234876	0
pip	2	880001	890000	0.0004406580493537	851	45	102120	0
mix	2	890001	900000	0.0017245481785628	1231	20656	11977630	0
mol	2	890001	900000	0.0017895195375504	1231	608	339756	0
pip	2	890001	900000	0.0012659084754941	1231	187	147720	0
pip	2	900001	910000	0.0020351823317925	1298	317	155760	0
mix	2	900001	910000	0.0024605013325901	1298	31075	12629540	0
mol	2	900001	910000	0.0020963131685312	1298	751	358248	0
pip	2	910001	920000	0.0030222559433485	659	239	79080	0
mol	2	910001	920000	0.0032328297156429	659	588	181884	0
mix	2	910001	920000	0.0029305668840171	659	18791	6412070	0
mix	2	920001	930000	0.000873504887136	627	5329	6100710	0
mol	2	920001	930000	0.0006414256986339	627	111	173052	0
pip	2	920001	930000	0.0008373205741626	627	63	75240	0
mix	2	930001	940000	0.0013550062205874	494	6513	4806620	0
mol	2	930001	940000	0.0020389602769465	494	278	136344	0
pip	2	930001	940000	0.0011302294197031	494	67	59280	0
pip	2	940001	950000	0.0	442	0	53040	0
mix	2	940001	950000	0.0007901112852445	442	3398	4300660	0
mol	2	940001	950000	0.0017706079087153	442	216	121992	0
mol	2	950001	960000	0.0016683518705763	430	198	118680	0
pip	2	950001	960000	0.0011627906976744	430	60	51600	0
mix	2	950001	960000	0.0012727359640526	430	5325	4183900	0
mol	2	960001	970000	0.0184532069071847	376	1915	103776	0
pip	2	960001	970000	0.0108377659574468	376	489	45120	0
mix	2	960001	970000	0.012428112221469	376	45468	3658480	0
mix	2	970001	980000	0.000511935465105	212	1056	2062760	0
mol	2	970001	980000	0.0	212	0	58512	0
pip	2	970001	980000	0.0022012578616352	212	56	25440	0
mix	2	980001	990000	0.0068368800246242	985	65525	9584050	0
mol	2	980001	990000	0.0098947987934966	985	2690	271860	0
pip	2	980001	990000	0.0054653130287648	985	646	118200	0
mix	2	990001	1000000	0.0030355638269307	444	13114	4320120	0
mol	2	990001	1000000	0.0043086564825695	444	528	122544	0
pip	2	990001	1000000	0.0013325825825825	444	71	53280	0
mix	2	1000001	1010000	0.0092216310984825	340	30507	3308200	0
mol	2	1000001	1010000	0.0092710997442455	340	870	93840	0
pip	2	1000001	1010000	0.0105147058823529	340	429	40800	0
pip	2	1010001	1020000	0.0041476407914764	438	218	52560	0
mol	2	1010001	1020000	0.0052031632585533	438	629	120888	0
mix	2	1010001	1020000	0.0047032432762205	438	20044	4261740	0
mix	2	1020001	1030000	0.0022447293130746	296	6465	2880080	0
mol	2	1020001	1030000	0.0032926948687818	296	269	81696	0
pip	2	1020001	1030000	0.0008445945945945	296	30	35520	0
mix	2	1030001	1040000	0.0	220	0	2140600	0
mol	2	1030001	1040000	0.0	220	0	60720	0
pip	2	1030001	1040000	0.0	220	0	26400	0
mix	2	1040001	1050000	0.0015503441402721	330	4978	3210900	0
mol	2	1040001	1050000	0.0	330	0	91080	0
pip	2	1040001	1050000	0.0014646464646464	330	58	39600	0
mix	2	1050001	1060000	0.0038798617525509	948	35788	9224040	0
mol	2	1050001	1060000	0.0039060111294563	948	1022	261648	0
pip	2	1050001	1060000	0.0031030239099859	948	353	113760	0
pip	2	1060001	1070000	0.0011267291387773	747	101	89640	0
mol	2	1060001	1070000	0.0019401276604	747	400	206172	0
mix	2	1060001	1070000	0.0012447185109055	747	9047	7268310	0
mix	2	1070001	1080000	0.0016411975805772	610	9741	5935300	0
mol	2	1070001	1080000	0.0024293181278213	610	409	168360	0
pip	2	1070001	1080000	0.0012978142076502	610	95	73200	0
mix	2	1080001	1090000	0.0019650530035024	1167	22313	11354910	0
mol	2	1080001	1090000	0.0027569762676502	1167	888	322092	0
pip	2	1080001	1090000	0.0018280491288203	1167	256	140040	0
pip	2	1090001	1100000	0.0001619170984455	772	15	92640	0
mol	2	1090001	1100000	0.0009527295937523	772	203	213072	0
mix	2	1090001	1100000	0.0005062863106997	772	3803	7511560	0
mix	2	1100001	1110000	0.0019595339219158	332	6330	3230360	0
mol	2	1100001	1110000	0.0018115942028985	332	166	91632	0
pip	2	1100001	1110000	0.0026606425702811	332	106	39840	0
mix	2	1110001	1120000	0.0012408191913368	205	2475	1994650	0
mol	2	1110001	1120000	0.0004065040650406	205	23	56580	0
pip	2	1110001	1120000	0.0022764227642276	205	56	24600	0
mol	2	1120001	1130000	0.0019164797278399	2539	1343	700764	0
pip	2	1120001	1130000	0.0021399501115924	2539	652	304680	0
mix	2	1120001	1130000	0.0022013425100801	2539	54383	24704470	0
mol	2	1130001	1140000	0.0017689349987486	637	311	175812	0
pip	2	1130001	1140000	0.0011512297226582	637	88	76440	0
mix	2	1130001	1140000	0.0007181337235661	637	4451	6198010	0
mix	2	1140001	1150000	0.001138520370366	874	9682	8504020	0
mol	2	1140001	1150000	0.0017701389579809	874	427	241224	0
pip	2	1140001	1150000	0.0013157894736842	874	138	104880	0
mix	2	1150001	1160000	0.0007308195478341	469	3335	4563370	0
mol	2	1150001	1160000	0.0023485059176168	469	304	129444	0
pip	2	1150001	1160000	0.0	469	0	56280	0
pip	2	1160001	1170000	0.0009842519685039	254	30	30480	0
mix	2	1160001	1170000	0.0015489071060362	254	3828	2471420	0
mol	2	1160001	1170000	0.0015405682985279	254	108	70104	0
mix	2	1170001	1180000	0.0008589047129643	602	5031	5857460	0
mol	2	1170001	1180000	0.0005175983436853	602	86	166152	0
pip	2	1170001	1180000	0.0004152823920265	602	30	72240	0
mix	2	1180001	1190000	0.0032547754899528	1740	55104	16930200	0
mol	2	1180001	1190000	0.0033941362652007	1740	1630	480240	0
pip	2	1180001	1190000	0.0032040229885057	1740	669	208800	0
mix	2	1190001	1200000	0.0015649087872559	384	5847	3736320	0
mol	2	1190001	1200000	0.0023588466183574	384	250	105984	0
pip	2	1190001	1200000	0.0027777777777777	384	128	46080	0
pip	2	1200001	1210000	0.0007520111927247	953	86	114360	0
mol	2	1200001	1210000	0.0009048466322977	953	238	263028	0
mix	2	1200001	1210000	0.000824895472619	953	7649	9272690	0
mix	2	1210001	1220000	0.0020764481472429	2708	54712	26348840	0
mol	2	1210001	1220000	0.0024444480123306	2708	1827	747408	0
pip	2	1210001	1220000	0.0019510093549975	2708	634	324960	0
mix	2	1220001	1230000	0.0018541151634676	888	16020	8640240	0
mol	2	1220001	1230000	0.0032478130304217	888	796	245088	0
pip	2	1220001	1230000	0.0018393393393393	888	196	106560	0
mix	2	1230001	1240000	0.0016047712652148	2163	33774	21045990	0
mol	2	1230001	1240000	0.0015762460886986	2163	941	596988	0
pip	2	1230001	1240000	0.0015063954384342	2163	391	259560	0
pip	2	1240001	1250000	0.0030852808528085	813	301	97560	0
mol	2	1240001	1250000	0.0026561135176569	813	596	224388	0
mix	2	1240001	1250000	0.0019504480759093	813	15429	7910490	0
mix	2	1250001	1260000	0.0051209749077573	1654	82414	16093420	0
mol	2	1250001	1260000	0.0065256821407917	1654	2979	456504	0
pip	2	1250001	1260000	0.006232365981459	1654	1237	198480	0
mix	2	1260001	1270000	0.0006843786054899	783	5214	7618590	0
mol	2	1260001	1270000	0.0011568289929109	783	250	216108	0
pip	2	1260001	1270000	0.0004576415495955	783	43	93960	0
mix	2	1270001	1280000	0.0009302848645963	658	5956	6402340	0
mol	2	1270001	1280000	0.0013600722435135	658	247	181608	0
pip	2	1270001	1280000	0.0	658	0	78960	0
pip	2	1280001	1290000	0.0014749262536873	791	140	94920	0
mol	2	1280001	1290000	0.0014291210905293	791	312	218316	0
mix	2	1280001	1290000	0.0012277120691021	791	9449	7696430	0
mix	2	1290001	1300000	0.0019019653082198	490	9068	4767700	0
mol	2	1290001	1300000	0.0015897663413191	490	215	135240	0
pip	2	1290001	1300000	0.0016496598639455	490	97	58800	0
pip	2	1300001	1310000	0.001975	1000	237	120000	0
mol	2	1300001	1310000	0.0020253623188405	1000	559	276000	0
mix	2	1300001	1310000	0.0022177800616649	1000	21579	9730000	0
pip	2	1310001	1320000	0.0036833333333333	500	221	60000	0
mol	2	1310001	1320000	0.0070797101449275	500	977	138000	0
mix	2	1310001	1320000	0.0046411099691675	500	22579	4865000	0
mix	2	1320001	1330000	0.0012917705847825	457	5744	4446610	0
pip	2	1320001	1330000	0.0007840991976659	457	43	54840	0
mol	2	1320001	1330000	0.0027986553769067	457	353	126132	0
mix	2	1330001	1340000	0.0003168197149597	738	2275	7180740	0
mol	2	1330001	1340000	0.0009720749381406	738	198	203688	0
pip	2	1330001	1340000	0.0001693766937669	738	15	88560	0
mix	2	1340001	1350000	0.0012357316175799	676	8128	6577480	0
pip	2	1340001	1350000	0.0007766272189349	676	63	81120	0
mol	2	1340001	1350000	0.0018598319183603	676	347	186576	0
mol	2	1350001	1360000	0.0022420720332902	404	250	111504	0
pip	2	1350001	1360000	0.0012376237623762	404	60	48480	0
mix	2	1350001	1360000	0.0023355855626672	404	9181	3930920	0
pip	2	1360001	1370000	0.0004340277777777	288	15	34560	0
mol	2	1360001	1370000	0.0035854468599033	288	285	79488	0
mix	2	1360001	1370000	0.0017550245517871	288	4918	2802240	0
pip	2	1370001	1380000	0.0019681116093672	2007	474	240840	0
mol	2	1370001	1380000	0.0023432479076854	2007	1298	553932	0
mix	2	1370001	1380000	0.0026057309181482	2007	50885	19528110	0
mix	2	1380001	1390000	0.0025631694535734	2104	52473	20471920	0
mol	2	1380001	1390000	0.0027311676861189	2104	1586	580704	0
pip	2	1380001	1390000	0.0029190430925221	2104	737	252480	0
pip	2	1390001	1400000	0.0014829396325459	1905	339	228600	0
mix	2	1390001	1400000	0.001649092424598	1905	30567	18535650	0
mol	2	1390001	1400000	0.0017783103199056	1905	935	525780	0
pip	2	1400001	1410000	0.000958110516934	1122	129	134640	0
mol	2	1400001	1410000	0.0014402335374202	1122	446	309672	0
mix	2	1400001	1410000	0.0015293494768738	1122	16696	10917060	0
pip	2	1410001	1420000	0.0025915996425379	1492	464	179040	0
mol	2	1410001	1420000	0.0017290282472704	1492	712	411792	0
mix	2	1410001	1420000	0.0021885134557998	1492	31771	14517160	0
mix	2	1420001	1430000	0.0016269691014106	684	10828	6655320	0
mol	2	1420001	1430000	0.000858123569794	684	162	188784	0
pip	2	1420001	1430000	0.0014132553606237	684	116	82080	0
mol	2	1430001	1440000	0.0027657369703869	993	758	274068	0
mix	2	1430001	1440000	0.0019781843924946	993	19113	9661890	0
pip	2	1430001	1440000	0.0017959046659953	993	214	119160	0
mix	2	1440001	1450000	0.0	155	0	1508150	0
pip	2	1440001	1450000	0.0	155	0	18600	0
mol	2	1440001	1450000	0.0	155	0	42780	0
mix	2	1450001	1460000	0.0009512831723571	1086	10052	10566780	0
mol	2	1450001	1460000	0.0007773507353137	1086	233	299736	0
pip	2	1450001	1460000	0.0008133824432166	1086	106	130320	0
mol	2	1460001	1470000	0.0026524288599949	739	541	203964	0
mix	2	1460001	1470000	0.0013784912530057	739	9912	7190470	0
pip	2	1460001	1470000	0.0011614794767704	739	103	88680	0
mol	2	1470001	1480000	0.0014587953318549	1294	521	357144	0
pip	2	1470001	1480000	0.0008049974240082	1294	125	155280	0
mix	2	1470001	1480000	0.0015483749013154	1294	19495	12590620	0
mix	2	1480001	1490000	0.0015208468146118	1296	19178	12610080	0
mol	2	1480001	1490000	0.0016354669887278	1296	585	357696	0
pip	2	1480001	1490000	0.0009259259259259	1296	144	155520	0
mol	2	1490001	1500000	0.0002661440565193	599	44	165324	0
mix	2	1490001	1500000	0.000345042353906	599	2011	5828270	0
pip	2	1490001	1500000	0.0	599	0	71880	0
pip	2	1500001	1510000	0.0005638379204892	1744	118	209280	0
mol	2	1500001	1510000	0.0015373620529184	1744	740	481344	0
mix	2	1500001	1510000	0.0010470784578104	1744	17768	16969120	0
pip	2	1510001	1520000	0.0011342592592592	1080	147	129600	0
mol	2	1510001	1520000	0.0006575415995705	1080	196	298080	0
mix	2	1510001	1520000	0.0009184081306383	1080	9651	10508400	0
pip	2	1520001	1530000	0.0004196217494089	1410	71	169200	0
mol	2	1520001	1530000	0.0004085723095898	1410	159	389160	0
