pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
mix	mol	2	630001	640000	0.0023297644421062	12
mol	pip	2	630001	640000	0.0432501144918914	12
mix	pip	2	630001	640000	0.0264085150776537	12
mol	pip	2	640001	650000	0.0188366465688961	19
mix	pip	2	640001	650000	0.0169026994548097	19
mix	mol	2	640001	650000	0.0632015181747785	19
mol	pip	2	650001	660000	0.1054576798004466	14
mix	pip	2	650001	660000	-0.0161459413386955	14
mix	mol	2	650001	660000	0.0849385446882992	14
mix	pip	2	660001	670000	0.0350758699166252	5
mix	mol	2	660001	670000	0.0942444879914346	5
mol	pip	2	660001	670000	0.0877110140479282	5
mol	pip	2	670001	680000	0.1674062121823316	2
mix	pip	2	670001	680000	-0.0023367873228673	2
mix	mol	2	670001	680000	0.1881701292930669	2
mix	mol	2	680001	690000	0.0259690745571402	15
mol	pip	2	680001	690000	0.0621669626998223	15
mix	pip	2	680001	690000	0.0065165045190978	15
mol	pip	2	690001	700000	0.2317091643524363	13
mix	mol	2	690001	700000	0.1555603956104242	13
mix	pip	2	690001	700000	0.0230125079933067	13
mix	mol	2	700001	710000	0.0265894921026392	6
mix	pip	2	700001	710000	0.0115775516802581	6
mol	pip	2	700001	710000	-0.0165942450473877	6
mix	mol	2	710001	720000	0.0068333695664479	4
mix	pip	2	710001	720000	-0.0002584498750825	4
mol	pip	2	710001	720000	0.0679906394282461	4
mix	pip	2	720001	730000	0.0029127451009925	8
mol	pip	2	720001	730000	0.1290939003278637	8
mix	mol	2	720001	730000	0.0758117752777921	8
mix	mol	2	730001	740000	0.1612326586886659	9
mix	pip	2	730001	740000	-0.0086476620634872	9
mol	pip	2	730001	740000	0.2370094480243114	9
mix	mol	2	740001	750000	0.03027099189441	10
mix	pip	2	740001	750000	0.0005218376415911	10
mol	pip	2	740001	750000	0.0366466349326458	10
mol	pip	2	750001	760000	0.2214436222864703	9
mix	mol	2	750001	760000	0.2233637889333808	9
mix	pip	2	750001	760000	0.014483950549112	9
mol	pip	2	760001	770000	0.0389680193496372	7
mix	pip	2	760001	770000	-0.0230082218501379	7
mix	mol	2	760001	770000	0.0602139417218564	7
mix	mol	2	770001	780000	0.0202250482189747	11
mix	pip	2	770001	780000	0.0069764055582437	11
mol	pip	2	770001	780000	0.1048303023282752	11
mix	mol	2	780001	790000	0.3707272638371005	1
mix	pip	2	780001	790000	-0.0091599467627025	1
mol	pip	2	780001	790000	0.2435530085959885	1
mix	mol	2	790001	800000	0.0704421606776189	2
mix	pip	2	790001	800000	0.003334056698692	2
mol	pip	2	790001	800000	0.1211890549256841	2
mix	mol	2	800001	810000	0.061226111362551	5
mix	pip	2	800001	810000	0.0028311715321092	5
mol	pip	2	800001	810000	0.0411087351774136	5
mix	mol	2	810001	820000	0.0978874312809795	16
mix	pip	2	810001	820000	-0.006647380607666	16
mol	pip	2	810001	820000	0.1210253828219918	16
mix	mol	2	820001	830000	0.0692830654047822	18
mix	pip	2	820001	830000	0.014709124385655	18
mol	pip	2	820001	830000	0.1359745283414096	18
mix	pip	2	830001	840000	0.0285616702357529	9
mix	mol	2	830001	840000	0.0973303403464442	9
mol	pip	2	830001	840000	0.1552482715273413	9
mol	pip	2	840001	850000	0.031040578875961	11
mix	mol	2	840001	850000	0.0025406132413679	11
mix	pip	2	840001	850000	-0.0135392993080305	11
mol	pip	2	850001	860000	0.1136610776830746	12
mix	pip	2	850001	860000	0.0156283312923925	12
mix	mol	2	850001	860000	0.0756024054220711	12
mix	mol	2	860001	870000	0.1330845440048582	4
mol	pip	2	860001	870000	0.2337199954059952	4
mix	pip	2	860001	870000	0.0260632794893648	4
mix	mol	2	870001	880000	0.0764804986294281	4
mix	pip	2	870001	880000	-0.0036842388975143	4
mol	pip	2	870001	880000	0.10710993003959	4
mix	mol	2	880001	890000	0.0141385047197164	8
mix	pip	2	880001	890000	-0.0168659253757854	8
mol	pip	2	880001	890000	0.0127842149244796	8
mix	mol	2	890001	900000	0.0197089415495903	16
mix	pip	2	890001	900000	-0.0084100680022705	16
mol	pip	2	890001	900000	0.0098921327438195	16
mix	pip	2	900001	910000	-0.0087667755999545	25
mix	mol	2	900001	910000	0.0399492907317417	25
mol	pip	2	900001	910000	0.0502228237772001	25
mix	mol	2	910001	920000	-0.0066902217235936	12
mol	pip	2	910001	920000	-0.0344782862454335	12
mix	pip	2	910001	920000	-0.0100112005616193	12
mix	pip	2	920001	930000	-0.00113665275849	3
mol	pip	2	920001	930000	0.031440638198029	3
mix	mol	2	920001	930000	-0.0157723433280537	3
mix	mol	2	930001	940000	0.0216169597479841	5
mix	pip	2	930001	940000	0.0151499288124231	5
mol	pip	2	930001	940000	0.0711833794833017	5
mix	mol	2	940001	950000	0.11318528845983	4
mix	pip	2	940001	950000	0.0063670976461257	4
mol	pip	2	940001	950000	0.1674062121823316	4
mix	mol	2	950001	960000	0.0492880017763541	6
mol	pip	2	950001	960000	0.0118418655492803	6
mix	pip	2	950001	960000	-0.0229021679992094	6
mix	mol	2	960001	970000	0.0871363513517001	37
mix	pip	2	960001	970000	0.0094749535440143	37
mol	pip	2	960001	970000	0.1240173483764406	37
mix	mol	2	970001	980000	0.0117207407645592	2
mix	pip	2	970001	980000	0.0982380423147408	2
mol	pip	2	970001	980000	0.1096121416526137	2
mix	mol	2	980001	990000	0.1020064917282513	48
mix	pip	2	980001	990000	0.0211669939767162	48
mol	pip	2	980001	990000	0.1461680575773458	48
mix	pip	2	990001	1000000	0.0166394570488476	8
mol	pip	2	990001	1000000	0.1574195709864842	8
mix	mol	2	990001	1000000	0.1219091214875787	8
mix	mol	2	1000001	1010000	0.0577068731930933	22
mix	pip	2	1000001	1010000	0.0287746457560614	22
mol	pip	2	1000001	1010000	0.1216505874190384	22
mix	mol	2	1010001	1020000	0.1546320239629849	17
mix	pip	2	1010001	1020000	0.004839242390605	17
mol	pip	2	1010001	1020000	0.2399677000315977	17
mol	pip	2	1020001	1030000	0.061558784676354	7
mix	mol	2	1020001	1030000	0.0350735396541345	7
mix	pip	2	1020001	1030000	-0.0127964350927346	7
mix	mol	2	1040001	1050000	0.0164727408706815	6
mix	pip	2	1040001	1050000	-0.0212829602634034	6
mol	pip	2	1040001	1050000	0.0686871547939385	6
mix	pip	2	1050001	1060000	0.0395620530470782	30
mol	pip	2	1050001	1060000	0.1239991430622495	30
mix	mol	2	1050001	1060000	0.0413052533768354	30
mol	pip	2	1060001	1070000	0.0372524285534624	9
mix	mol	2	1060001	1070000	0.1117523645280767	9
mix	pip	2	1060001	1070000	-0.0094905078952139	9
mix	pip	2	1070001	1080000	0.025097108600722	10
mol	pip	2	1070001	1080000	0.0741693885075622	10
mix	mol	2	1070001	1080000	0.0628949359074662	10
mix	mol	2	1080001	1090000	0.1259004656799703	16
mix	pip	2	1080001	1090000	0.0314814506557615	16
mol	pip	2	1080001	1090000	0.1908654820620229	16
mix	mol	2	1090001	1100000	0.0807254237002861	9
mix	pip	2	1090001	1100000	-0.021055116916786	9
mol	pip	2	1090001	1100000	0.1075803880468192	9
mol	pip	2	1100001	1110000	0.0873571508511881	8
mix	mol	2	1100001	1110000	0.0274792361207884	8
mix	pip	2	1100001	1110000	0.0322044125676295	8
mix	pip	2	1110001	1120000	-0.0077336542938877	2
mol	pip	2	1110001	1120000	0.0458571147411927	2
mix	mol	2	1110001	1120000	-0.0028013774826828	2
mix	mol	2	1120001	1130000	0.0298373431205876	39
mix	pip	2	1120001	1130000	0.0040048294904491	39
mol	pip	2	1120001	1130000	0.0622491860546106	39
mix	mol	2	1130001	1140000	0.1804901788865382	11
mix	pip	2	1130001	1140000	0.0223510739001805	11
mol	pip	2	1130001	1140000	0.1421860076922415	11
mol	pip	2	1140001	1150000	0.1290629807809714	12
mix	pip	2	1140001	1150000	0.0045904685981448	12
mix	mol	2	1140001	1150000	0.1031368610443876	12
mix	mol	2	1150001	1160000	0.1573175211730892	6
mix	pip	2	1150001	1160000	-0.0063660110791239	6
mol	pip	2	1150001	1160000	0.1450870522313387	6
mix	mol	2	1160001	1170000	0.1301763969476078	3
mix	pip	2	1160001	1170000	-0.0084531308673496	3
mol	pip	2	1160001	1170000	0.070867417186361	3
mol	pip	2	1170001	1180000	-0.0165942450473877	6
mix	pip	2	1170001	1180000	-0.0138817954743138	6
mix	mol	2	1170001	1180000	0.0161417724645598	6
mix	mol	2	1180001	1190000	0.0392432742019943	41
mix	pip	2	1180001	1190000	0.0075159529829328	41
mol	pip	2	1180001	1190000	0.0794291255814169	41
mix	mol	2	1190001	1200000	0.1306519052608544	5
mix	pip	2	1190001	1200000	0.0560610606970079	5
mol	pip	2	1190001	1200000	0.132254995242626	5
mix	mol	2	1200001	1210000	0.058715891156373	10
mix	pip	2	1200001	1210000	-0.0181787271434529	10
mol	pip	2	1200001	1210000	0.0446577773680146	10
mol	pip	2	1210001	1220000	0.0872230080150872	48
mix	mol	2	1210001	1220000	0.0826014868100428	48
mix	pip	2	1210001	1220000	0.0136751251262637	48
mix	pip	2	1220001	1230000	0.0090523273594187	17
mol	pip	2	1220001	1230000	0.1606410632534847	17
mix	mol	2	1220001	1230000	0.1785733590406834	17
mol	pip	2	1230001	1240000	0.1762553782294767	28
mix	mol	2	1230001	1240000	0.0931544375880426	28
mix	pip	2	1230001	1240000	0.0251748174171066	28
mix	mol	2	1240001	1250000	0.024061542563891	24
mix	pip	2	1240001	1250000	0.0566780509266564	24
mol	pip	2	1240001	1250000	0.009173168223231	24
mix	mol	2	1250001	1260000	0.0435400848434144	52
mix	pip	2	1250001	1260000	0.025897145114637	52
mol	pip	2	1250001	1260000	0.0240173878616243	52
mix	pip	2	1260001	1270000	-0.005167187004584	6
mol	pip	2	1260001	1270000	-0.0069835833152017	6
mix	mol	2	1260001	1270000	0.0057289092406995	6
mix	mol	2	1270001	1280000	0.1070126924336678	6
mix	pip	2	1270001	1280000	0.0121433604824568	6
mol	pip	2	1270001	1280000	0.1450870522313389	6
mix	mol	2	1280001	1290000	0.0640272908986476	10
mix	pip	2	1280001	1290000	-0.0046917040852155	10
mol	pip	2	1280001	1290000	0.0842501044422782	10
mol	pip	2	1290001	1300000	0.106183068951686	9
mix	mol	2	1290001	1300000	0.0517932891209115	9
mix	pip	2	1290001	1300000	0.0050111843828898	9
mix	pip	2	1300001	1310000	-0.0082438800382648	17
mol	pip	2	1300001	1310000	0.0173531948070357	17
mix	mol	2	1300001	1310000	0.0119145784765128	17
mix	mol	2	1310001	1320000	0.1360988160998742	17
mix	pip	2	1310001	1320000	0.0255169800577424	17
mol	pip	2	1310001	1320000	0.170148846291517	17
mix	mol	2	1320001	1330000	0.1225558177479846	5
mix	pip	2	1320001	1330000	-0.0145334413287514	5
mol	pip	2	1320001	1330000	0.1300148760560378	5
mol	pip	2	1330001	1340000	0.0948339382692465	3
mix	mol	2	1330001	1340000	0.1245665897912374	3
mix	pip	2	1330001	1340000	-0.0247188679490006	3
mol	pip	2	1340001	1350000	0.0917948834152863	9
mix	pip	2	1340001	1350000	0.0390278376629685	9
mix	mol	2	1340001	1350000	0.0280413283822689	9
mix	mol	2	1350001	1360000	0.0467253314273668	11
mix	pip	2	1350001	1360000	0.0270250448909023	11
mol	pip	2	1350001	1360000	0.1933794967066373	11
mol	pip	2	1360001	1370000	0.1073094265864184	4
mix	mol	2	1360001	1370000	0.0822019167140936	4
mix	pip	2	1360001	1370000	-0.007023555740665	4
mix	pip	2	1370001	1380000	0.0150013212460124	34
mol	pip	2	1370001	1380000	0.0120679636372341	34
mix	mol	2	1370001	1380000	0.0507306930614945	34
mol	pip	2	1380001	1390000	0.0572524545882797	38
mix	pip	2	1380001	1390000	0.0058184644403834	38
mix	mol	2	1380001	1390000	0.0277149428157171	38
mix	mol	2	1390001	1400000	0.0434838463956707	21
mix	pip	2	1390001	1400000	-0.0024174041682321	21
mol	pip	2	1390001	1400000	0.0437795440863726	21
mix	mol	2	1400001	1410000	0.0287770088307743	11
mix	pip	2	1400001	1410000	-0.0069783917432655	11
mol	pip	2	1400001	1410000	0.0261891208202668	11
mix	pip	2	1410001	1420000	0.0238428649140115	29
mol	pip	2	1410001	1420000	0.0549228704770274	29
mix	mol	2	1410001	1420000	0.0357005962813235	29
mix	mol	2	1420001	1430000	0.0091905376303082	11
mix	pip	2	1420001	1430000	-0.0173723965040048	11
mol	pip	2	1420001	1430000	0.061038387998235	11
mix	mol	2	1430001	1440000	0.1078781880983143	14
mix	pip	2	1430001	1440000	-0.0007671901365478	14
mol	pip	2	1430001	1440000	0.1320970834415319	14
mol	pip	2	1450001	1460000	0.0134716871896501	9
mix	mol	2	1450001	1460000	-0.0007055741949659	9
mix	pip	2	1450001	1460000	-0.0183799316856681	9
mix	pip	2	1460001	1470000	-0.0179017662186655	12
mol	pip	2	1460001	1470000	0.0055978469339703	12
mix	mol	2	1460001	1470000	0.0571701916681013	12
mix	mol	2	1470001	1480000	-0.0031812554091175	14
mix	pip	2	1470001	1480000	-0.004170572097941	14
mol	pip	2	1470001	1480000	-0.0052160373686259	14
mix	mol	2	1480001	1490000	0.0663755845548669	19
mix	pip	2	1480001	1490000	-0.0098869161445676	19
mol	pip	2	1480001	1490000	0.0458198223600733	19
mol	pip	2	1490001	1500000	0.0215601724813798	3
mix	mol	2	1490001	1500000	-0.0138731894349037	3
mix	pip	2	1490001	1500000	-0.0094697720200207	3
mol	pip	2	1500001	1510000	0.0951254962361975	17
mix	pip	2	1500001	1510000	-0.0049126998244827	17
mix	mol	2	1500001	1510000	0.1031201819308777	17
mix	mol	2	1510001	1520000	0.0485640720412126	10
mix	pip	2	1510001	1520000	0.023462705061379	10
mol	pip	2	1510001	1520000	0.0464660243840054	10
mol	pip	2	1520001	1530000	-0.0079024610521562	11
mix	mol	2	1520001	1530000	-0.0113394368005387	11
mix	pip	2	1520001	1530000	-0.0035621628257434	11
mix	pip	2	1530001	1540000	-0.0019870828894371	4
mol	pip	2	1530001	1540000	NA	4
mix	mol	2	1530001	1540000	0.0111265144477284	4
mix	pip	2	1540001	1550000	0.0020751486178983	32
mol	pip	2	1540001	1550000	0.0964780885901286	32
mix	mol	2	1540001	1550000	0.0639189426070931	32
mol	pip	2	1550001	1560000	0.0634779761085508	6
mix	mol	2	1550001	1560000	0.0421199229999938	6
mix	pip	2	1550001	1560000	-0.0039646629730132	6
mix	mol	2	1560001	1570000	0.0341814358691638	11
mix	pip	2	1560001	1570000	-0.0138728895140307	11
mol	pip	2	1560001	1570000	-0.016452542279788	11
mix	mol	2	1570001	1580000	0.089302043418038	17
mix	pip	2	1570001	1580000	0.0285093362127812	17
mol	pip	2	1570001	1580000	0.1257207985821725	17
mol	pip	2	1580001	1590000	0.041828874347718	6
mix	pip	2	1580001	1590000	-0.0097026774551051	6
mix	mol	2	1580001	1590000	0.0664052245248792	6
mix	mol	2	1590001	1600000	0.0615557051195429	16
mix	pip	2	1590001	1600000	-0.0056834079247241	16
mol	pip	2	1590001	1600000	0.0928493265646983	16
mol	pip	2	1600001	1610000	-0.0449443294608191	3
mix	pip	2	1600001	1610000	0.0003171807730782	3
mix	mol	2	1600001	1610000	-0.0134006614871165	3
mol	pip	2	1610001	1620000	0.0910145608611688	11
mix	mol	2	1610001	1620000	0.0945524822023182	11
mix	pip	2	1610001	1620000	0.0199516787597575	11
mol	pip	2	1620001	1630000	0.1196904465569928	6
mix	mol	2	1620001	1630000	0.0854572240740821	6
mix	pip	2	1620001	1630000	0.0014459517972224	6
mix	mol	2	1630001	1640000	0.0365327258209361	10
mix	pip	2	1630001	1640000	-0.0234392037581571	10
mol	pip	2	1630001	1640000	0.011419832773927	10
mix	mol	2	1640001	1650000	0.0316783542686068	12
mol	pip	2	1640001	1650000	0.0001087054424156	12
mix	pip	2	1640001	1650000	-0.00015426006948	12
mix	pip	2	1650001	1660000	-0.0037107175722202	18
mol	pip	2	1650001	1660000	0.0735463743120475	18
mix	mol	2	1650001	1660000	0.0145742703063568	18
mol	pip	2	1660001	1670000	0.0101340405813699	8
mix	pip	2	1660001	1670000	0.0006714816407223	8
mix	mol	2	1660001	1670000	-0.0074699009467596	8
mix	pip	2	1670001	1680000	-0.0043096358626343	14
mix	mol	2	1670001	1680000	-0.0076672201998988	14
mol	pip	2	1670001	1680000	-0.003424751363051	14
mix	pip	2	1680001	1690000	0.0310472635876975	23
mix	mol	2	1680001	1690000	0.0365885910501616	23
mol	pip	2	1680001	1690000	0.0454261070441213	23
mix	mol	2	1690001	1700000	0.0316700012025978	20
mix	pip	2	1690001	1700000	-0.0014507538018391	20
mol	pip	2	1690001	1700000	0.0423148122907492	20
mol	pip	2	1700001	1710000	-0.0068539954030604	10
mix	pip	2	1700001	1710000	0.000873313999861	10
mix	mol	2	1700001	1710000	-0.0014367884202087	10
mol	pip	2	1720001	1730000	0.03227900602301	5
mix	pip	2	1720001	1730000	-0.0176912968519777	5
mix	mol	2	1720001	1730000	0.0663665137692321	5
mix	mol	2	1730001	1740000	0.010419453502837	19
mix	pip	2	1730001	1740000	0.0779744537323862	19
mol	pip	2	1730001	1740000	0.1897233321133772	19
mol	pip	2	1740001	1750000	0.0980973267737538	8
mix	pip	2	1740001	1750000	0.0317436271358023	8
mix	mol	2	1740001	1750000	0.0118405055206736	8
mol	pip	2	1750001	1760000	0.1596713662643269	13
mix	pip	2	1750001	1760000	0.0680194120572221	13
mix	mol	2	1750001	1760000	0.0055628602788849	13
mol	pip	2	1760001	1770000	0.0046175803878767	5
mix	pip	2	1760001	1770000	0.0179252900204964	5
mix	mol	2	1760001	1770000	-0.0148512966631291	5
mol	pip	2	1770001	1780000	0.0355860678969578	13
mix	pip	2	1770001	1780000	0.0187829258459622	13
mix	mol	2	1770001	1780000	0.004602153957284	13
mix	pip	2	1780001	1790000	-0.03102324293071	4
mix	mol	2	1780001	1790000	-0.0151808052001325	4
mol	pip	2	1780001	1790000	-0.0369200123639111	4
mol	pip	2	1790001	1800000	0.2618329553101867	13
mix	pip	2	1790001	1800000	0.1780650453647342	13
mix	mol	2	1790001	1800000	0.0164040488569697	13
mix	mol	2	1800001	1810000	0.0183286415875599	19
mix	pip	2	1800001	1810000	0.0133330584456903	19
mol	pip	2	1800001	1810000	0.0312368440739474	19
mix	mol	2	1810001	1820000	0.0650084405942703	15
mix	pip	2	1810001	1820000	0.020107463140997	15
mol	pip	2	1810001	1820000	0.0980797026636382	15
mix	pip	2	1820001	1830000	-0.0142833656479061	13
mol	pip	2	1820001	1830000	-0.0028232636928289	13
mix	mol	2	1820001	1830000	0.011999284634102	13
mix	mol	2	1830001	1840000	0.03228735129302	45
mix	pip	2	1830001	1840000	0.0021598711262662	45
mol	pip	2	1830001	1840000	0.0170206943448172	45
mix	mol	2	1840001	1850000	0.0452787891776751	30
mix	pip	2	1840001	1850000	0.0349256262618051	30
mol	pip	2	1840001	1850000	0.0341303693232377	30
mol	pip	2	1850001	1860000	-0.0086050713827072	14
mix	mol	2	1850001	1860000	-0.0080244565746003	14
mix	pip	2	1850001	1860000	-0.0053218558821396	14
mix	pip	2	1860001	1870000	0.0028148560565561	12
mol	pip	2	1860001	1870000	0.0346515807097331	12
mix	mol	2	1860001	1870000	0.0023849456227341	12
mix	mol	2	1870001	1880000	0.0213629570693167	51
mix	pip	2	1870001	1880000	0.0025334849225293	51
mol	pip	2	1870001	1880000	0.045228783261751	51
mix	mol	2	1900001	1910000	0.0448607428870447	4
mix	pip	2	1900001	1910000	0.0168864792863864	4
mol	pip	2	1900001	1910000	0.123236596339649	4
mix	mol	2	1910001	1920000	-0.0241116401563467	2
mix	pip	2	1910001	1920000	-0.0410267218767565	2
