pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
mix	mol	1	370001	380000	-0.0011351691576332	2
mol	pip	1	370001	380000	-0.0003394202701784	2
mix	pip	1	380001	390000	-0.0086488411638513	5
mol	pip	1	380001	390000	-0.0168922071861875	5
mix	mol	1	380001	390000	0.0052251505277884	5
mol	pip	1	390001	400000	0.0458931790599851	9
mix	pip	1	390001	400000	0.035394418850764	9
mix	mol	1	390001	400000	0.0889881634618328	9
mol	pip	1	400001	410000	0.064279541439464	6
mix	pip	1	400001	410000	0.0019085258490474	6
mix	mol	1	400001	410000	0.0206562603149767	6
mol	pip	1	410001	420000	-0.0001651091371396	4
mix	mol	1	410001	420000	0.0060034286185497	4
mix	pip	1	410001	420000	-0.0200469182863889	4
mol	pip	1	420001	430000	0.0510787757150025	7
mix	mol	1	420001	430000	0.0361064743610186	7
mix	pip	1	420001	430000	-0.0360411504338476	7
mix	mol	1	430001	440000	0.1442761472779979	7
mix	pip	1	430001	440000	0.0158503432935116	7
mol	pip	1	430001	440000	0.0843287573542521	7
mol	pip	1	440001	450000	0.0314045169049846	5
mix	mol	1	440001	450000	-0.0153096460407909	5
mix	pip	1	440001	450000	0.0328434575312145	5
mix	pip	1	450001	460000	-0.0174126213565242	10
mol	pip	1	450001	460000	-0.0227394807520143	10
mix	mol	1	450001	460000	0.0157990058383006	10
mol	pip	1	460001	470000	0.0026556430815698	7
mix	pip	1	460001	470000	0.0314174410821348	7
mix	mol	1	460001	470000	0.0619906004927147	7
mix	pip	1	470001	480000	-0.0145161072883904	5
mix	mol	1	470001	480000	0.0113856504236191	5
mol	pip	1	470001	480000	0.0192752505782575	5
mix	pip	1	480001	490000	-0.0184627890090921	9
mol	pip	1	480001	490000	-0.0050265616787185	9
mix	mol	1	480001	490000	0.007070997853308	9
mol	pip	1	490001	500000	0.0095404627862877	40
mix	mol	1	490001	500000	0.0271193553605758	40
mix	pip	1	490001	500000	-0.0050240101517256	40
mix	mol	1	500001	510000	0.0363363664125338	2
mix	pip	1	500001	510000	0.0514466630425209	2
mol	pip	1	500001	510000	0.0726619935031629	2
mix	mol	1	510001	520000	0.0064208208061379	9
mix	pip	1	510001	520000	-0.0009388871844686	9
mol	pip	1	510001	520000	0.0299924290955681	9
mol	pip	1	520001	530000	0.081418802577852	9
mix	pip	1	520001	530000	0.0109181940342082	9
mix	mol	1	520001	530000	0.0243765612513675	9
mol	pip	1	530001	540000	-0.005918072596797	18
mix	mol	1	530001	540000	0.0136417450681044	18
mix	pip	1	530001	540000	-0.0067422572314054	18
mix	pip	1	540001	550000	-0.0206232302682563	6
mol	pip	1	540001	550000	-0.0319778305844856	6
mix	mol	1	540001	550000	-0.0135978296684958	6
mix	pip	1	550001	560000	0.0194506081866832	7
mix	mol	1	550001	560000	0.0836588192579203	7
mol	pip	1	550001	560000	0.0526290627166317	7
mix	mol	1	560001	570000	0.0135376158738043	8
mix	pip	1	560001	570000	-0.0266687861194987	8
mol	pip	1	560001	570000	-0.0006176286026276	8
mix	pip	1	570001	580000	0.0831352951081703	4
mix	mol	1	570001	580000	0.0386565385231173	4
mol	pip	1	570001	580000	0.102702586623431	4
mol	pip	1	580001	590000	0.1958421648616474	3
mix	pip	1	580001	590000	-0.0111495511521132	3
mix	mol	1	580001	590000	0.1914261897199445	3
mol	pip	1	590001	600000	0.019641721951458	19
mix	mol	1	590001	600000	0.023773050702562	19
mix	pip	1	590001	600000	-0.0060508753966426	19
mol	pip	1	600001	610000	0.2323074712053709	5
mix	mol	1	600001	610000	0.2000910429577334	5
mix	pip	1	600001	610000	0.0480556779303791	5
mix	mol	1	620001	630000	0.2041715400368703	10
mix	pip	1	620001	630000	0.0207158195812426	10
mol	pip	1	620001	630000	0.2341847031804579	10
mix	mol	1	630001	640000	-0.0065954789025278	12
mix	pip	1	630001	640000	0.0205686451339445	12
mol	pip	1	630001	640000	0.0290435691403557	12
mix	mol	1	640001	650000	0.0736568276261092	20
mol	pip	1	640001	650000	0.1188436741536485	20
mix	pip	1	640001	650000	0.0315007172792086	20
mix	pip	1	650001	660000	-0.0320627029685544	2
mix	mol	1	650001	660000	-0.0207918695195713	2
mol	pip	1	650001	660000	NA	2
mix	pip	1	670001	680000	-0.0243953259206207	2
mol	pip	1	670001	680000	0.0531641856713353	2
mix	mol	1	670001	680000	0.0287348835789465	2
mix	mol	1	680001	690000	0.002989607285385	7
mix	pip	1	680001	690000	-0.0194517825024974	7
mol	pip	1	680001	690000	-0.0349158809956756	7
mol	pip	1	690001	700000	-0.0050332192470303	2
mix	mol	1	690001	700000	-0.0173462681423076	2
mix	pip	1	690001	700000	0.0153603056929225	2
mix	mol	1	700001	710000	0.0412219323273952	15
mol	pip	1	700001	710000	0.0017586266248587	15
mix	pip	1	700001	710000	-0.015082329052216	15
mol	pip	1	710001	720000	0.1096121416526137	2
mix	pip	1	710001	720000	-0.0255650240829936	2
mix	mol	1	710001	720000	0.0739354753775364	2
mix	pip	1	720001	730000	0.0109974884792037	10
mix	mol	1	720001	730000	0.0311273343104247	10
mol	pip	1	720001	730000	0.0527714137194124	10
mix	mol	1	730001	740000	0.0242176219591017	8
mol	pip	1	730001	740000	0.0059090126785611	8
mix	pip	1	730001	740000	-0.0035164766915179	8
mol	pip	1	740001	750000	0.0516435949084987	2
mix	mol	1	740001	750000	-0.0204507614770332	2
mix	pip	1	740001	750000	0.0510791322530702	2
mix	mol	1	750001	760000	0.0101560226963171	11
mix	pip	1	750001	760000	0.0007941844664824	11
mol	pip	1	750001	760000	-0.0116038952978834	11
mix	mol	1	760001	770000	-0.0136870251956426	6
mix	pip	1	760001	770000	0.0777138805938421	6
mol	pip	1	760001	770000	0.037479751996872	6
mix	mol	1	770001	780000	0.0598252951901129	6
mol	pip	1	770001	780000	0.0350961008415714	6
mix	pip	1	770001	780000	0.0048856631776474	6
mix	mol	1	780001	790000	-0.003356840738946	4
mix	pip	1	780001	790000	-0.0127973310389164	4
mol	pip	1	780001	790000	0.001123646006562	4
mix	mol	1	790001	800000	NA	1
mix	pip	1	790001	800000	NA	1
mol	pip	1	790001	800000	NA	1
mol	pip	1	840001	850000	-0.0160917456144327	2
mix	pip	1	840001	850000	-0.0133393914049416	2
mix	mol	1	840001	850000	0.0748359824222766	2
mix	mol	1	880001	890000	-0.010590200132192	3
mol	pip	1	880001	890000	-0.0270488494146144	3
mix	pip	1	880001	890000	-0.0160450940380039	3
mol	pip	1	890001	900000	0.0090033561558964	33
mix	pip	1	890001	900000	0.0157616411168291	33
mix	mol	1	890001	900000	0.006894525335817	33
mix	pip	1	900001	910000	-0.0028508369261493	23
mol	pip	1	900001	910000	0.0135609880408467	23
mix	mol	1	900001	910000	0.038811909917928	23
mol	pip	1	910001	920000	-0.0497017892644135	1
mix	pip	1	910001	920000	-0.0123347145061481	1
mix	mol	1	910001	920000	-0.0029444877572311	1
mix	pip	1	920001	930000	0.0031183677403481	8
mol	pip	1	920001	930000	0.0679906394282461	8
mix	mol	1	920001	930000	0.005556896463796	8
mix	pip	1	930001	940000	0.005319799975748	3
mol	pip	1	930001	940000	0.1177213413778588	3
mix	mol	1	930001	940000	0.0598571806577507	3
mix	pip	1	950001	960000	-0.0113545777821599	8
mol	pip	1	950001	960000	-0.010183299389002	8
mix	mol	1	950001	960000	-0.0102158906517571	8
mix	mol	1	960001	970000	0.0728808862777215	23
mix	pip	1	960001	970000	-0.0057945478066356	23
mol	pip	1	960001	970000	0.1462580380352989	23
mix	mol	1	970001	980000	-0.0094358410815622	8
mix	pip	1	970001	980000	0.0184077016916346	8
mol	pip	1	970001	980000	0.0042103651534869	8
mol	pip	1	980001	990000	0.0114080085751474	2
mix	mol	1	980001	990000	0.0619855742910428	2
mix	pip	1	980001	990000	-0.0142386394084548	2
mix	mol	1	990001	1000000	0.0063133280821082	10
mix	pip	1	990001	1000000	0.006368405323898	10
mol	pip	1	990001	1000000	-0.0405362140725211	10
mol	pip	1	1000001	1010000	-0.0229115073246987	8
mix	pip	1	1000001	1010000	-0.0217537118243061	8
mix	mol	1	1000001	1010000	-0.0212661032843258	8
mol	pip	1	1010001	1020000	0.0643394062937953	7
mix	pip	1	1010001	1020000	-0.0112080619461702	7
mix	mol	1	1010001	1020000	0.1360219305320859	7
mix	mol	1	1020001	1030000	0.2390969328301952	1
mol	pip	1	1020001	1030000	0.2435530085959885	1
mix	pip	1	1020001	1030000	0.0144304193537973	1
mix	mol	1	1030001	1040000	0.074319523977895	5
mix	pip	1	1030001	1040000	-0.000479715755236	5
mol	pip	1	1030001	1040000	0.0781598928092898	5
mol	pip	1	1040001	1050000	0.2402054798099886	4
mix	pip	1	1040001	1050000	0.0539219786969731	4
mix	mol	1	1040001	1050000	0.0654117657651593	4
mol	pip	1	1050001	1060000	0.0304382783912836	5
mix	pip	1	1050001	1060000	-0.0307185517471875	5
mix	mol	1	1050001	1060000	0.0909085975707487	5
mol	pip	1	1060001	1070000	0.0404083368779242	2
mix	pip	1	1060001	1070000	-0.0088712154768256	2
mix	mol	1	1060001	1070000	0.0935067324766903	2
mol	pip	1	1070001	1080000	0.0697444759906184	8
mix	pip	1	1070001	1080000	-0.0100337201225584	8
mix	mol	1	1070001	1080000	0.1386576429430939	8
mol	pip	1	1080001	1090000	0.1048303023282752	5
mix	mol	1	1080001	1090000	0.0452578297670664	5
mix	pip	1	1080001	1090000	-0.0126210803370236	5
mol	pip	1	1090001	1100000	0.038685605488528	15
mix	pip	1	1090001	1100000	-0.01255298036787	15
mix	mol	1	1090001	1100000	0.0760805168915088	15
mix	mol	1	1100001	1110000	0.0218276820333421	3
mix	pip	1	1100001	1110000	-0.0074435637632536	3
mol	pip	1	1100001	1110000	0.0271196117613473	3
mix	mol	1	1110001	1120000	0.0434006180807705	7
mix	pip	1	1110001	1120000	-0.0097016322371884	7
mol	pip	1	1110001	1120000	0.0082821690355984	7
mol	pip	1	1120001	1130000	0.0926138688217722	5
mix	mol	1	1120001	1130000	0.0649391695279048	5
mix	pip	1	1120001	1130000	0.0022296598698577	5
mix	pip	1	1130001	1140000	0.0079622941443312	6
mol	pip	1	1130001	1140000	-0.0571193027911906	6
mix	mol	1	1130001	1140000	0.0078549750896302	6
mol	pip	1	1140001	1150000	0.0232059978579078	6
mix	pip	1	1140001	1150000	-0.0152238960236253	6
mix	mol	1	1140001	1150000	0.0152822765753367	6
mol	pip	1	1150001	1160000	-0.0118979790193384	7
mix	pip	1	1150001	1160000	-0.0055713458502216	7
mix	mol	1	1150001	1160000	0.0059612080124584	7
mol	pip	1	1160001	1170000	0.1607328152543807	16
mix	pip	1	1160001	1170000	-0.007142693981379	16
mix	mol	1	1160001	1170000	0.1643779981922013	16
mol	pip	1	1180001	1190000	0.3137727537195578	3
mix	mol	1	1180001	1190000	0.4061369729006299	3
mix	pip	1	1180001	1190000	-0.0044978614913858	3
mol	pip	1	1190001	1200000	0.0330077221017758	3
mix	pip	1	1190001	1200000	-0.0132013351414446	3
mix	mol	1	1190001	1200000	0.0152387874358488	3
mol	pip	1	1200001	1210000	0.0425407200838381	3
mix	pip	1	1200001	1210000	-0.0318892915640275	3
mix	mol	1	1200001	1210000	0.0954768148036611	3
mol	pip	1	1210001	1220000	-0.0135872952556655	4
mix	mol	1	1210001	1220000	0.0072506387273996	4
mix	pip	1	1210001	1220000	0.0047090950669406	4
mol	pip	1	1220001	1230000	0.0757958876568031	9
mix	pip	1	1220001	1230000	0.056280178059452	9
mix	mol	1	1220001	1230000	0.0332009963429381	9
mix	mol	1	1230001	1240000	0.0220515591183395	4
mix	pip	1	1230001	1240000	-0.0194018547109404	4
mol	pip	1	1230001	1240000	0.1096121416526137	4
mix	mol	1	1250001	1260000	-0.003280641530435	9
mol	pip	1	1250001	1260000	-0.0311850311850311	9
mix	pip	1	1250001	1260000	-0.0078165828192752	9
mix	pip	1	1260001	1270000	-0.0002223304014329	8
mol	pip	1	1260001	1270000	-0.0338052852465064	8
mix	mol	1	1260001	1270000	0.0760342851185542	8
mix	pip	1	1270001	1280000	-0.0314204541729552	5
mol	pip	1	1270001	1280000	-0.0309916154016118	5
mix	mol	1	1270001	1280000	-0.0042223377370286	5
mix	pip	1	1280001	1290000	-0.0133920356266062	6
mix	mol	1	1280001	1290000	0.0296477982440968	6
mol	pip	1	1280001	1290000	0.059310202182119	6
mol	pip	1	1290001	1300000	0.0543788546255506	32
mix	pip	1	1290001	1300000	-0.0073938209906352	32
mix	mol	1	1290001	1300000	0.0615741569899638	32
mol	pip	1	1300001	1310000	0.1461731743309536	8
mix	mol	1	1300001	1310000	0.1137299040064403	8
mix	pip	1	1300001	1310000	0.0117998022767085	8
mol	pip	1	1310001	1320000	0.1515134012758718	16
mix	pip	1	1310001	1320000	-0.0146082611732735	16
mix	mol	1	1310001	1320000	0.224093497718388	16
mix	mol	1	1320001	1330000	0.0823306808328615	41
mix	pip	1	1320001	1330000	0.007297217229106	41
mol	pip	1	1320001	1330000	0.1055197619823706	41
mix	mol	1	1330001	1340000	-0.0020798457271192	7
mix	pip	1	1330001	1340000	-0.0138868587281451	7
mol	pip	1	1330001	1340000	0.0289017341040462	7
mix	mol	1	1340001	1350000	0.3527286783775351	4
mol	pip	1	1340001	1350000	0.3442938190158731	4
mix	pip	1	1340001	1350000	0.0175626886904609	4
mix	pip	1	1350001	1360000	0.0047181920575724	12
mix	mol	1	1350001	1360000	0.2441186567197441	12
mol	pip	1	1350001	1360000	0.1676627314746666	12
mix	mol	1	1360001	1370000	0.0310706072338675	6
mix	pip	1	1360001	1370000	0.0231966083933413	6
mol	pip	1	1360001	1370000	0.0400723976936946	6
mol	pip	1	1370001	1380000	0.0271196117613473	1
mix	pip	1	1370001	1380000	-0.0419849302905618	1
mix	mol	1	1370001	1380000	0.0107280678192891	1
mix	pip	1	1380001	1390000	-0.0030267483363337	21
mol	pip	1	1380001	1390000	0.1939100753357525	21
mix	mol	1	1380001	1390000	0.1639255029867043	21
mol	pip	1	1390001	1400000	NA	1
mix	pip	1	1390001	1400000	-0.0320627029685544	1
mix	mol	1	1390001	1400000	-0.0207918695195713	1
mix	mol	1	1400001	1410000	0.1015300904567028	16
mix	pip	1	1400001	1410000	-0.0252703349013642	16
mol	pip	1	1400001	1410000	0.0916015968637635	16
mix	mol	1	1410001	1420000	0.0692771623731008	14
mix	pip	1	1410001	1420000	-0.0221112553900498	14
mol	pip	1	1410001	1420000	0.0684154030277979	14
mix	pip	1	1420001	1430000	-0.0082143224394249	8
mol	pip	1	1420001	1430000	0.158600285388875	8
mix	mol	1	1420001	1430000	0.1267865455046195	8
mix	pip	1	1430001	1440000	-0.0065632304630757	20
mol	pip	1	1430001	1440000	0.1013997638400073	20
mix	mol	1	1430001	1440000	0.0891477357596817	20
mol	pip	1	1440001	1450000	0.3002065062338104	10
mix	pip	1	1440001	1450000	-0.0094463182566804	10
mix	mol	1	1440001	1450000	0.3279441232533758	10
mol	pip	1	1450001	1460000	0.1176219646506751	14
mix	pip	1	1450001	1460000	-0.0078059545956596	14
mix	mol	1	1450001	1460000	0.1377677538657946	14
mol	pip	1	1460001	1470000	0.186897353166991	14
mix	pip	1	1460001	1470000	0.0064838651945807	14
mix	mol	1	1460001	1470000	0.2668184853711622	14
mol	pip	1	1470001	1480000	0.1848151848151848	32
mix	pip	1	1470001	1480000	0.0130828894256007	32
mix	mol	1	1470001	1480000	0.1871268640873072	32
mix	mol	1	1480001	1490000	0.0406506105749319	1
mix	pip	1	1480001	1490000	-0.0287075006397703	1
mol	pip	1	1480001	1490000	0.1096121416526137	1
mix	mol	1	1490001	1500000	0.1943567021029403	8
mix	pip	1	1490001	1500000	-0.0218138062815579	8
mol	pip	1	1490001	1500000	0.1181799077566279	8
mol	pip	1	1500001	1510000	0.126367282280691	13
mix	mol	1	1500001	1510000	0.1274830930842368	13
mix	pip	1	1500001	1510000	0.032643200504625	13
mol	pip	1	1510001	1520000	0.1085593766477239	8
mix	pip	1	1510001	1520000	0.0288851625066314	8
mix	mol	1	1510001	1520000	0.0962153898289612	8
mol	pip	1	1520001	1530000	0.1632315114841875	6
mix	pip	1	1520001	1530000	-0.025906075221451	6
mix	mol	1	1520001	1530000	0.1580628250768028	6
mix	pip	1	1530001	1540000	0.1139503819051542	1
mix	mol	1	1530001	1540000	-0.0232371483451773	1
mol	pip	1	1530001	1540000	0.069151222472251	1
mol	pip	1	1540001	1550000	0.3229175160094583	5
mix	pip	1	1540001	1550000	-0.0077747021006762	5
mix	mol	1	1540001	1550000	0.5019026609187771	5
mix	mol	1	1550001	1560000	-0.0077729389077003	10
mix	pip	1	1550001	1560000	-0.0017489421382268	10
mol	pip	1	1550001	1560000	0.0106407332355459	10
mol	pip	1	1560001	1570000	0.0227317651709824	2
mix	pip	1	1560001	1570000	-0.0128698042875916	2
mix	mol	1	1560001	1570000	0.0222239542432759	2
mol	pip	1	1570001	1580000	0.1333521407955557	11
mix	pip	1	1570001	1580000	-0.0044581071424565	11
mix	mol	1	1570001	1580000	0.1067956160873901	11
mol	pip	1	1580001	1590000	0.1794770304034832	4
mix	pip	1	1580001	1590000	-0.0299878395027374	4
mix	mol	1	1580001	1590000	0.315926554146217	4
mol	pip	1	1590001	1600000	0.0893860098888686	69
mix	mol	1	1590001	1600000	0.1357862277977136	69
mix	pip	1	1590001	1600000	-0.0037991008998159	69
mix	mol	1	1600001	1610000	0.0586505716864072	27
mol	pip	1	1600001	1610000	0.0797748529349528	27
mix	pip	1	1600001	1610000	-0.0038895443487733	27
mol	pip	1	1610001	1620000	0.0757546062628112	33
mix	pip	1	1610001	1620000	-0.0068232213223386	33
mix	mol	1	1610001	1620000	0.1031311058948441	33
mol	pip	1	1620001	1630000	0.1573663419990588	7
mix	pip	1	1620001	1630000	-0.0185302519528145	7
mix	mol	1	1620001	1630000	0.2476420347943709	7
mol	pip	1	1640001	1650000	0.1578032705367424	31
mix	pip	1	1640001	1650000	-0.0069087549501756	31
mix	mol	1	1640001	1650000	0.1734294901921427	31
mix	mol	1	1650001	1660000	0.0917835304900061	53
mol	pip	1	1650001	1660000	0.0954034911045888	53
mix	pip	1	1650001	1660000	0.0019992619474649	53
mix	mol	1	1660001	1670000	0.2116033918478423	6
mol	pip	1	1660001	1670000	0.2155942335309736	6
mix	pip	1	1660001	1670000	0.0004848455618658	6
mol	pip	1	1670001	1680000	0.0792190068634629	15
mix	pip	1	1670001	1680000	-0.0073682027429403	15
mix	mol	1	1670001	1680000	0.0802602685113948	15
mol	pip	1	1680001	1690000	0.1003753465825856	22
mix	pip	1	1680001	1690000	-0.0083759456502676	22
mix	mol	1	1680001	1690000	0.1591054570540945	22
mix	mol	1	1690001	1700000	0.1018594310084525	15
mol	pip	1	1690001	1700000	0.1215324873190762	15
mix	pip	1	1690001	1700000	0.0016120210287699	15
mix	pip	1	1700001	1710000	0.0100395262871298	2
mix	mol	1	1700001	1710000	0.473076465434456	2
mol	pip	1	1700001	1710000	0.29687659314142	2
mol	pip	1	1710001	1720000	0.1032502373897425	5
mix	pip	1	1710001	1720000	-0.0068998785336068	5
mix	mol	1	1710001	1720000	0.1474907448218602	5
mol	pip	1	1720001	1730000	0.2003601981089599	5
mix	pip	1	1720001	1730000	-0.0188586294112692	5
mix	mol	1	1720001	1730000	0.3957168199490939	5
mix	mol	1	1730001	1740000	0.2589299750608312	7
mix	pip	1	1730001	1740000	-0.0049810852873234	7
mol	pip	1	1730001	1740000	0.235019769381532	7
mix	mol	1	1740001	1750000	-0.0232371483451773	2
mix	pip	1	1740001	1750000	-0.0328370123885821	2
mol	pip	1	1740001	1750000	-0.0499923869461503	2
mix	mol	1	1750001	1760000	0.4712180660529187	4
mix	pip	1	1750001	1760000	-0.0172525734647595	4
mol	pip	1	1750001	1760000	0.268570323734487	4
mix	mol	1	1780001	1790000	0.1961224975570941	12
mix	pip	1	1780001	1790000	-0.0123228373810806	12
mol	pip	1	1780001	1790000	0.1462751645440371	12
mix	mol	1	1790001	1800000	-0.0154113436530788	5
mix	pip	1	1790001	1800000	0.0191694201057071	5
mol	pip	1	1790001	1800000	-0.0009259602207488	5
mix	mol	1	1800001	1810000	0.545455650782037	3
mix	pip	1	1800001	1810000	-0.0190578431396383	3
mol	pip	1	1800001	1810000	0.2669146158107146	3
mol	pip	1	1810001	1820000	NA	1
mix	pip	1	1810001	1820000	0.0192337389970161	1
mix	mol	1	1810001	1820000	0.0308949146892884	1
mol	pip	1	1830001	1840000	-0.0499923869461503	3
mix	pip	1	1830001	1840000	0.0402516322744107	3
mix	mol	1	1830001	1840000	0.0542028948556928	3
mix	mol	1	1840001	1850000	-0.0016777909158067	3
mol	pip	1	1840001	1850000	-0.0357304702478474	3
mix	pip	1	1840001	1850000	-0.0339858021687225	3
mol	pip	1	1850001	1860000	0.2063819025041288	3
mix	pip	1	1850001	1860000	0.0677087490073399	3
mix	mol	1	1850001	1860000	0.1841153879860353	3
mix	mol	1	1860001	1870000	-0.0014791896075296	2
mix	pip	1	1860001	1870000	0.0012659683392376	2
mol	pip	1	1860001	1870000	-0.0184932840179093	2
mix	mol	1	1870001	1880000	-0.0021493907017571	5
mix	pip	1	1870001	1880000	-0.0312755604544077	5
mol	pip	1	1870001	1880000	-0.03375738755885	5
mol	pip	1	1880001	1890000	0.2903120984299071	4
mix	pip	1	1880001	1890000	-0.0209498031934224	4
mix	mol	1	1880001	1890000	0.5597665467396026	4
mix	mol	1	1890001	1900000	0.1555119560661907	6
mol	pip	1	1890001	1900000	0.1279783002232077	6
mix	pip	1	1890001	1900000	-0.019736484804345	6
mol	pip	1	1900001	1910000	0.1437318855370045	6
mix	pip	1	1900001	1910000	0.0274155640403017	6
mix	mol	1	1900001	1910000	0.1653333395487004	6
mix	mol	1	1910001	1920000	0.2162860343617297	3
mol	pip	1	1910001	1920000	0.1483044384564543	3
mix	pip	1	1910001	1920000	-0.0018481850358725	3
mol	pip	1	1920001	1930000	0.2773767787172613	2
mix	pip	1	1920001	1930000	0.0011332848366882	2
mix	mol	1	1920001	1930000	0.4191761644904883	2
mix	mol	1	1950001	1960000	-0.0009666977698967	5
mol	pip	1	1950001	1960000	-0.0270977387404223	5
mix	pip	1	1950001	1960000	-0.0254211350426642	5
mix	mol	1	1960001	1970000	0.1793072163058285	3
mol	pip	1	1960001	1970000	0.1103948428686543	3
mix	pip	1	1960001	1970000	-0.0088159519579133	3
mol	pip	1	1970001	1980000	-0.049900893695448	3
mix	pip	1	1970001	1980000	-0.0339769670999693	3
mix	mol	1	1970001	1980000	-0.0204740543941122	3
mix	mol	1	1980001	1990000	-0.0011074670573345	5
mol	pip	1	1980001	1990000	0.0026913553665625	5
mix	pip	1	1980001	1990000	0.0040874885108661	5
mol	pip	1	1990001	2000000	0.0215601724813798	2
mix	mol	1	1990001	2000000	-0.0250452335543392	2
mix	pip	1	1990001	2000000	-0.0063881558078574	2
