pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
1	2.0	3	410001	420000	0.0105806119432758	2553	867526	81992044	5586068
1	3.0	3	410001	420000	0.0110297769531024	2553	297144	26940164	1816828
2	3.0	3	410001	420000	0.011024511544296	2553	157122	14252060	800428
1	2.0	3	420001	430000	0.004732518694297	733	109352	23106512	2038320
1	3.0	3	420001	430000	0.0053983892097011	733	41324	7654876	601636
2	3.0	3	420001	430000	0.0054068801921393	733	21918	4053724	268044
1	2.0	3	430001	440000	0.0088981765429676	1278	363954	40902088	2938424
1	3.0	3	430001	440000	0.0089207322443032	1278	120340	13489924	905468
2	3.0	3	430001	440000	0.0088345151594735	1278	62972	7127952	407136
1	2.0	3	440001	450000	0.0112307307820579	1905	684674	60964332	4384788
1	3.0	3	440001	450000	0.0112857399086094	1905	228030	20205144	1252776
2	3.0	3	440001	450000	0.0112681687127153	1905	119732	10625684	606196
1	2.0	3	450001	460000	0.0075763799843144	2183	529696	69914128	4971504
1	3.0	3	450001	460000	0.0078136715403032	2183	179870	23019908	1569404
2	3.0	3	450001	460000	0.0077364007855605	2183	93456	12080036	790932
1	2.0	3	460001	470000	0.011477499401724	2911	1079500	94053588	5805356
1	3.0	3	460001	470000	0.0119591434744506	2911	370258	30960244	1829260
2	3.0	3	460001	470000	0.0119507660738114	2911	196242	16420872	742384
1	2.0	3	470001	480000	0.0046945178392215	3053	454056	96720476	8009636
1	3.0	3	470001	480000	0.0050033501553812	3053	159592	31897028	2491964
2	3.0	3	470001	480000	0.0052933257714393	3053	88928	16800024	1200464
1	2.0	3	480001	490000	0.0055438682980661	1775	313072	56471760	4417840
1	3.0	3	480001	490000	0.0058260419175681	1775	106814	18333888	1659712
2	3.0	3	480001	490000	0.006074866670834	1775	59086	9726304	739096
1	2.0	3	490001	500000	0.0058591342706658	2597	489444	83535208	5552280
1	3.0	3	490001	500000	0.0064861900553473	2597	179400	27658764	1593844
2	3.0	3	490001	500000	0.0070321718573337	2597	102624	14593500	718412
1	2.0	3	500001	510000	0.0052177337900777	2085	344918	66104944	5418896
1	3.0	3	500001	510000	0.0061414378793867	2085	133258	21698176	1787264
2	3.0	3	500001	510000	0.0062536801991081	2085	71752	11473564	819596
1	3.0	3	510001	520000	0.0056044175272585	2058	118326	21112988	2068324
1	2.0	3	510001	520000	0.0051195670968622	2058	331018	64657420	5940212
2	3.0	3	510001	520000	0.0055222826669477	2058	62032	11233036	900932
2	3.0	3	520001	530000	0.0127509852970085	1288	90550	7101412	492636
1	2.0	3	520001	530000	0.0114794458418803	1288	470170	40957552	3226000
1	3.0	3	520001	530000	0.012783268887027	1288	173270	13554436	953596
1	2.0	3	530001	540000	0.0106349336872114	571	194516	18290288	1297296
1	3.0	3	530001	540000	0.011089524795649	571	66488	5995568	436176
2	3.0	3	530001	540000	0.0114037818509971	571	36192	3173684	192932
1	2.0	3	540001	550000	0.0126138975660565	2265	922656	73145988	4552572
1	3.0	3	540001	550000	0.0137505077077543	2265	333398	24246232	1266728
2	3.0	3	540001	550000	0.0137268823695143	2265	175006	12749144	605296
2	3.0	3	550001	560000	0.0056013203574807	905	27680	4941692	394188
1	3.0	3	550001	560000	0.005713865703927	905	53950	9441944	751976
1	2.0	3	550001	560000	0.0053655119280518	905	151710	28275028	2770092
1	2.0	3	560001	570000	0.0084082432915238	1582	422676	50269240	3999688
1	3.0	3	560001	570000	0.0086512188986378	1582	143202	16552812	1266836
2	3.0	3	560001	570000	0.0085216299729625	1582	74836	8781888	545584
1	2.0	3	570001	580000	0.0109273131407009	1678	585238	53557356	4004756
1	3.0	3	570001	580000	0.0116262759438048	1678	205888	17708852	1192140
2	3.0	3	570001	580000	0.0117541867050701	1678	110610	9410264	483224
2	3.0	3	580001	590000	0.0061765812774761	1229	41818	6770412	475772
1	3.0	3	580001	590000	0.0059659595658605	1229	76962	12900188	943268
1	2.0	3	580001	590000	0.0056383144888429	1229	219042	38848844	3310772
2	3.0	3	590001	600000	0.0098763476745896	1600	87300	8839300	594300
1	3.0	3	590001	600000	0.0105476917634885	1600	175570	16645348	1377052
1	2.0	3	590001	600000	0.0105634312965802	1600	530788	50247688	4638712
2	3.0	3	600001	610000	0.0145415330149163	3526	287454	19767792	1021504
1	3.0	3	600001	610000	0.0143876139427363	3526	542572	37711048	2005816
1	2.0	3	600001	610000	0.013795963790174	3526	1571228	113890412	7065492
1	3.0	3	610001	620000	0.0138180884662088	2014	291952	21128248	1557448
1	2.0	3	610001	620000	0.0132169641905696	2014	838944	63474788	5613468
2	3.0	3	610001	620000	0.0143365925657261	2014	159376	11116728	757816
1	3.0	3	620001	630000	0.0054196456548458	1215	69600	12842168	843592
2	3.0	3	620001	630000	0.0050841655628153	1215	34160	6718900	444740
1	2.0	3	620001	630000	0.0052964274406908	1215	203756	38470460	3208900
1	2.0	3	630001	640000	0.0101604104461622	1631	528274	51993372	3956452
1	3.0	3	630001	640000	0.0110299560890323	1631	190120	17236696	1134888
2	3.0	3	630001	640000	0.0105975872090587	1631	96106	9068668	547708
1	3.0	3	640001	650000	0.0059743011937053	1059	66216	11083472	845104
1	2.0	3	640001	650000	0.0059417020072627	1059	198328	33378988	2948948
2	3.0	3	640001	650000	0.0059121314854752	1059	34508	5836812	407052
1	2.0	3	650001	660000	0.0076660774668207	2014	496916	64820112	4268144
1	3.0	3	650001	660000	0.0075670642581785	2014	160716	21238884	1446812
2	3.0	3	650001	660000	0.0074141933721777	2014	83392	11247616	626928
1	2.0	3	660001	670000	0.0096606760443662	1756	542636	56169568	4068256
1	3.0	3	660001	670000	0.0092799910103013	1756	172434	18581268	1198316
2	3.0	3	660001	670000	0.0092223406559792	1756	90086	9768236	585140
1	2.0	3	670001	680000	0.0122697036070032	2130	827544	67446128	5621392
1	3.0	3	670001	680000	0.0126710994192442	2130	283664	22386692	1605628
2	3.0	3	670001	680000	0.0127765670719702	2130	150556	11783760	774720
1	2.0	3	680001	690000	0.0054568582906086	1200	208552	38218328	2946472
1	3.0	3	680001	690000	0.0052948866343529	1200	67300	12710376	806424
2	3.0	3	680001	690000	0.0052886791349841	1200	35102	6637196	438004
2	3.0	3	690001	700000	0.0066561053297032	1991	74586	11205652	533284
1	2.0	3	690001	700000	0.0065445338781439	1991	423096	64648760	3650504
1	3.0	3	690001	700000	0.006831489490131	1991	146314	21417584	1009040
1	2.0	3	700001	710000	0.0066277254605376	1458	308018	46474164	3541068
1	3.0	3	700001	710000	0.0061402243372088	1458	93132	15167524	1255388
2	3.0	3	700001	710000	0.0058343730536336	1458	46912	8040624	555744
1	2.0	3	710001	720000	0.0054684046056341	713	123146	22519548	1939204
1	3.0	3	710001	720000	0.0054438388537332	713	40340	7410212	621020
2	3.0	3	710001	720000	0.0054392324223132	713	21524	3957176	246672
1	2.0	3	720001	730000	0.005076883173328	1447	231752	45648480	3989408
1	3.0	3	720001	730000	0.0047266311520453	1447	71872	15205756	1093252
2	3.0	3	720001	730000	0.0048322902289277	1447	38988	8068224	463288
1	2.0	3	730001	740000	0.0028578026649059	1563	138848	48585580	5031572
1	3.0	3	730001	740000	0.0027353200934451	1563	44128	16132664	1472968
2	3.0	3	730001	740000	0.0026978913179651	1563	22896	8486628	728820
2	3.0	3	740001	750000	0.0090192500863529	1912	95464	10584472	688680
1	3.0	3	740001	750000	0.0088644089676836	1912	178808	20171452	1365316
1	2.0	3	740001	750000	0.0088837168238059	1912	538528	60619672	4969576
1	2.0	3	750001	760000	0.0077190093540006	1501	372384	48242460	3247844
1	3.0	3	750001	760000	0.0074197832823346	1501	117740	15868388	1038876
2	3.0	3	750001	760000	0.007691932461734	1501	64336	8364088	485808
1	2.0	3	760001	770000	0.0075884619485404	1645	390026	51397240	5032840
1	3.0	3	760001	770000	0.0074173066708504	1645	125568	16929056	1600224
2	3.0	3	760001	770000	0.0079805738069278	1645	72172	9043460	655460
2	3.0	3	770001	780000	0.0061119383285461	2632	90206	14758984	759288
1	3.0	3	770001	780000	0.0063539323205111	2632	179186	28200804	1446044
1	2.0	3	770001	780000	0.006528825818694	2632	558424	85532072	4756056
1	2.0	3	780001	790000	0.0136801429816685	1599	702840	51376656	3475440
1	3.0	3	780001	790000	0.0140589902584872	1599	239416	17029388	981748
2	3.0	3	780001	790000	0.0145540056851375	1599	130540	8969352	458352
1	2.0	3	790001	800000	0.0114260490287175	1346	490102	42893392	3279792
1	3.0	3	790001	800000	0.0117524011524057	1346	165830	14110308	1051036
2	3.0	3	790001	800000	0.0121669385535617	1346	90216	7414848	521168
2	3.0	3	800001	810000	0.0216046683224082	2451	294440	13628536	822560
1	3.0	3	800001	810000	0.0211755864474144	2451	547874	25872908	1735156
1	2.0	3	800001	810000	0.0205507624746035	2451	1611600	78420448	5658656
1	2.0	3	810001	820000	0.0157740407012607	1576	790696	50126408	3936696
1	3.0	3	810001	820000	0.0161241693411353	1576	268468	16650036	1102028
2	3.0	3	810001	820000	0.0166575073521142	1576	146340	8785228	506868
2	3.0	3	820001	830000	0.0080422751183685	1157	51650	6422312	399360
1	3.0	3	820001	830000	0.0081543851233864	1157	99008	12141688	890760
1	2.0	3	820001	830000	0.0073448102875027	1157	268632	36574396	3115332
1	3.0	3	830001	840000	0.0044170896242468	1073	50410	11412492	673780
2	3.0	3	830001	840000	0.0041934390935902	1073	25150	5997464	328944
1	2.0	3	830001	840000	0.0048918669498349	1073	168968	34540596	2267596
2	3.0	3	840001	850000	0.0071992855477888	1285	51270	7121540	454820
1	3.0	3	840001	850000	0.0076382086268154	1285	102864	13467032	1007208
1	2.0	3	840001	850000	0.0071631010476286	1285	288056	40213868	3866772
2	3.0	3	850001	860000	0.0109977781179015	1634	93986	8545908	1088156
1	3.0	3	850001	860000	0.0109665779894861	1634	178396	16267244	2138132
1	2.0	3	850001	860000	0.0105661374965453	1634	517344	48962452	7090284
1	3.0	3	860001	870000	0.006079702683203	1321	85210	14015488	864256
1	2.0	3	860001	870000	0.0059176889794753	1321	250900	42398308	2917276
2	3.0	3	860001	870000	0.0061725836629325	1321	45870	7431248	357368
1	3.0	3	870001	880000	0.0067054080967315	1659	115632	17244588	1442388
1	2.0	3	870001	880000	0.0063508275978799	1659	331088	52133048	4777288
2	3.0	3	870001	880000	0.0069165343981061	1659	63482	9178296	603168
1	3.0	3	880001	890000	0.0087951038360507	1865	170786	19418304	1589056
2	3.0	3	880001	890000	0.0088042915700967	1865	90228	10248184	747856
1	2.0	3	880001	890000	0.0081017973604967	1865	476328	58792880	5184080
1	2.0	3	890001	900000	0.0061339240676716	1264	243158	39641508	3718748
1	3.0	3	890001	900000	0.0064477329820002	1264	84978	13179516	1058180
2	3.0	3	890001	900000	0.0064501029661643	1264	44702	6930432	522112
2	3.0	3	900001	910000	0.003360653367561	936	16736	4979984	538672
1	2.0	3	900001	910000	0.0033693015262613	936	96742	28712776	3395768
1	3.0	3	900001	910000	0.0034031388288003	936	32364	9510044	1033060
1	3.0	3	910001	920000	0.0056640317978971	2480	144416	25497032	2437688
2	3.0	3	910001	920000	0.0056936715590905	2480	76418	13421568	1200512
1	2.0	3	910001	920000	0.0052720541948092	2480	408528	77489340	7584580
2	3.0	3	920001	930000	0.013090886348337	2723	201778	15413624	641184
1	2.0	3	920001	930000	0.0127863261490543	2723	1136852	88911544	4498248
1	3.0	3	920001	930000	0.0129540674834248	2723	382412	29520612	1151260
2	3.0	3	930001	940000	0.0084294639799015	2112	99920	11853660	598692
1	3.0	3	930001	940000	0.0083724680401869	2112	188324	22493248	1296320
1	2.0	3	930001	940000	0.0080372918530262	2112	546538	68000268	4449780
1	3.0	3	940001	950000	0.0078923097566104	1493	122814	15561224	1255928
2	3.0	3	940001	950000	0.0078510344106386	1493	64866	8262096	540632
1	2.0	3	940001	950000	0.0079416344001114	1493	377352	47515660	3700212
1	2.0	3	950001	960000	0.0099558166165139	2044	651166	65405584	4711792
1	3.0	3	950001	960000	0.0105802695900895	2044	229324	21674684	1348932
2	3.0	3	950001	960000	0.0106459506284351	2044	120880	11354552	696872
1	2.0	3	960001	970000	0.0080078009746373	2146	548782	68530924	5085460
1	3.0	3	960001	970000	0.007961673274281	2146	178144	22375196	1797348
2	3.0	3	960001	970000	0.0079116182019678	2146	93806	11856740	796076
1	2.0	3	970001	980000	0.0200041073944065	1502	963144	48147312	3377296
1	3.0	3	970001	980000	0.0203808945099695	1502	325748	15983008	935520
2	3.0	3	970001	980000	0.0199507442988711	1502	167980	8419736	436056
1	2.0	3	980001	990000	0.0139303306903679	2208	986222	70796740	4946492
2	3.0	3	980001	990000	0.0144415770342938	2208	177216	12271236	747132
1	3.0	3	980001	990000	0.0145127798594462	2208	338608	23331712	1539200
2	3.0	3	990001	1000000	0.0171823616601603	1742	167114	9725904	544928
1	3.0	3	990001	1000000	0.0170478783502398	1742	314750	18462708	1159180
1	2.0	3	990001	1000000	0.0166494585746663	1742	925610	55594000	4163568
1	2.0	3	1000001	1010000	0.0138153171632224	1173	517272	37441920	2796672
1	3.0	3	1000001	1010000	0.0140794067368116	1173	175428	12459900	752772
2	3.0	3	1000001	1010000	0.0145178661993998	1173	95380	6569836	346172
1	2.0	3	1010001	1020000	0.0168902197157994	1701	920942	54525164	3825940
1	3.0	3	1010001	1020000	0.0169549254567359	1701	305844	18038652	1121412
2	3.0	3	1010001	1020000	0.0173496883798971	1701	163954	9449968	579128
1	3.0	3	1020001	1030000	0.0082888535021096	1256	108040	13034372	1113212
2	3.0	3	1020001	1030000	0.0083399838764175	1256	57560	6901692	503684
1	2.0	3	1020001	1030000	0.0080498610134593	1256	320624	39829756	3256068
1	2.0	3	1030001	1040000	0.0100184400300746	913	288774	28824248	2495304
1	3.0	3	1030001	1040000	0.0115637879975703	913	110038	9515740	768292
2	3.0	3	1030001	1040000	0.0118683113749305	913	59926	5049244	333804
1	2.0	3	1040001	1050000	0.0073449954533557	1371	306682	41753872	5276912
1	3.0	3	1040001	1050000	0.0076840577037361	1371	105664	13751068	1691876
2	3.0	3	1040001	1050000	0.0077708917309039	1371	56776	7306240	777176
1	2.0	3	1050001	1060000	0.0102765640950941	1659	544360	52971012	3939324
2	3.0	3	1050001	1060000	0.0106339578825879	1659	97592	9177392	604072
1	3.0	3	1050001	1060000	0.0104375054859048	1659	182650	17499392	1187584
2	3.0	3	1060001	1070000	0.008496395468589	1716	80586	9484728	632808
1	2.0	3	1060001	1070000	0.0080747027020677	1716	445410	55161164	3704500
1	3.0	3	1060001	1070000	0.0086070815272257	1716	154896	17996344	1332680
1	3.0	3	1070001	1080000	0.0060880007567847	906	55604	9133376	1071808
2	3.0	3	1070001	1080000	0.0065497284968238	906	31530	4813940	527836
1	2.0	3	1070001	1080000	0.0062846966192571	906	173566	27617244	3462180
1	2.0	3	1080001	1090000	0.0116034544217954	306	106118	9145380	1351644
2	3.0	3	1080001	1090000	0.011621021465581	306	18526	1594180	209996
1	3.0	3	1080001	1090000	0.0114943576824227	306	35296	3070724	376060
2	3.0	3	1090001	1100000	0.01325019510177	2308	167952	12675436	932532
1	3.0	3	1090001	1100000	0.0123891572643351	2308	299550	24178400	1818912
1	2.0	3	1090001	1100000	0.0130070049669459	2308	952782	73251452	5922180
1	2.0	3	1100001	1110000	0.0079322184175866	1637	418978	52819776	3335872
1	3.0	3	1100001	1110000	0.0080253255724055	1637	138350	17239176	1199992
2	3.0	3	1100001	1110000	0.0081423408322499	1637	74030	9091980	559772
1	2.0	3	1110001	1120000	0.0058104958416154	1367	248906	42837308	4056260
1	3.0	3	1110001	1120000	0.0052105043185179	1367	74502	14298424	1099464
2	3.0	3	1110001	1120000	0.0056202138550547	1367	42074	7486192	573640
1	2.0	3	1120001	1130000	0.0012143209295138	356	13202	10871920	1340304
1	3.0	3	1120001	1130000	0.001132160790454	356	4026	3556032	453952
2	3.0	3	1120001	1130000	0.0006944153504545	356	1326	1909520	189456
1	2.0	3	1130001	1140000	0.0152261976862598	1905	935928	61468268	3880852
1	3.0	3	1130001	1140000	0.0161195875524402	1905	327032	20287864	1170056
2	3.0	3	1130001	1140000	0.0161299989174623	1905	172246	10678612	553268
1	2.0	3	1140001	1150000	0.0156557701583834	2577	1304238	83307176	5094232
1	3.0	3	1140001	1150000	0.01642767782611	2577	451450	27481060	1546268
2	3.0	3	1140001	1150000	0.0167046085246888	2577	241502	14457208	736784
1	2.0	3	1150001	1160000	0.0089206516245844	1128	319206	35782812	2912100
2	3.0	3	1150001	1160000	0.0096873307476493	1128	60384	6233296	417392
1	3.0	3	1150001	1160000	0.009374378154912	1128	110802	11819664	886128
1	3.0	3	1160001	1170000	0.0159031892602904	3512	598322	37622768	1936400
1	2.0	3	1160001	1170000	0.0152604362292347	3512	1742674	114195556	6280092
2	3.0	3	1160001	1170000	0.0165102244366846	3512	326696	19787496	919256
1	2.0	3	1170001	1180000	0.0195207968007379	3646	2287506	117183024	7889360
1	3.0	3	1170001	1180000	0.0202548328943162	3646	779650	38492048	2576496
2	3.0	3	1170001	1180000	0.0208344122235587	3646	423232	20314084	1182732
1	2.0	3	1180001	1190000	0.0125159257095509	3013	1221830	97622024	5735928
1	3.0	3	1180001	1190000	0.0132154363400264	3013	428620	32433284	1505148
2	3.0	3	1180001	1190000	0.0133132599938421	3013	227444	17084020	680628
1	2.0	3	1190001	1200000	0.0102359275629454	2774	914972	89388284	5771012
1	3.0	3	1190001	1200000	0.0095926042971181	2774	283994	29605516	1640820
2	3.0	3	1190001	1200000	0.0096771990324605	2774	150188	15519780	835724
1	3.0	3	1200001	1210000	0.0137006566389249	3706	539748	39395776	2348608
1	2.0	3	1200001	1210000	0.0139293787376333	3706	1656540	118924184	8206440
2	3.0	3	1200001	1210000	0.013435827854587	3706	277582	20659836	1190740
2	3.0	3	1210001	1220000	0.0174828672548415	2511	246772	14115076	689780
1	2.0	3	1210001	1220000	0.0174295158561512	2511	1417922	81351772	4785572
1	3.0	3	1210001	1220000	0.0174697854184518	2511	469722	26887680	1396224
2	3.0	3	1220001	1230000	0.0072451025925319	1604	64770	8939832	517352
1	3.0	3	1220001	1230000	0.0070502286165208	1604	119506	16950656	1116800
1	2.0	3	1220001	1230000	0.0075814199527575	1604	389258	51343680	3679936
1	2.0	3	1230001	1240000	0.0115057797687967	1614	587726	51080936	4285720
1	3.0	3	1230001	1240000	0.0118432683441701	1614	198830	16788440	1391656
2	3.0	3	1230001	1240000	0.0119326382886045	1614	105852	8870796	645348
1	2.0	3	1240001	1250000	0.0080998911058196	1324	328952	40611904	4806592
1	3.0	3	1240001	1250000	0.0085329849984642	1324	112906	13231712	1681824
2	3.0	3	1240001	1250000	0.0089712582259969	1324	63162	7040484	765820
1	2.0	3	1250001	1260000	0.0070936433912204	696	155510	21922444	1953140
