pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
1	3.0	3	150001	160000	-0.0117163164251342	73
1	2.0	3	150001	160000	-0.0020876297165393	73
2	3.0	3	160001	170000	0.0244970313571574	122
1	3.0	3	160001	170000	0.0243323281224635	122
1	2.0	3	160001	170000	-0.0012738286269866	122
1	3.0	3	170001	180000	0.0319120324168217	158
2	3.0	3	170001	180000	0.0187948883226982	158
1	2.0	3	170001	180000	-0.0001759212900365	158
1	2.0	3	180001	190000	-0.0009167534847053	90
1	3.0	3	180001	190000	0.0314619379018859	90
2	3.0	3	180001	190000	0.0308639857244212	90
1	2.0	3	190001	200000	-0.0031494183008011	90
1	3.0	3	190001	200000	0.0350625012676481	90
2	3.0	3	190001	200000	0.0233554326352837	90
1	3.0	3	200001	210000	0.0051137043451467	124
1	2.0	3	200001	210000	-0.0005021081487447	124
2	3.0	3	200001	210000	0.0126215458899406	124
2	3.0	3	210001	220000	0.0140828293889242	217
1	2.0	3	210001	220000	-0.0007956191378181	217
1	3.0	3	210001	220000	0.0051600461604021	217
1	2.0	3	220001	230000	-0.0001839838935497	166
1	3.0	3	220001	230000	0.0059767947348386	166
2	3.0	3	220001	230000	0.0101044559656899	166
1	3.0	3	230001	240000	0.0055394112750761	116
1	2.0	3	230001	240000	0.0011489887834798	116
2	3.0	3	230001	240000	0.0160239101206689	116
1	3.0	3	240001	250000	0.0315453759516202	283
1	2.0	3	240001	250000	0.0008499410898925	283
2	3.0	3	240001	250000	0.0262513105779396	283
1	2.0	3	250001	260000	-0.0021749822996637	113
1	3.0	3	250001	260000	0.0038131004403233	113
2	3.0	3	250001	260000	0.001985192836737	113
1	2.0	3	260001	270000	3.919849648963041e-06	57
1	3.0	3	260001	270000	0.0263261957924181	57
2	3.0	3	260001	270000	0.0294219013270365	57
1	2.0	3	270001	280000	0.0020544827921447	87
1	3.0	3	270001	280000	0.0094199567699463	87
2	3.0	3	270001	280000	-0.004797981038928	87
1	3.0	3	280001	290000	-0.0033071216851827	115
2	3.0	3	280001	290000	-0.0149686767828984	115
1	2.0	3	280001	290000	0.0008657066295703	115
1	2.0	3	290001	300000	-0.0033423189118611	52
1	3.0	3	290001	300000	-0.0105116682312242	52
2	3.0	3	290001	300000	-0.0116399393843735	52
1	2.0	3	300001	310000	0.0013856293489054	116
1	3.0	3	300001	310000	0.0026826301577012	116
2	3.0	3	300001	310000	0.0146510565679866	116
1	2.0	3	310001	320000	0.0022408274540349	210
1	3.0	3	310001	320000	0.0144104384303023	210
2	3.0	3	310001	320000	0.0229464903272608	210
1	2.0	3	320001	330000	0.0008162940873836	34
2	3.0	3	320001	330000	0.0107262409755851	34
1	3.0	3	320001	330000	0.0063912028106576	34
2	3.0	3	330001	340000	0.0025013997363591	375
1	3.0	3	330001	340000	-0.002049128849174	375
1	2.0	3	330001	340000	-0.0019130403649694	375
2	3.0	3	340001	350000	-0.0080350960477025	211
1	3.0	3	340001	350000	-0.00681403433055	211
1	2.0	3	340001	350000	-0.0010999189402363	211
2	3.0	3	350001	360000	-0.0043405797051833	96
1	3.0	3	350001	360000	-0.0005356529182922	96
1	2.0	3	350001	360000	-0.0010415626148491	96
2	3.0	3	360001	370000	-0.0017834331745962	71
1	3.0	3	360001	370000	-0.0070977698912851	71
1	2.0	3	360001	370000	-0.0004756070746185	71
2	3.0	3	370001	380000	0.0095656141433625	61
1	3.0	3	370001	380000	0.0230182779749429	61
1	2.0	3	370001	380000	0.0019238872385927	61
1	2.0	3	380001	390000	0.0031023212838856	25
1	3.0	3	380001	390000	-0.0119737961283839	25
2	3.0	3	380001	390000	-0.0102536969985906	25
1	2.0	3	390001	400000	-0.0008985830634443	105
1	3.0	3	390001	400000	0.0075905979588475	105
2	3.0	3	390001	400000	0.0103446611452343	105
2	3.0	3	400001	410000	-0.0031911674881304	256
1	2.0	3	400001	410000	-0.0006413370142169	256
1	3.0	3	400001	410000	-0.006799727629042	256
2	3.0	3	410001	420000	0.0248167834966336	168
1	3.0	3	410001	420000	0.0226978888531063	168
1	2.0	3	410001	420000	0.0013789275910612	168
1	2.0	3	420001	430000	0.0040977027596498	37
1	3.0	3	420001	430000	0.0069588633323299	37
2	3.0	3	420001	430000	0.0057010568351732	37
1	2.0	3	430001	440000	0.0037054511442925	88
1	3.0	3	430001	440000	-0.0012615747154825	88
2	3.0	3	430001	440000	0.0024601349253337	88
1	2.0	3	440001	450000	0.0040628421061479	169
1	3.0	3	440001	450000	-0.001263709227451	169
2	3.0	3	440001	450000	-0.002855933022425	169
2	3.0	3	450001	460000	-0.0086731493966456	109
1	2.0	3	450001	460000	0.0055192888968144	109
1	3.0	3	450001	460000	-0.0110423602470173	109
1	2.0	3	460001	470000	0.0119935058891935	223
1	3.0	3	460001	470000	-0.0013849091950911	223
2	3.0	3	460001	470000	0.006015631079618	223
1	2.0	3	470001	480000	0.0043982500654694	113
1	3.0	3	470001	480000	0.0364841935209209	113
2	3.0	3	470001	480000	0.0146600395988136	113
1	3.0	3	480001	490000	0.0024967785541767	92
1	2.0	3	480001	490000	0.0015462097391878	92
2	3.0	3	480001	490000	0.002744176381983	92
1	3.0	3	490001	500000	0.007744348724715	141
1	2.0	3	490001	500000	0.0033052949161312	141
2	3.0	3	490001	500000	0.004548575355865	141
1	2.0	3	500001	510000	0.0043805404846285	105
1	3.0	3	500001	510000	0.0262094909347278	105
2	3.0	3	500001	510000	0.0049103635503168	105
1	3.0	3	510001	520000	0.0173756412239911	100
1	2.0	3	510001	520000	0.0020270576980294	100
2	3.0	3	510001	520000	0.012308668555121	100
1	2.0	3	520001	530000	0.0027242076091151	114
1	3.0	3	520001	530000	0.0110726426362501	114
2	3.0	3	520001	530000	-0.0079577934547058	114
1	3.0	3	530001	540000	0.0423967772278071	36
1	2.0	3	530001	540000	0.0008869966989376	36
2	3.0	3	530001	540000	0.0275344919975962	36
1	2.0	3	540001	550000	0.0056939892913813	202
1	3.0	3	540001	550000	0.0246943293675392	202
2	3.0	3	540001	550000	0.0103533799651711	202
1	3.0	3	550001	560000	0.0144922826768962	44
2	3.0	3	550001	560000	0.0050729172361404	44
1	2.0	3	550001	560000	0.0055792433538017	44
1	2.0	3	560001	570000	0.0071453700732381	99
1	3.0	3	560001	570000	0.0187047398652446	99
2	3.0	3	560001	570000	0.0053521549558258	99
2	3.0	3	570001	580000	-0.0040600152986111	128
1	3.0	3	570001	580000	0.0156434827919085	128
1	2.0	3	570001	580000	0.0022905823054181	128
1	2.0	3	580001	590000	0.0003155201524587	63
1	3.0	3	580001	590000	0.0078264485742557	63
2	3.0	3	580001	590000	-0.0027887539075235	63
2	3.0	3	590001	600000	0.0168830176133479	129
1	3.0	3	590001	600000	0.0256153990193446	129
1	2.0	3	590001	600000	0.0059086470646088	129
1	3.0	3	600001	610000	0.0243204234884065	312
2	3.0	3	600001	610000	0.0112863921874935	312
1	2.0	3	600001	610000	0.003402709309655	312
2	3.0	3	610001	620000	-0.0049093010321632	179
1	2.0	3	610001	620000	0.0075946633469716	179
1	3.0	3	610001	620000	0.0204660354827443	179
2	3.0	3	620001	630000	-0.0026801392747867	53
1	2.0	3	620001	630000	0.0106924320793904	53
1	3.0	3	620001	630000	-0.0081653083571361	53
1	2.0	3	630001	640000	0.0022307256169111	119
1	3.0	3	630001	640000	0.0145959461995378	119
2	3.0	3	630001	640000	0.0013869845119857	119
1	2.0	3	640001	650000	0.0105153180806663	52
1	3.0	3	640001	650000	0.0106778013599858	52
2	3.0	3	640001	650000	-0.012160809141743	52
1	2.0	3	650001	660000	0.0037266009941925	117
1	3.0	3	650001	660000	-0.0061882714949503	117
2	3.0	3	650001	660000	-0.0119525454763994	117
1	2.0	3	660001	670000	0.0069358169610671	124
1	3.0	3	660001	670000	-0.0005824575806485	124
2	3.0	3	660001	670000	-0.0132219948968178	124
1	2.0	3	670001	680000	0.0024903863398617	193
1	3.0	3	670001	680000	0.0281545996270227	193
2	3.0	3	670001	680000	0.0207588445900321	193
1	2.0	3	680001	690000	0.0085944951109521	57
1	3.0	3	680001	690000	0.016649921712685	57
2	3.0	3	680001	690000	0.0181808021206187	57
1	3.0	3	690001	700000	0.0301284887269463	103
1	2.0	3	690001	700000	0.0036253436285745	103
2	3.0	3	690001	700000	0.0116113952240361	103
1	2.0	3	700001	710000	0.0127541850982029	75
1	3.0	3	700001	710000	-6.265811593908701e-05	75
2	3.0	3	700001	710000	-0.0130081340417872	75
1	2.0	3	710001	720000	0.0093206242324576	32
1	3.0	3	710001	720000	-0.0045659354066125	32
2	3.0	3	710001	720000	-0.0237526029095636	32
1	2.0	3	720001	730000	0.0003517228568234	62
1	3.0	3	720001	730000	-0.0028459028313521	62
2	3.0	3	720001	730000	-0.0128235626670344	62
1	2.0	3	730001	740000	-0.0019387678586123	47
1	3.0	3	730001	740000	0.0278565475725896	47
2	3.0	3	730001	740000	0.0169743228582603	47
1	3.0	3	740001	750000	0.005800862662357	133
2	3.0	3	740001	750000	-0.0011122263992974	133
1	2.0	3	740001	750000	0.0007502652583071	133
2	3.0	3	750001	760000	-0.0077028552519305	90
1	2.0	3	750001	760000	-0.0002704948261348	90
1	3.0	3	750001	760000	0.0046449693768712	90
1	2.0	3	760001	770000	0.0010710197640911	98
1	3.0	3	760001	770000	0.0097087954432667	98
2	3.0	3	760001	770000	-0.003782531237621	98
1	2.0	3	770001	780000	0.005028846655098	142
1	3.0	3	770001	780000	0.0206375286808489	142
2	3.0	3	770001	780000	0.0049134001328962	142
2	3.0	3	780001	790000	0.0063736861081441	164
1	2.0	3	780001	790000	0.0025400492550763	164
1	3.0	3	780001	790000	0.0154536410861207	164
1	2.0	3	790001	800000	0.0055358619940761	125
1	3.0	3	790001	800000	0.023572470380531	125
2	3.0	3	790001	800000	0.0095938347745428	125
1	2.0	3	800001	810000	0.0011507553226305	301
1	3.0	3	800001	810000	0.0408338289987848	301
2	3.0	3	800001	810000	0.0358411811021725	301
1	3.0	3	810001	820000	0.0432036881929851	154
2	3.0	3	810001	820000	0.0360343232215656	154
1	2.0	3	810001	820000	-0.0008799581878835	154
1	3.0	3	820001	830000	-0.0163491084409724	68
2	3.0	3	820001	830000	-0.0222159801633857	68
1	2.0	3	820001	830000	0.002112567037838	68
1	2.0	3	830001	840000	-0.0019854035618877	47
1	3.0	3	830001	840000	-0.0067627772271765	47
2	3.0	3	830001	840000	-0.0166136312026588	47
1	2.0	3	840001	850000	-0.0006747228722051	88
1	3.0	3	840001	850000	0.009461972495145	88
2	3.0	3	840001	850000	0.0043585115527843	88
1	2.0	3	850001	860000	0.0040927380601449	116
1	3.0	3	850001	860000	-0.0053867904055072	116
2	3.0	3	850001	860000	-0.0072109997442607	116
2	3.0	3	860001	870000	0.0195365351817819	66
1	2.0	3	860001	870000	0.0006522612930839	66
1	3.0	3	860001	870000	0.0232436729220962	66
1	3.0	3	870001	880000	0.0120812755878357	85
2	3.0	3	870001	880000	0.014366633759655	85
1	2.0	3	870001	880000	-0.0009217879427102	85
1	2.0	3	880001	890000	-0.0018020065031542	118
1	3.0	3	880001	890000	-0.0021626888588779	118
2	3.0	3	880001	890000	0.0024510006992353	118
2	3.0	3	890001	900000	0.0082414806647912	59
1	2.0	3	890001	900000	0.0004087500298324	59
1	3.0	3	890001	900000	0.0025682238323514	59
2	3.0	3	900001	910000	-0.001322898004984	30
1	3.0	3	900001	910000	-0.0028814837318018	30
1	2.0	3	900001	910000	-0.0032518015338607	30
1	2.0	3	910001	920000	0.0014707299697791	101
1	3.0	3	910001	920000	0.0039889470215272	101
2	3.0	3	910001	920000	-0.0043434553180196	101
1	2.0	3	920001	930000	0.0005695760480523	207
1	3.0	3	920001	930000	0.0420185957894555	207
2	3.0	3	920001	930000	0.0189956828325121	207
1	2.0	3	930001	940000	0.0051574456487816	126
1	3.0	3	930001	940000	0.0178564467464514	126
2	3.0	3	930001	940000	0.0214796465816085	126
1	2.0	3	940001	950000	0.001891588832437	95
1	3.0	3	940001	950000	0.0283304874627151	95
2	3.0	3	940001	950000	0.0220178934265273	95
1	3.0	3	950001	960000	0.0145067881357556	154
2	3.0	3	950001	960000	0.0137030340288876	154
1	2.0	3	950001	960000	-0.0005503417365993	154
1	2.0	3	960001	970000	0.0017610635797915	125
1	3.0	3	960001	970000	0.0180571636106264	125
2	3.0	3	960001	970000	0.0304586337367641	125
1	2.0	3	970001	980000	0.0016257662435925	161
1	3.0	3	970001	980000	0.0086023510309545	161
2	3.0	3	970001	980000	0.0040024694431862	161
1	2.0	3	980001	990000	-0.0005643949040732	187
1	3.0	3	980001	990000	0.0027654278170615	187
2	3.0	3	980001	990000	0.0011595600055119	187
1	2.0	3	990001	1000000	5.078801918527917e-05	205
1	3.0	3	990001	1000000	-0.0055416336275672	205
2	3.0	3	990001	1000000	-0.0055856502706489	205
2	3.0	3	1000001	1010000	-0.0057352894921638	102
1	2.0	3	1000001	1010000	-0.0008408097729916	102
1	3.0	3	1000001	1010000	0.0044739124815473	102
1	2.0	3	1010001	1020000	-0.0005179574178311	167
2	3.0	3	1010001	1020000	0.0121129699087244	167
1	3.0	3	1010001	1020000	0.0166303741576782	167
1	2.0	3	1020001	1030000	0.0019106023452776	72
1	3.0	3	1020001	1030000	0.0134256072598604	72
2	3.0	3	1020001	1030000	0.0108496508486986	72
1	2.0	3	1030001	1040000	0.0006178285257051	72
1	3.0	3	1030001	1040000	0.0501834194017203	72
2	3.0	3	1030001	1040000	0.039012098515522	72
1	2.0	3	1040001	1050000	0.0018400685769672	72
1	3.0	3	1040001	1050000	0.0275014423942244	72
2	3.0	3	1040001	1050000	0.0016347287039388	72
1	3.0	3	1050001	1060000	0.0149932583454001	120
2	3.0	3	1050001	1060000	0.0125517712623184	120
1	2.0	3	1050001	1060000	-0.0010903206087031	120
1	2.0	3	1060001	1070000	-0.0006962798257849	110
1	3.0	3	1060001	1070000	0.0072803962731009	110
2	3.0	3	1060001	1070000	-0.0023474072423678	110
1	3.0	3	1070001	1080000	0.0050078474649011	59
1	2.0	3	1070001	1080000	0.0038244819898393	59
2	3.0	3	1070001	1080000	0.0189392107781482	59
1	2.0	3	1080001	1090000	0.002252391066805	36
1	3.0	3	1080001	1090000	0.0465445654261945	36
2	3.0	3	1080001	1090000	0.0445856688860797	36
1	3.0	3	1090001	1100000	0.0580450500321998	219
1	2.0	3	1090001	1100000	0.0009394088873156	219
2	3.0	3	1090001	1100000	0.0367012358428608	219
2	3.0	3	1100001	1110000	0.0124204403971696	116
1	3.0	3	1100001	1110000	0.0201046161747641	116
1	2.0	3	1100001	1110000	-0.0011204376709496	116
2	3.0	3	1110001	1120000	0.0132450180971289	63
1	3.0	3	1110001	1120000	0.016089044970872	63
1	2.0	3	1110001	1120000	0.0004225304986403	63
2	3.0	3	1120001	1130000	-0.0076160989035326	5
1	3.0	3	1120001	1130000	0.0175083804173133	5
1	2.0	3	1120001	1130000	0.0029862260853481	5
2	3.0	3	1130001	1140000	0.0248273355005793	182
1	3.0	3	1130001	1140000	0.0290189122065093	182
1	2.0	3	1130001	1140000	-0.0005463292088288	182
1	2.0	3	1140001	1150000	-0.001084533791657	267
2	3.0	3	1140001	1150000	0.0211380677344196	267
1	3.0	3	1140001	1150000	0.0181234317733365	267
1	2.0	3	1150001	1160000	-0.0009311606963361	67
1	3.0	3	1150001	1160000	0.0082379944132154	67
2	3.0	3	1150001	1160000	-0.0048452402210348	67
1	2.0	3	1160001	1170000	0.0015280139445555	352
1	3.0	3	1160001	1170000	0.0193308360074388	352
2	3.0	3	1160001	1170000	-0.0018030409310474	352
2	3.0	3	1170001	1180000	0.006533838169369	427
1	3.0	3	1170001	1180000	0.009501231793182	427
1	2.0	3	1170001	1180000	0.0016357398097451	427
1	3.0	3	1180001	1190000	0.0003080937572912	225
2	3.0	3	1180001	1190000	0.008963900370788	225
1	2.0	3	1180001	1190000	0.0006123773943737	225
2	3.0	3	1190001	1200000	0.0234120074374492	175
1	2.0	3	1190001	1200000	-0.0019965719772521	175
1	3.0	3	1190001	1200000	0.030544748246494	175
1	2.0	3	1200001	1210000	-0.0011896627380055	314
1	3.0	3	1200001	1210000	0.0185482712549054	314
2	3.0	3	1200001	1210000	0.0178304768525469	314
1	2.0	3	1210001	1220000	-0.0002127611716336	265
1	3.0	3	1210001	1220000	0.0428916576212175	265
2	3.0	3	1210001	1220000	0.0329456051904112	265
1	3.0	3	1220001	1230000	0.0366030239232487	101
2	3.0	3	1220001	1230000	0.0248425951980275	101
1	2.0	3	1220001	1230000	0.0009233450926643	101
1	2.0	3	1230001	1240000	-0.0005934243706574	132
1	3.0	3	1230001	1240000	0.011265020440691	132
2	3.0	3	1230001	1240000	0.0148847572575299	132
1	3.0	3	1240001	1250000	0.0139270042004824	81
1	2.0	3	1240001	1250000	0.0004734827557446	81
2	3.0	3	1240001	1250000	0.0142639677051214	81
2	3.0	3	1250001	1260000	0.0278143834800325	41
1	2.0	3	1250001	1260000	0.0018305597553607	41
1	3.0	3	1250001	1260000	0.0239442753962802	41
2	3.0	3	1260001	1270000	-0.0010278939969312	197
1	3.0	3	1260001	1270000	-0.0030733984754176	197
1	2.0	3	1260001	1270000	-0.0011184828867148	197
2	3.0	3	1270001	1280000	0.0086198006267278	205
1	3.0	3	1270001	1280000	0.0174027765654274	205
1	2.0	3	1270001	1280000	0.0008710516751573	205
2	3.0	3	1280001	1290000	0.0174553537585949	71
1	3.0	3	1280001	1290000	0.0178851575094089	71
1	2.0	3	1280001	1290000	0.0003818552919981	71
1	3.0	3	1290001	1300000	0.021358300415307	129
1	2.0	3	1290001	1300000	0.0008158509628574	129
2	3.0	3	1290001	1300000	0.0099516195217278	129
2	3.0	3	1300001	1310000	0.0086046519368971	143
1	2.0	3	1300001	1310000	-0.0012238971412004	143
1	3.0	3	1300001	1310000	0.0066225796219264	143
2	3.0	3	1310001	1320000	0.0232323609582018	86
1	2.0	3	1310001	1320000	0.0032581566735564	86
1	3.0	3	1310001	1320000	0.0114054870098568	86
1	2.0	3	1320001	1330000	0.002409980216287	145
1	3.0	3	1320001	1330000	0.0116325470654206	145
2	3.0	3	1320001	1330000	0.0194115338984216	145
1	2.0	3	1330001	1340000	0.0035165833599257	592
1	3.0	3	1330001	1340000	0.0094926465090502	592
2	3.0	3	1330001	1340000	0.0070783257152254	592
1	2.0	3	1340001	1350000	0.0040553098173648	169
1	3.0	3	1340001	1350000	-0.0135149368592082	169
2	3.0	3	1340001	1350000	-0.0040875297467808	169
1	2.0	3	1350001	1360000	0.0015561831902849	160
1	3.0	3	1350001	1360000	-0.0080978570879275	160
2	3.0	3	1350001	1360000	-0.0040103957734152	160
2	3.0	3	1360001	1370000	0.0106926287417605	235
1	3.0	3	1360001	1370000	0.0049760921505119	235
1	2.0	3	1360001	1370000	0.0051609253783985	235
1	2.0	3	1370001	1380000	0.0009905987137713	179
1	3.0	3	1370001	1380000	-0.0199151472990558	179
2	3.0	3	1370001	1380000	-0.0183245093693756	179
1	2.0	3	1380001	1390000	0.0005425803169284	83
1	3.0	3	1380001	1390000	-0.0027727937559481	83
2	3.0	3	1380001	1390000	0.0059401791831168	83
1	2.0	3	1390001	1400000	-0.0015265088210223	176
1	3.0	3	1390001	1400000	-0.0115412402051304	176
2	3.0	3	1390001	1400000	-0.0092358107639414	176
1	2.0	3	1400001	1410000	-0.0014562232308785	178
1	3.0	3	1400001	1410000	-0.0008768556788927	178
2	3.0	3	1400001	1410000	-0.0049906950561171	178
1	3.0	3	1410001	1420000	0.0137569427342228	89
2	3.0	3	1410001	1420000	0.0030459399561819	89
1	2.0	3	1410001	1420000	0.0003458145601049	89
1	2.0	3	1420001	1430000	0.0034233921681544	55
1	3.0	3	1420001	1430000	0.0248195125167003	55
2	3.0	3	1420001	1430000	0.0158807358845718	55
1	2.0	3	1430001	1440000	0.0016071237563935	20
1	3.0	3	1430001	1440000	-0.0245529401503409	20
2	3.0	3	1430001	1440000	-0.0247755935427131	20
1	2.0	3	1440001	1450000	0.0064639377576881	176
1	3.0	3	1440001	1450000	0.0189068857559409	176
2	3.0	3	1440001	1450000	0.0122616062528967	176
1	2.0	3	1450001	1460000	0.0043988616514024	33
1	3.0	3	1450001	1460000	0.0154428555712899	33
2	3.0	3	1450001	1460000	-0.0027338940801288	33
2	3.0	3	1460001	1470000	0.0028149496942465	119
1	3.0	3	1460001	1470000	0.0199281022773834	119
1	2.0	3	1460001	1470000	0.0038809479095057	119
1	2.0	3	1470001	1480000	0.0049511514963659	131
1	3.0	3	1470001	1480000	0.0044397641401505	131
2	3.0	3	1470001	1480000	0.0042286576042656	131
1	2.0	3	1480001	1490000	0.0059130973000636	171
1	3.0	3	1480001	1490000	0.0040928044361003	171
2	3.0	3	1480001	1490000	-0.00020545606459	171
1	2.0	3	1490001	1500000	0.0055354196249952	159
1	3.0	3	1490001	1500000	0.0203976676430071	159
2	3.0	3	1490001	1500000	0.0036831935512143	159
1	2.0	3	1500001	1510000	0.0030304910498533	105
1	3.0	3	1500001	1510000	0.0069425153462587	105
2	3.0	3	1500001	1510000	-0.003398548686013	105
1	3.0	3	1510001	1520000	0.024644805876006	95
2	3.0	3	1510001	1520000	0.0112562737260636	95
1	2.0	3	1510001	1520000	0.0039774979103965	95
1	3.0	3	1520001	1530000	0.0118372191163872	33
2	3.0	3	1520001	1530000	-0.0124617406947703	33
1	2.0	3	1520001	1530000	0.0040071350598062	33
1	2.0	3	1530001	1540000	0.002810496336144	82
1	3.0	3	1530001	1540000	0.0035029993035748	82
2	3.0	3	1530001	1540000	-0.0066294483267151	82
1	2.0	3	1540001	1550000	-0.0014839848520291	62
1	3.0	3	1540001	1550000	0.0014944680658028	62
2	3.0	3	1540001	1550000	0.0021810449629326	62
1	2.0	3	1550001	1560000	0.0044619502550367	124
1	3.0	3	1550001	1560000	-0.0070554569902756	124
2	3.0	3	1550001	1560000	-0.0136798002902237	124
2	3.0	3	1560001	1570000	0.0127907833413516	68
1	3.0	3	1560001	1570000	0.0044354738250494	68
1	2.0	3	1560001	1570000	0.0022448387560719	68
1	2.0	3	1570001	1580000	0.0030353649863416	267
1	3.0	3	1570001	1580000	0.0130611183637525	267
2	3.0	3	1570001	1580000	0.0116949312844559	267
1	2.0	3	1580001	1590000	0.0043113509872999	128
2	3.0	3	1580001	1590000	0.0033810202867028	128
1	3.0	3	1580001	1590000	0.010271272750713	128
1	2.0	3	1590001	1600000	0.0068849648884359	105
1	3.0	3	1590001	1600000	-0.0101705904625102	105
2	3.0	3	1590001	1600000	-0.0119541351994312	105
2	3.0	3	1600001	1610000	-0.0149436339181152	115
1	2.0	3	1600001	1610000	0.0025690895529824	115
1	3.0	3	1600001	1610000	-0.0131625617158194	115
2	3.0	3	1610001	1620000	-0.0052703860740191	183
1	3.0	3	1610001	1620000	-0.0030059976298844	183
1	2.0	3	1610001	1620000	0.0041974725986186	183
2	3.0	3	1620001	1630000	0.0129612069577288	107
1	3.0	3	1620001	1630000	0.0018057167230029	107
1	2.0	3	1620001	1630000	0.0039305609982755	107
1	3.0	3	1630001	1640000	0.0127956152057712	158
1	2.0	3	1630001	1640000	0.0032271507474161	158
2	3.0	3	1630001	1640000	0.0191512246574704	158
1	2.0	3	1640001	1650000	0.0078615978160666	127
1	3.0	3	1640001	1650000	-0.0098980310078352	127
2	3.0	3	1640001	1650000	-0.0120524371796434	127
2	3.0	3	1650001	1660000	-0.008719079434588	184
1	3.0	3	1650001	1660000	-0.0105031978074579	184
1	2.0	3	1650001	1660000	0.0058365754636768	184
2	3.0	3	1660001	1670000	-0.0100635900794559	257
1	3.0	3	1660001	1670000	-0.0025003639820966	257
1	2.0	3	1660001	1670000	0.0009756799001323	257
2	3.0	3	1670001	1680000	0.0006558482878702	148
1	3.0	3	1670001	1680000	0.0026622526704597	148
1	2.0	3	1670001	1680000	0.0047283907510139	148
2	3.0	3	1680001	1690000	0.0040559295784217	132
1	3.0	3	1680001	1690000	-0.0018525316212085	132
1	2.0	3	1680001	1690000	0.0027165017400016	132
1	2.0	3	1690001	1700000	0.0003209559581393	65
2	3.0	3	1690001	1700000	0.0065426150290756	65
1	3.0	3	1690001	1700000	0.0090564378544777	65
2	3.0	3	1700001	1710000	-0.0086767689719979	97
1	3.0	3	1700001	1710000	-0.0114498653761502	97
1	2.0	3	1700001	1710000	0.0018748588505373	97
2	3.0	3	1710001	1720000	-0.0110148284921481	182
1	3.0	3	1710001	1720000	-0.0096998347732375	182
1	2.0	3	1710001	1720000	0.0015970119506756	182
2	3.0	3	1730001	1740000	-0.0057681636059981	116
1	3.0	3	1730001	1740000	0.0015954912920968	116
1	2.0	3	1730001	1740000	0.0010019122999224	116
2	3.0	3	1740001	1750000	0.0005980119552455	75
1	3.0	3	1740001	1750000	0.0027901421240131	75
1	2.0	3	1740001	1750000	0.000835727287904	75
1	2.0	3	1750001	1760000	0.0015835999257133	114
1	3.0	3	1750001	1760000	-0.0059261894763744	114
2	3.0	3	1750001	1760000	-0.0004864486894345	114
2	3.0	3	1760001	1770000	0.0073903319694083	84
1	3.0	3	1760001	1770000	0.0115138071113569	84
1	2.0	3	1760001	1770000	-0.0003374249252985	84
2	3.0	3	1770001	1780000	0.0030778898655113	177
1	3.0	3	1770001	1780000	0.0206395762804041	177
1	2.0	3	1770001	1780000	0.0055146934140654	177
2	3.0	3	1780001	1790000	-0.0026453214230886	92
