pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
2	2	1020001	1030000	0.0147988679949731	751	61517	4156872	6326
3	2	1020001	1030000	0.0152516813753873	751	2397	157163	812
1	2	1020001	1030000	0.0169003894889361	751	479963	28399523	12550
1	2	1030001	1040000	0.0117462216370593	1010	440741	37521938	19324
3	2	1030001	1040000	0.0088683930471798	1010	1875	211425	1098
2	2	1030001	1040000	0.011291894152141	1010	63704	5641569	8034
1	2	1040001	1050000	0.0112462255168499	1457	615074	54691594	25896
2	2	1040001	1050000	0.0098618077396179	1457	79235	8034531	12620
3	2	1040001	1050000	0.0109094798388534	1457	3366	308539	1408
3	2	1050001	1060000	0.0241734385542875	2456	12360	511305	2830
1	2	1050001	1060000	0.0229536642078646	2456	2145452	93468824	39080
2	2	1050001	1060000	0.0236150831812295	2456	327164	13854027	18354
3	2	1060001	1070000	0.0091357774529244	1631	3156	345455	1588
2	2	1060001	1070000	0.0100246600133384	1631	94035	9380368	10470
1	2	1060001	1070000	0.0111185344113476	1631	697620	62743881	23514
1	2	1070001	1080000	0.0095691170039919	1083	407352	42569445	12234
2	2	1070001	1080000	0.0092102734470663	1083	57654	6259749	6612
3	2	1070001	1080000	0.0084881377745415	1083	2005	236212	706
1	2	1080001	1090000	0.0094111905909803	1579	592175	62922432	14772
2	2	1080001	1090000	0.0081122606045407	1579	74759	9215557	8772
3	2	1080001	1090000	0.0081170344712626	1579	2873	353947	540
3	2	1090001	1100000	0.0062888591788787	1419	1938	308164	978
2	2	1090001	1100000	0.0076235533407331	1419	64108	8409202	6714
1	2	1090001	1100000	0.0074227073216015	1419	415868	56026458	15120
1	2	1100001	1110000	0.0165205136585132	640	406972	24634343	9218
2	2	1100001	1110000	0.0157513239175776	640	56882	3611252	4784
3	2	1100001	1110000	0.0129665362755182	640	1727	133189	734
1	2	1110001	1120000	0.00711144185049	443	118842	16711379	7574
2	2	1110001	1120000	0.0073190138583014	443	17431	2381605	4460
3	2	1110001	1120000	0.0073602927099066	443	692	94018	414
3	2	1120001	1130000	0.0236366972524151	3478	18421	779339	1198
2	2	1120001	1130000	0.0249798306822019	3478	533208	21345541	9722
1	2	1120001	1130000	0.0244758246497851	3478	3429758	140128394	27172
1	2	1130001	1140000	0.0076950408029252	1382	412534	53610372	18200
2	2	1130001	1140000	0.0065511332451425	1382	52781	8056774	7848
3	2	1130001	1140000	0.0054885050407862	1382	1563	284777	1714
1	2	1140001	1150000	0.007286776869394	1526	439637	60333534	15940
2	2	1140001	1150000	0.006886542569396	1526	61870	8984189	7802
3	2	1140001	1150000	0.007033517638388	1526	2319	329707	1134
1	2	1150001	1160000	0.0089148880639123	999	345773	38786017	12986
2	2	1150001	1160000	0.0089261671232002	999	50617	5670631	7080
3	2	1150001	1160000	0.0080171600693704	999	1581	197202	1694
3	2	1160001	1170000	0.0042946345322521	479	456	106179	220
1	2	1160001	1170000	0.0046572899141466	479	85546	18368193	7098
2	2	1160001	1170000	0.0036063109860906	479	9305	2580199	4768
2	2	1170001	1180000	0.0064300371851641	1059	39187	6094366	6778
3	2	1170001	1180000	0.0071149923674745	1059	1636	229937	728
1	2	1170001	1180000	0.006310704383473	1059	260442	41269878	13256
3	2	1180001	1190000	0.0157020945255917	2357	8026	511142	1690
1	2	1180001	1190000	0.0162299232800575	2357	1525377	93985472	21948
2	2	1180001	1190000	0.0163356712556348	2357	230717	14123509	9776
1	2	1190001	1200000	0.0138866455417101	793	420586	30287084	12188
2	2	1190001	1200000	0.0126927069738155	793	57330	4516767	5492
3	2	1190001	1200000	0.012543072935863	793	2144	170931	608
1	2	1200001	1210000	0.0121722551626064	2076	987347	81114550	25276
2	2	1200001	1210000	0.0119576076640098	2076	142706	11934327	13378
3	2	1200001	1210000	0.0117790414297319	2076	5075	430850	2436
1	2	1210001	1220000	0.015649066553648	3557	2242164	143277811	27822
2	2	1210001	1220000	0.0147780673696307	3557	318868	21577111	12260
3	2	1210001	1220000	0.0150216996893929	3557	11931	794251	1360
2	2	1220001	1230000	0.0133752101321769	1480	116498	8709994	7644
3	2	1220001	1230000	0.0129518727707925	1480	4107	317097	1262
1	2	1220001	1230000	0.013167285102203	1480	762785	57930317	17614
1	2	1230001	1240000	0.0101063775758603	2597	1065622	105440549	17234
2	2	1230001	1240000	0.0097476404628069	2597	155494	15951963	7076
3	2	1230001	1240000	0.0095590316367878	2597	5539	579452	1014
1	2	1240001	1250000	0.0122407313090284	1182	577509	47179289	10774
2	2	1240001	1250000	0.0111108541387534	1182	78308	7047883	5214
3	2	1240001	1250000	0.0142063374085487	1182	3536	248903	1214
1	2	1250001	1260000	0.0207747340951545	2664	2193636	105591532	27048
2	2	1250001	1260000	0.0194559922383424	2664	306577	15757459	13002
3	2	1250001	1260000	0.022895461254424	2664	13449	587409	1438
3	2	1260001	1270000	0.0046043930438549	1399	1403	304709	920
1	2	1260001	1270000	0.0055713388404931	1399	304238	54607700	17212
2	2	1260001	1270000	0.0054324367424386	1399	43672	8039118	9034
2	2	1270001	1280000	0.005806150885126	1124	36484	6283681	8910
3	2	1270001	1280000	0.0058595465438713	1124	1401	239097	1030
1	2	1270001	1280000	0.0066193277044962	1124	286319	43254997	16094
1	2	1280001	1290000	0.0104102476748074	1253	513786	49353869	13834
2	2	1280001	1290000	0.0102375770229591	1253	74511	7278187	7372
3	2	1280001	1290000	0.0097671707941807	1253	2715	277972	574
1	2	1290001	1300000	0.0076252738483575	671	202568	26565341	6858
2	2	1290001	1300000	0.0070092604396134	671	27437	3914393	3748
3	2	1290001	1300000	0.0069812618883807	671	1035	148254	334
1	2	1300001	1310000	0.014036343861553	1645	908401	64717779	18358
2	2	1300001	1310000	0.0134727398575562	1645	131211	9738999	7900
3	2	1300001	1310000	0.0127918114739843	1645	4634	362263	880
2	2	1310001	1320000	0.0156901249969189	678	65565	4178743	1718
3	2	1310001	1320000	0.0147054958340999	678	2238	152188	220
1	2	1310001	1320000	0.0162848965538503	678	444229	27278589	5446
3	2	1320001	1330000	0.0066829304354254	927	1356	202905	560
2	2	1320001	1330000	0.0068552141030659	927	36972	5393267	5344
1	2	1320001	1330000	0.006991822158517	927	253417	36244772	11180
3	2	1330001	1340000	0.005500103256006	1335	1598	290540	898
1	2	1330001	1340000	0.0057529236192672	1335	301508	52409526	15320
2	2	1330001	1340000	0.0052546611417238	1335	40989	7800503	7416
1	2	1340001	1350000	0.0075818341094411	1385	404546	53357274	19568
2	2	1340001	1350000	0.0077505672445996	1385	59655	7696856	11450
3	2	1340001	1350000	0.0076963602629589	1385	2352	305599	712
1	2	1350001	1360000	0.0072592479577628	933	261403	36009653	12954
2	2	1350001	1360000	0.0063840990473048	933	34518	5406871	5556
3	2	1350001	1360000	0.00659627943596	933	1307	198142	866
1	2	1360001	1370000	0.0071645315515263	735	200100	27929251	11862
2	2	1360001	1370000	0.0061725158060335	735	24954	4042760	6478
3	2	1360001	1370000	0.005479233520883	735	893	162979	340
1	2	1370001	1380000	0.018401648532171	2822	2078081	112929067	24746
3	2	1370001	1380000	0.0179377000226998	2822	11221	625554	1312
2	2	1370001	1380000	0.0180037399429368	2822	307782	17095448	9964
1	2	1380001	1390000	0.0146158053931516	3752	2148747	147015299	44098
2	2	1380001	1390000	0.0145269728516078	3752	322954	22231335	17826
3	2	1380001	1390000	0.0147853812388709	3752	12015	812627	2706
1	2	1390001	1400000	0.0110836193379338	2726	1210895	109250865	23326
3	2	1390001	1400000	0.0111252028887414	2726	6772	608708	1036
2	2	1390001	1400000	0.0108571085902705	2726	179965	16575776	9028
1	2	1400001	1410000	0.0152348700488801	2020	1189710	78091247	27858
2	2	1400001	1410000	0.015275959319483	2020	179129	11726203	12058
3	2	1400001	1410000	0.0149630886414093	2020	6632	443224	1160
2	2	1410001	1420000	0.0131594617488825	1909	150829	11461639	7724
3	2	1410001	1420000	0.0127441523135957	1909	5377	421919	944
1	2	1410001	1420000	0.013448876553974	1909	1026936	76358497	16842
2	2	1420001	1430000	0.0163960298502246	1242	121032	7381787	5702
3	2	1420001	1430000	0.0165357149586418	1242	4388	265365	1074
1	2	1420001	1430000	0.0172260963569883	1242	836691	48571132	15024
2	2	1430001	1440000	0.0113945151929432	1266	88914	7803228	3196
3	2	1430001	1440000	0.0127657346318986	1266	3657	286470	296
1	2	1430001	1440000	0.0120217948900856	1266	612600	50957449	10006
2	2	1440001	1450000	0.0013997855115012	374	3019	2156759	2326
1	2	1440001	1450000	0.0019604199524972	374	26765	13652687	8138
3	2	1440001	1450000	0.00155757508861	374	127	81537	242
3	2	1450001	1460000	0.0054474084755267	2000	2380	436905	1254
2	2	1450001	1460000	0.0052762633981905	2000	62352	11817454	9852
1	2	1450001	1460000	0.005461231335127	2000	425389	77892507	25282
3	2	1460001	1470000	0.0078963263961342	1220	2157	273165	430
