pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
1	1	1200001	1210000	0.0084623602241079	423	103398	12218577	6486
1	1	1210001	1220000	0.0056514921209561	687	115133	20372142	8404
2	1	1210001	1220000	0.0063764633716347	687	35572	5578641	4240
3	1	1210001	1220000	0.0059995937358547	687	3751	625209	594
1	1	1220001	1230000	0.0102996358527884	1159	351036	34082370	15316
2	1	1220001	1230000	0.0109078951653655	1159	103828	9518610	6318
3	1	1220001	1230000	0.0108305151227165	1159	11100	1024882	1744
1	1	1230001	1240000	0.0092881469543059	390	105532	11362008	5624
2	1	1230001	1240000	0.0098982752015211	390	30900	3121756	2788
3	1	1230001	1240000	0.0080920121424692	390	2727	336999	770
2	1	1240001	1250000	0.0064431756299608	631	31236	4847920	6170
1	1	1240001	1250000	0.0059148461093894	631	103470	17493270	12844
3	1	1240001	1250000	0.0053368874880056	631	2831	530459	1646
1	1	1250001	1260000	0.0074974981887613	1123	247538	33016080	14888
2	1	1250001	1260000	0.0081770401178537	1123	75361	9216171	6164
3	1	1250001	1260000	0.0067044405834162	1123	6502	969805	2242
1	1	1260001	1270000	0.0068693207318582	1109	223479	32532911	15018
2	1	1260001	1270000	0.0074852747782161	1109	67369	9000204	6902
3	1	1260001	1270000	0.0068881500099873	1109	6621	961216	2140
1	1	1270001	1280000	0.0079226873817832	947	215912	27252369	15046
2	1	1270001	1280000	0.0083339716964187	947	63753	7649774	6198
3	1	1270001	1280000	0.0077053952339489	947	6345	823449	1746
1	1	1280001	1290000	0.0092717754113702	1397	375427	40491382	20956
3	1	1280001	1290000	0.0100811123986095	1397	12354	1225460	2308
2	1	1280001	1290000	0.0096978384490337	1397	110520	11396354	8242
1	1	1290001	1300000	0.0162795298474592	1492	736319	45229746	14164
2	1	1290001	1300000	0.0164282637825421	1492	205971	12537600	5920
3	1	1290001	1300000	0.0171298218959633	1492	23181	1353254	1396
1	1	1300001	1310000	0.0071733956426452	1176	242390	33790134	18972
3	1	1300001	1310000	0.0062426934314069	1176	6440	1031606	1972
2	1	1300001	1310000	0.0073890724083343	1176	69445	9398338	8516
2	1	1310001	1320000	0.0056868675588604	2202	103020	18115421	11690
3	1	1310001	1320000	0.006056346035569	2202	11718	1934830	3580
1	1	1310001	1320000	0.0059510846805234	2202	386594	64961939	28266
1	1	1320001	1330000	0.0140540791995128	2019	865255	61566111	17650
2	1	1320001	1330000	0.0139690264736868	2019	237395	16994384	7746
3	1	1320001	1330000	0.0149929033041534	2019	27285	1819861	2170
2	1	1330001	1340000	0.0077221491770974	914	58174	7533395	4766
1	1	1330001	1340000	0.0076272849768659	914	204135	26763783	12530
3	1	1330001	1340000	0.0085928595650805	914	7019	816841	1150
1	1	1340001	1350000	0.0054698942531062	1284	209912	38375879	14354
3	1	1340001	1350000	0.0054450854113182	1284	6276	1152599	1498
2	1	1340001	1350000	0.0056559976583551	1284	60153	10635259	6274
1	1	1350001	1360000	0.0112110031188961	1587	531471	47406195	17954
2	1	1350001	1360000	0.0113471289027219	1587	148688	13103579	8140
3	1	1350001	1360000	0.0115735789789471	1587	16396	1416675	2062
1	1	1360001	1370000	0.014315324149554	1198	519766	36308364	11392
2	1	1360001	1370000	0.0150507984248918	1198	148212	9847451	6446
3	1	1360001	1370000	0.0160983132910115	1198	17150	1065329	1654
2	1	1370001	1380000	0.0093121847689508	276	21166	2272936	1472
1	1	1370001	1380000	0.0085823189474978	276	69451	8092335	3778
3	1	1370001	1380000	0.0107743310442813	276	2548	236488	592
1	1	1380001	1390000	0.0143037179589216	2180	949278	66365822	19428
2	1	1380001	1390000	0.0140629853704717	2180	256689	18252810	9100
3	1	1380001	1390000	0.014147438295353	2180	27911	1972866	2148
2	1	1390001	1400000	0.0051857493416101	809	34351	6624115	4576
3	1	1390001	1400000	0.0050607015374515	809	3577	706819	1422
1	1	1390001	1400000	0.0056931811871256	809	137683	24183843	9090
2	1	1400001	1410000	0.0066976071998592	1851	105089	15690529	6216
3	1	1400001	1410000	0.0061077962140182	1851	10181	1666886	2008
1	1	1400001	1410000	0.0067194356710885	1851	379765	56517395	15826
1	1	1410001	1420000	0.0113728789783876	1299	444456	39080342	13484
2	1	1410001	1420000	0.012121555589139	1299	130900	10798944	6050
3	1	1410001	1420000	0.0110560276646069	1299	12616	1141097	2122
3	1	1420001	1430000	0.0083267405524867	978	7136	856998	1636
1	1	1420001	1430000	0.0082708976425654	978	238700	28860229	12550
2	1	1420001	1430000	0.007411173348139	978	59053	7968104	5860
1	1	1430001	1440000	0.0073770549975549	1907	426178	57770750	18252
2	1	1430001	1440000	0.0074951554135656	1907	117233	15641170	10662
3	1	1430001	1440000	0.0074233659563748	1907	12494	1683064	2940
1	1	1440001	1450000	0.0041793779617947	1789	226675	54236540	16864
2	1	1440001	1450000	0.0043274691356789	1789	64870	14990286	7354
3	1	1440001	1450000	0.0038421255889395	1789	6218	1618375	1766
1	1	1450001	1460000	0.004169323023384	2736	347737	83403708	23848
2	1	1450001	1460000	0.0040190595146784	2736	92741	23075299	10122
3	1	1450001	1460000	0.004143001003017	2736	10347	2497465	2182
1	1	1460001	1470000	0.0071308792607304	1341	292604	41033369	11054
3	1	1460001	1470000	0.0079798761296385	1341	9850	1234355	830
