pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
3	1	220001	230000	0.0044280287295079	1560	1471	332202	1404
1	1	220001	230000	0.0052301320874823	1560	322527	61667085	16358
2	1	220001	230000	0.0049634651866534	1560	45439	9154693	8222
1	1	230001	240000	0.0040561130528889	846	131949	32530898	12212
2	1	230001	240000	0.0044675067765316	846	21337	4776042	6248
3	1	230001	240000	0.0038230979798796	846	662	173158	1112
3	1	240001	250000	0.0040383425426359	844	744	184234	548
1	1	240001	250000	0.0046843974886658	844	151905	32427863	12250
2	1	240001	250000	0.0046158303807892	844	22701	4918075	4778
2	1	250001	260000	0.0057321701233136	516	17130	2988397	3086
3	1	250001	260000	0.0061074411068178	516	686	112322	340
1	1	250001	260000	0.0058182034019801	516	114687	19711755	7898
3	1	260001	270000	0.0060323985742213	1378	1799	298223	1006
2	1	260001	270000	0.0073521550685952	1378	59279	8062806	7544
1	1	260001	270000	0.0073969259168963	1378	399005	53942003	16378
1	1	270001	280000	0.0085232893529473	1541	521429	61176968	15228
2	1	270001	280000	0.0086545729947986	1541	78003	9012923	8452
3	1	270001	280000	0.0094145790650027	1541	3235	343616	614
1	1	280001	290000	0.0072677062257365	1203	337366	46419873	16738
2	1	280001	290000	0.0064056651194134	1203	45227	7060469	6356
3	1	280001	290000	0.0077902372927415	1203	2064	264947	644
3	1	290001	300000	0.0076930366086062	1328	2192	284933	1086
2	1	290001	300000	0.0076611829074986	1328	60826	7939505	5654
1	1	290001	300000	0.0073050053218561	1328	381423	52213925	14918
1	1	300001	310000	0.0048474436703405	2138	410071	84595310	22068
2	1	300001	310000	0.0046064710118776	2138	58461	12691060	9868
3	1	300001	310000	0.0045930345373168	2138	2154	468971	1238
1	1	310001	320000	0.0078061506939858	1361	417619	53498711	15334
2	1	310001	320000	0.0081501102943271	1361	65788	8072038	6406
3	1	310001	320000	0.0090446995057121	1361	2710	299623	736
2	1	320001	330000	NA	0	NA	NA	NA
3	1	320001	330000	NA	0	NA	NA	NA
1	1	320001	330000	NA	0	NA	NA	NA
1	1	330001	340000	0.0069838215345557	1437	391912	56117127	17614
2	1	330001	340000	0.00727549681776	1437	61022	8387331	8012
3	1	330001	340000	0.0076580865710316	1437	2453	320315	576
1	1	340001	350000	0.0055754818608801	570	120753	21657859	9114
2	1	340001	350000	0.0047455503460025	570	15665	3300987	3422
3	1	340001	350000	0.0065871348737663	570	831	126155	278
3	1	350001	360000	0.0050105987620162	1537	1657	330699	1216
2	1	350001	360000	0.0054201513332432	1537	48694	8983882	8414
1	1	350001	360000	0.0050614440923306	1537	303860	60034250	18712
1	1	360001	370000	0.004860428556577	1084	205805	42342974	13212
2	1	360001	370000	0.0049995404427731	1084	31658	6332182	5988
3	1	360001	370000	0.0040539017178137	1084	935	230642	988
1	1	370001	380000	0.0085716651797239	712	234649	27374961	10286
2	1	370001	380000	0.008585673706805	712	35627	4149587	4034
3	1	370001	380000	0.0067745874197487	712	1032	152334	604
2	1	380001	390000	0.0074722641644968	988	42025	5624132	6912
3	1	380001	390000	0.0074453915173278	988	1526	204959	1170
1	1	380001	390000	0.0081715284680568	988	308750	37783629	15006
2	1	390001	400000	0.0054234152597939	1864	58785	10839111	10818
3	1	390001	400000	0.0060182141139756	1864	2453	407596	1144
1	1	390001	400000	0.0059827789463379	1864	435125	72729580	23024
1	1	400001	410000	0.0078775421129445	1971	618016	78452897	18754
2	1	400001	410000	0.0079760337375658	1971	94263	11818280	8054
3	1	400001	410000	0.008059935628702	1971	3576	443676	578
1	1	410001	420000	0.0046301164376678	1105	202817	43803866	11152
2	1	410001	420000	0.0044851365281715	1105	29434	6562565	5152
3	1	410001	420000	0.0041112921027905	1105	1002	243719	576
2	1	420001	430000	0.0064362102370166	742	27765	4313874	4304
3	1	420001	430000	0.0066831092370116	742	1092	163397	402
1	1	420001	430000	0.006364272303181	742	181157	28464684	11008
1	1	430001	440000	0.0057909928253625	1383	316251	54610843	14702
2	1	430001	440000	0.0048331757695734	1383	39161	8102540	7406
3	1	430001	440000	0.0053871920007156	1383	1626	301827	876
1	1	440001	450000	0.0051114632883068	1750	351862	68837822	19604
2	1	440001	450000	0.0049690329481103	1750	51550	10374252	8260
3	1	440001	450000	0.0043179034151845	1750	1699	393478	544
1	1	450001	460000	0.0074004955183266	1652	483976	65397783	17002
2	1	450001	460000	0.0070751059996043	1652	68809	9725508	8448
3	1	450001	460000	0.0069015060163686	1652	2421	350793	1534
3	1	460001	470000	0.006190795034192	1232	1692	273309	558
2	1	460001	470000	0.0058922486968325	1232	41358	7019052	8600
1	1	460001	470000	0.005521798825103	1232	262887	47608942	16828
1	1	470001	480000	0.0057864135915885	1521	348072	60153322	15848
2	1	470001	480000	0.0054859917170971	1521	49248	8977046	7534
3	1	470001	480000	0.0070199696055112	1521	2305	328349	1148
1	1	480001	490000	0.0060081792192088	1538	363008	60418970	17508
2	1	480001	490000	0.0059567068250127	1538	53752	9023778	8144
3	1	480001	490000	0.0059356097909296	1538	1995	336107	958
2	1	490001	500000	0.0215707878085092	1914	249601	11571251	6958
1	1	490001	500000	0.0221364320952032	1914	1693566	76505825	17110
3	1	490001	500000	0.0221891407049807	1914	9450	425884	812
1	1	500001	510000	0.0090310115393353	621	214142	23711851	9598
2	1	500001	510000	0.0081558176377196	621	28423	3484997	4808
3	1	500001	510000	0.0096754466430786	621	1329	137358	306
2	1	510001	520000	0.0065142252984804	1733	67676	10388956	7130
3	1	510001	520000	0.0060650480989464	1733	2317	382025	916
1	1	510001	520000	0.0066287689095997	1733	459314	69290996	15460
2	1	520001	530000	0.0047772531637785	2270	66266	13871151	6870
3	1	520001	530000	0.0057020299226524	2270	2850	499822	1232
1	1	520001	530000	0.0051329805813487	2270	470985	91756630	16580
2	1	530001	540000	0.0090326053409713	2907	157133	17396199	12208
3	1	530001	540000	0.010578603479493	2907	6719	635150	1814
1	1	530001	540000	0.0092476685470846	2907	1067688	115454830	28544
1	1	540001	550000	0.0048113835005242	1937	367242	76327734	21160
2	1	540001	550000	0.0047870047388425	1937	54567	11398986	9918
3	1	540001	550000	0.0062721893491124	1937	2650	422500	1254
1	1	550001	560000	0.0087503253516464	924	319983	36568126	9564
2	1	550001	560000	0.0084260270694555	924	46444	5511969	4054
3	1	550001	560000	0.0084773102904024	924	1708	201479	594
2	1	560001	570000	0.0127260534043896	1433	106647	8380210	7830
3	1	560001	570000	0.0129841107390158	1433	4009	308762	1114
1	1	560001	570000	0.0122837733183654	1433	680473	55396089	19594
1	1	570001	580000	0.0088191627627381	558	186908	21193395	9082
2	1	570001	580000	0.0089859681749738	558	28305	3149911	4142
3	1	570001	580000	0.0093505304627858	558	1144	122346	328
1	1	580001	590000	0.0034977370388656	1027	141211	40372103	11582
2	1	580001	590000	0.003438989047119	1027	21091	6132907	4432
3	1	580001	590000	0.003336838788976	1027	752	225363	596
3	1	590001	600000	0.0140570046072626	1201	3765	267838	474
1	1	590001	600000	0.0120908562184902	1201	578165	47818367	11406
2	1	590001	600000	0.0124739379926717	1201	88091	7062004	6266
3	1	600001	610000	0.0118442975925046	1123	2943	248474	550
1	1	600001	610000	0.0112161654361253	1123	491810	43848319	13830
2	1	600001	610000	0.0117791776028532	1123	76980	6535261	6460
1	1	610001	620000	NA	0	NA	NA	NA
2	1	610001	620000	NA	0	NA	NA	NA
3	1	610001	620000	NA	0	NA	NA	NA
1	1	620001	630000	0.0118233224210941	857	401329	33943843	8822
2	1	620001	630000	0.0114582321090157	857	58249	5083594	4030
3	1	620001	630000	0.0128292932833607	857	2379	185435	640
2	1	630001	640000	0.0117295720378751	1242	86260	7354062	5952
3	1	630001	640000	0.0126655004143264	1242	3439	271525	762
1	1	630001	640000	0.0113029084306496	1242	558773	49436214	11852
3	1	640001	650000	0.0143317721031695	1691	5361	374064	826
2	1	640001	650000	0.0147652067931301	1691	150900	10219972	6230
1	1	640001	650000	0.0148655238012504	1691	1006201	67686885	14754
3	1	650001	660000	0.0069694114932805	998	1450	208052	1132
2	1	650001	660000	0.0048786410829526	998	26679	5468531	8982
1	1	650001	660000	0.0050767850639764	998	194722	38355376	14440
3	1	660001	670000	0.00401310118945	664	582	145025	414
2	1	660001	670000	0.0046760637125574	664	18183	3888527	3570
1	1	660001	670000	0.0047235670109987	664	124158	26284797	6814
3	1	670001	680000	0.0027667016017957	1181	689	249033	1204
2	1	670001	680000	0.0043272730672019	1181	29626	6846344	7042
1	1	670001	680000	0.0044472617087535	1181	201377	45281122	17512
1	1	680001	690000	0.0067715411014118	731	192276	28394718	9512
2	1	680001	690000	0.0057709893564888	731	24530	4250571	4248
3	1	680001	690000	0.0081329387100752	731	1319	162180	330
1	1	690001	700000	0.005156700323286	903	176755	34276764	14660
2	1	690001	700000	0.0046730653681496	903	23892	5112704	6534
3	1	690001	700000	0.0057307621142657	903	1115	194564	698
2	1	700001	710000	0.0108710402194634	1765	114318	10515829	7816
1	1	700001	710000	0.0104489093046609	1765	728593	69729096	18724
3	1	700001	710000	0.0126888030409773	1765	4917	387507	1008
2	1	710001	720000	0.0101309216701784	413	24694	2437488	2066
3	1	710001	720000	0.0080900650055358	413	738	91223	208
1	1	710001	720000	0.0099176372242977	413	163025	16437887	3942
3	1	720001	730000	0.0151474980999346	510	1714	113154	232
2	1	720001	730000	0.0130725632030903	510	40176	3073307	1950
1	1	720001	730000	0.0135748734458051	510	275645	20305530	4836
3	1	730001	740000	0.0169723935455973	782	2983	175756	244
2	1	730001	740000	0.017112644714041	782	80207	4687002	3216
1	1	730001	740000	0.0183836387816261	782	571196	31070889	7646
2	1	740001	750000	0.0035940219277842	569	12176	3387848	2546
3	1	740001	750000	0.0054529602916699	569	688	126170	266
1	1	740001	750000	0.0035551511310766	569	78225	22003284	7732
1	1	750001	760000	0.0062693806985294	1491	365822	58350580	17804
2	1	750001	760000	0.0055924241208095	1491	48284	8633823	9008
3	1	750001	760000	0.0061300384247996	1491	1983	323489	1056
1	1	760001	770000	0.0047519403905734	1342	246933	51964667	17994
2	1	760001	770000	0.0049497255393746	1342	38562	7790735	7886
3	1	760001	770000	0.0045062662608192	1342	1325	294035	790
2	1	770001	780000	0.0062186578361356	691	24706	3972883	4432
1	1	770001	780000	0.0073588064797548	691	195197	26525633	10154
3	1	770001	780000	0.0051540496104081	691	721	139890	990
1	1	780001	790000	0.0050416233677825	1095	210369	41726441	17258
2	1	780001	790000	0.0044107262978987	1095	27703	6280825	7172
3	1	780001	790000	0.0045034058640093	1095	1034	229604	1170
1	1	790001	800000	0.0038545284640969	1044	161016	41773203	9114
2	1	790001	800000	0.0035710685915984	1044	22285	6240429	4414
3	1	790001	800000	0.003541580027635	1044	792	223629	870
3	1	800001	810000	NA	0	NA	NA	NA
2	1	800001	810000	NA	0	NA	NA	NA
1	1	800001	810000	NA	0	NA	NA	NA
2	1	810001	820000	NA	0	NA	NA	NA
3	1	810001	820000	NA	0	NA	NA	NA
1	1	810001	820000	NA	0	NA	NA	NA
3	1	820001	830000	NA	0	NA	NA	NA
2	1	820001	830000	NA	0	NA	NA	NA
1	1	820001	830000	NA	0	NA	NA	NA
2	1	830001	840000	NA	0	NA	NA	NA
1	1	830001	840000	NA	0	NA	NA	NA
3	1	830001	840000	NA	0	NA	NA	NA
1	1	840001	850000	0.0113178803288566	294	130487	11529279	3458
3	1	840001	850000	0.010803850442047	294	688	63681	218
2	1	840001	850000	0.011328926224862	294	19127	1688333	1906
2	1	850001	860000	0.011737384845534	226	15284	1302164	1404
3	1	850001	860000	0.0112118271355123	226	543	48431	190
1	1	850001	860000	0.0111715730682415	226	99739	8927928	2400
3	1	860001	870000	0.0023557918826142	157	70	29714	330
2	1	860001	870000	0.0035338796212517	157	2773	784690	2142
1	1	860001	870000	0.0030776389828786	157	17209	5591624	3900
3	1	870001	880000	NA	0	NA	NA	NA
2	1	870001	880000	NA	0	NA	NA	NA
1	1	870001	880000	NA	0	NA	NA	NA
3	1	880001	890000	0.0120226473123791	228	516	42919	498
2	1	880001	890000	0.0110125422939141	228	14513	1317861	1398
1	1	880001	890000	0.0120968953806389	228	103845	8584434	3948
2	1	890001	900000	0.0165099071515694	2685	265301	16069200	11210
1	1	890001	900000	0.016301893504875	2685	1758501	107870966	21952
3	1	890001	900000	0.0169795853343644	2685	10232	602606	874
3	1	900001	910000	0.0177311713357693	1446	5590	315264	940
1	1	900001	910000	0.0183334412932773	1446	1054564	57521334	13964
2	1	900001	910000	0.0185203811215381	1446	159829	8629898	6328
1	1	910001	920000	0.0056343978260551	1190	259249	46011838	16188
3	1	910001	920000	0.0050831202046035	1190	1272	250240	1236
2	1	910001	920000	0.0049130204296936	1190	33707	6860749	7442
3	1	920001	930000	0.0040391994691337	997	840	207962	1122
2	1	920001	930000	0.0040845926735921	997	23346	5715625	6536
1	1	920001	930000	0.004862517615272	997	186879	38432560	14036
2	1	930001	940000	0.003544073002866	982	20542	5796156	4860
3	1	930001	940000	0.0035103095161215	982	761	216790	496
1	1	930001	940000	0.0039505752634385	982	153071	38746509	10622
3	1	940001	950000	0.0034235346307404	939	710	207388	474
2	1	940001	950000	0.0034761591206272	939	19364	5570516	4382
1	1	940001	950000	0.0038456591118521	939	142309	37005100	10268
3	1	950001	960000	0.0062522056392116	1639	2250	359873	928
2	1	950001	960000	0.0051344382551233	1639	49348	9611178	8706
1	1	950001	960000	0.0055285776191422	1639	356894	64554398	18032
2	1	960001	970000	0.0163714017745871	1372	133797	8172605	6110
3	1	960001	970000	0.0195757970760369	1372	5917	302261	726
1	1	960001	970000	0.0170533334639099	1372	910719	53404163	17498
1	1	970001	980000	0.0058259201198446	966	222792	38241513	9910
2	1	970001	980000	0.0058386787264787	966	33189	5684334	4928
3	1	970001	980000	0.0053960623587543	966	1127	208856	708
3	1	980001	990000	0.003584506056995	938	743	207281	474
2	1	980001	990000	0.0038097120661988	938	21239	5574962	4280
1	1	980001	990000	0.004290539625472	938	159513	37177841	9486
3	1	990001	1000000	0.0045420886611042	1635	1558	343014	1734
2	1	990001	1000000	0.0052128048912205	1635	49952	9582557	8764
1	1	990001	1000000	0.0055383454116094	1635	356092	64295737	18338
2	1	1000001	1010000	0.0084475639410738	1003	50164	5938280	4798
3	1	1000001	1010000	0.0081886980559206	1003	1807	220670	542
1	1	1000001	1010000	0.0082810038500255	1003	328573	39677919	10446
1	1	1010001	1020000	0.0042985381620384	1757	302578	70390907	15054
2	1	1010001	1020000	0.0040392315849884	1757	41905	10374498	8654
3	1	1010001	1020000	0.0043206338288305	1757	1696	392535	664
1	1	1020001	1030000	0.0041853455570707	1089	177167	42330316	13980
2	1	1020001	1030000	0.0036044553337949	1089	22738	6308304	6554
3	1	1020001	1030000	0.0042816925080885	1089	1019	237990	674
3	1	1030001	1040000	0.0023018816338949	1011	522	226771	340
1	1	1030001	1040000	0.0025123345448087	1011	99303	39526185	12234
2	1	1030001	1040000	0.0020046259585389	1011	12170	6070958	4058
2	1	1040001	1050000	0.0038813783766423	1386	31421	8095320	7652
3	1	1040001	1050000	0.0037144360686435	1386	1087	292642	1368
1	1	1040001	1050000	0.0043647451955015	1386	238491	54640303	15042
1	1	1050001	1060000	0.0060806643426051	1283	303317	49882214	16488
2	1	1050001	1060000	0.0062494562342172	1283	46259	7402084	7934
3	1	1050001	1060000	0.0051654324590522	1283	1416	274130	1110
1	1	1060001	1070000	0.0035560832215314	1039	142567	40091019	14462
2	1	1060001	1070000	0.0038786711655861	1039	22727	5859481	7740
3	1	1060001	1070000	0.0031258115979668	1039	674	215624	1218
2	1	1070001	1080000	0.0080550453600645	852	38431	4771047	6698
1	1	1070001	1080000	0.0079281698024849	852	258468	32601219	12922
3	1	1070001	1080000	0.0075156864097083	852	1417	188539	410
3	1	1080001	1090000	0.0054857401632342	461	533	97161	468
2	1	1080001	1090000	0.0063436418435439	461	17198	2711061	2384
1	1	1080001	1090000	0.0064037420048256	461	112870	17625632	6988
2	1	1090001	1100000	0.0130692648722635	2016	148171	11337363	15434
1	1	1090001	1100000	0.0132442325819306	2016	1014572	76604816	32440
3	1	1090001	1100000	0.0130726764893337	2016	5579	426768	1952
3	1	1100001	1110000	0.0085397510856643	805	1408	164876	1078
2	1	1100001	1110000	0.0104807366514145	805	45873	4376887	7564
1	1	1100001	1110000	0.0109189332511551	805	326893	29938181	15362
3	1	1110001	1120000	0.0109620561734184	1255	2887	263363	1332
2	1	1110001	1120000	0.0107724824723216	1255	76665	7116744	8982
1	1	1110001	1120000	0.0105854971096869	1255	507754	47966949	19138
3	1	1120001	1130000	0.0072814616772633	2081	3083	423404	2886
2	1	1120001	1130000	0.007988497930861	2081	91572	11462981	18080
1	1	1120001	1130000	0.0081337824414974	2081	623505	76656218	42320
2	1	1130001	1140000	0.0093946341303333	2051	105636	11244291	18360
1	1	1130001	1140000	0.0094062801270416	2051	714341	75942986	40232
3	1	1130001	1140000	0.0086406233790185	2051	3748	433765	2008
2	1	1140001	1150000	0.0090205498010263	2052	103639	11489211	16042
1	1	1140001	1150000	0.0090583209232773	2052	699389	77209563	35722
3	1	1140001	1150000	0.0087727111811527	2052	3841	437835	1810
1	1	1150001	1160000	0.0099619457955028	1463	559433	56157001	21458
2	1	1150001	1160000	0.0102125088746331	1463	86177	8438377	9140
3	1	1150001	1160000	0.0108474967685236	1463	3382	311777	1312
1	1	1160001	1170000	0.0123875571796335	1609	741238	59837302	30680
2	1	1160001	1170000	0.0108757955466769	1609	97603	8974332	12906
3	1	1160001	1170000	0.011340154962633	1609	3880	342147	1472
1	1	1170001	1180000	NA	0	NA	NA	NA
3	1	1170001	1180000	NA	0	NA	NA	NA
2	1	1170001	1180000	NA	0	NA	NA	NA
3	1	1180001	1190000	0.0079350428074677	1552	2622	330433	1406
2	1	1180001	1190000	0.0076842576124138	1552	64763	8428010	14676
1	1	1180001	1190000	0.0086111344725457	1552	488606	56741188	33160
3	1	1190001	1200000	0.0062809724275194	2037	2796	445154	1274
2	1	1190001	1200000	0.0073808016203513	2037	82924	11235094	17590
1	1	1190001	1200000	0.0077025760148651	2037	589354	76513883	35974
2	1	1200001	1210000	0.0075374322851657	423	18557	2461979	2400
3	1	1200001	1210000	0.0073457682498266	423	625	85083	636
1	1	1200001	1210000	0.0085788831650273	423	137411	16017353	6978
1	1	1210001	1220000	0.0058402401867319	687	158377	27118234	7360
2	1	1210001	1220000	0.0059014274216322	687	22862	3873978	5138
3	1	1210001	1220000	0.006574626321062	687	991	150731	404
1	1	1220001	1230000	0.0104290177261569	1159	473593	45411084	13644
2	1	1220001	1230000	0.0106833419754724	1159	70875	6634160	7718
3	1	1220001	1230000	0.0114939270107284	1159	2838	246913	1040
1	1	1230001	1240000	0.0100737794060527	390	150402	14930047	5898
3	1	1230001	1240000	0.0094810317154197	390	762	80371	494
2	1	1230001	1240000	0.0075399266721905	390	16962	2249624	2428
1	1	1240001	1250000	0.0063742891973741	631	144978	22744183	14814
2	1	1240001	1250000	0.0050442563161832	631	18110	3590222	4378
3	1	1240001	1250000	0.0062352993387476	631	843	135198	542
1	1	1250001	1260000	0.0079742093722061	1123	347463	43573348	14772
2	1	1250001	1260000	0.0066368417096548	1123	42912	6465726	7098
3	1	1250001	1260000	0.0080948613953799	1123	1934	238917	1032
1	1	1260001	1270000	0.0070133585065072	1109	300031	42779932	15508
3	1	1260001	1270000	0.0067086149832815	1109	1579	235369	1044
2	1	1260001	1270000	0.007419275918863	1109	47551	6409116	6802
3	1	1270001	1280000	0.0069094857368473	947	1400	202620	802
2	1	1270001	1280000	0.00745898119904	947	39990	5361322	6858
1	1	1270001	1280000	0.0083459775570952	947	301137	36081693	14906
3	1	1280001	1290000	0.0082666394513927	1397	2511	303751	936
2	1	1280001	1290000	0.009077439659884	1397	72962	8037729	8912
1	1	1280001	1290000	0.009713162046234	1397	520966	53635057	20458
3	1	1290001	1300000	0.0166674677946548	1492	5548	332864	584
2	1	1290001	1300000	0.0163465857487993	1492	147643	9032039	5314
1	1	1290001	1300000	0.0163845437185851	1492	968766	59126822	15228
3	1	1300001	1310000	0.006226318484383	1176	1520	244125	1382
1	1	1300001	1310000	0.0072885605284054	1176	325147	44610592	19264
2	1	1300001	1310000	0.0067943358647002	1176	45425	6685716	8336
1	1	1310001	1320000	0.0059503080863329	2202	509475	85621617	28302
2	1	1310001	1320000	0.0057678376347546	2202	73974	12825257	12490
3	1	1310001	1320000	0.0059030383956673	2202	2847	482294	1320
1	1	1320001	1330000	0.0141085056843763	2019	1141239	80890140	17364
2	1	1320001	1330000	0.0140284091183038	2019	168755	12029518	8978
3	1	1320001	1330000	0.0143265714513401	2019	6472	451748	730
3	1	1330001	1340000	0.0066366473160396	914	1325	199649	570
1	1	1330001	1340000	0.0075779748593118	914	269531	35567682	11604
2	1	1330001	1340000	0.0083491821116058	914	43830	5249616	5908
2	1	1340001	1350000	0.0052285095077445	1284	39387	7533122	6796
3	1	1340001	1350000	0.0047940153829944	1284	1365	284730	588
1	1	1340001	1350000	0.0056453554368919	1284	285877	50639327	13882
1	1	1350001	1360000	0.0114226233455334	1587	710258	62179937	18722
2	1	1350001	1360000	0.0109003535777773	1587	102114	9367953	7940
3	1	1350001	1360000	0.0114034410483845	1587	3988	349719	852
1	1	1360001	1370000	0.0149528300260954	1198	711466	47580692	11816
2	1	1360001	1370000	0.01417900938984	1198	99818	7039843	6238
3	1	1360001	1370000	0.0148352694724814	1198	3895	262550	712
2	1	1370001	1380000	0.0092953866629524	276	15016	1615425	1502
1	1	1370001	1380000	0.0089323211842325	276	94944	10629264	3960
3	1	1370001	1380000	0.0083058507389764	276	476	57309	326
1	1	1380001	1390000	0.0143458251132351	2180	1243290	86665632	21120
2	1	1380001	1390000	0.0139994521699124	2180	184247	13161015	8082
3	1	1380001	1390000	0.0135921529838443	2180	6596	485280	912
2	1	1390001	1400000	0.0052498110871443	809	24830	4729694	4462
1	1	1390001	1400000	0.0055487767734218	809	175711	31666619	9654
3	1	1390001	1400000	0.0059396410169299	809	1049	176610	514
3	1	1400001	1410000	0.0065310085398138	1851	2731	418159	468
2	1	1400001	1410000	0.0064609920361527	1851	72389	11204007	6576
1	1	1400001	1410000	0.0067782503508079	1851	501870	74041231	16278
3	1	1410001	1420000	0.0126154430423449	1299	3654	289645	520
2	1	1410001	1420000	0.0115018859663125	1299	88263	7673785	6364
1	1	1410001	1420000	0.0115706492924674	1299	592013	51165063	14326
3	1	1420001	1430000	0.0082346401349199	978	1748	212274	672
2	1	1420001	1430000	0.0073890265590387	978	41885	5668541	5890
1	1	1420001	1430000	0.0082351444037676	978	312304	37923318	12972
2	1	1430001	1440000	0.0071875315197748	1907	80809	11242942	9706
3	1	1430001	1440000	0.0081984809051856	1907	3399	414589	1312
1	1	1430001	1440000	0.0074133455842748	1907	559006	75405361	20026
1	1	1440001	1450000	0.0043330876992538	1789	307643	70998563	17742
2	1	1440001	1450000	0.0039622584642113	1789	42857	10816306	6446
3	1	1440001	1450000	0.0036709408015491	1789	1418	386277	1348
2	1	1450001	1460000	0.0038525176592903	2736	63616	16512838	10156
1	1	1450001	1460000	0.0041936993552964	2736	459137	109482574	23884
3	1	1450001	1460000	0.0045799126059322	2736	2767	604160	1384
3	1	1460001	1470000	0.0069511033839762	1341	2095	301391	424
2	1	1460001	1470000	0.0070569770086231	1341	56787	8046930	5422
1	1	1460001	1470000	0.007384833388346	1341	396429	53681509	11626
3	1	1470001	1480000	0.0103271829840336	3241	7415	718008	1526
2	1	1470001	1480000	0.0092675865066416	3241	181458	19579855	11916
1	1	1470001	1480000	0.0094844438593302	3241	1241148	130861442	24160
1	1	1480001	1490000	0.0034673242058291	511	69876	20152716	5540
