pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
1	2.0	1	450001	460000	0.0072387684341479	1652	367276	50737360	4254416
1	3.0	1	450001	460000	0.0071720747544517	1652	70366	9811108	801340
2	3.0	1	450001	460000	0.0070033004483926	1652	26558	3792212	351004
2	3.0	1	460001	470000	0.0060448236539756	1232	17196	2844748	245108
1	3.0	1	460001	470000	0.0058304487224573	1232	43106	7393256	521112
1	2.0	1	460001	470000	0.0056974406488712	1232	209418	36756504	4254312
1	2.0	1	470001	480000	0.0056540815069337	1521	264336	46751360	3879688
1	3.0	1	470001	480000	0.0064394874412206	1521	58644	9106936	663968
2	3.0	1	470001	480000	0.0062780818282645	1521	22144	3527192	287476
1	2.0	1	480001	490000	0.0059943544377288	1538	281576	46973532	4223412
1	3.0	1	480001	490000	0.005969884800133	1538	55122	9233344	646768
2	3.0	1	480001	490000	0.0058869833375449	1538	21060	3577384	279920
1	3.0	1	490001	500000	0.0220790896233254	1914	258266	11697312	598224
1	2.0	1	490001	500000	0.0218321396960816	1914	1307022	59866876	3846356
2	3.0	1	490001	500000	0.021756746446227	1914	99234	4561068	239244
1	2.0	1	500001	510000	0.0086138155229986	621	157542	18289456	2382392
1	3.0	1	500001	510000	0.0094321963844419	621	34870	3696912	292392
2	3.0	1	500001	510000	0.0090428033535254	621	12844	1420356	137112
1	3.0	1	510001	520000	0.0063811583480355	1733	67274	10542600	590192
2	3.0	1	510001	520000	0.0063489146933003	1733	25984	4092668	253696
1	2.0	1	510001	520000	0.0065836646869794	1733	355410	53983612	3704492
1	3.0	1	520001	530000	0.0054785384761483	2270	76036	13878884	703596
2	3.0	1	520001	530000	0.0052490809210822	2270	28402	5410852	282308
1	2.0	1	520001	530000	0.0049665367359217	2270	356502	71780804	3782956
1	3.0	1	530001	540000	0.0099130146583327	2907	173956	17548244	1126324
2	3.0	1	530001	540000	0.0097609359909146	2907	66662	6829468	461288
1	2.0	1	530001	540000	0.0091439023275766	2907	824468	90165880	6602336
1	2.0	1	540001	550000	0.00478995961209	1937	284234	59339540	5139316
1	3.0	1	540001	550000	0.0055423363269672	1937	64492	11636248	807040
2	3.0	1	540001	550000	0.0054534874644299	1937	24592	4509408	348588
1	2.0	1	550001	560000	0.0086264378738633	924	246376	28560572	2197540
1	3.0	1	550001	560000	0.0085763237791496	924	47694	5561124	374652
2	3.0	1	550001	560000	0.0083601191081307	924	18092	2164084	153308
1	3.0	1	560001	570000	0.0127685675594413	1433	108206	8474404	731188
2	3.0	1	560001	570000	0.0129130143237204	1433	42674	3304728	289236
1	2.0	1	560001	570000	0.01251828514857	1433	542660	43349388	4352316
1	2.0	1	570001	580000	0.0089290515477111	558	146788	16439372	2135332
1	3.0	1	570001	580000	0.0090797621906404	558	29946	3298104	286488
2	3.0	1	570001	580000	0.0090252424504748	558	11510	1275312	124152
1	2.0	1	580001	590000	0.0034670182202926	1027	109760	31658328	2528448
1	3.0	1	580001	590000	0.0034347701134545	1027	21226	6179744	417704
2	3.0	1	580001	590000	0.0033845587894133	1027	8170	2413904	161812
2	3.0	1	590001	600000	0.0133655811688495	1201	37766	2825616	186492
1	2.0	1	590001	600000	0.0122922802590775	1201	454422	36968080	3010808
1	3.0	1	590001	600000	0.013184694237572	1201	96712	7335172	380052
2	3.0	1	600001	610000	0.0118836965523985	1123	31108	2617704	198780
1	2.0	1	600001	610000	0.011533071549713	1123	392754	34054588	3327836
1	3.0	1	600001	610000	0.0116563292673553	1123	78856	6765080	449072
1	2.0	1	610001	620000	NA	0	NA	NA	NA
1	3.0	1	610001	620000	NA	0	NA	NA	NA
2	3.0	1	610001	620000	NA	0	NA	NA	NA
1	2.0	1	620001	630000	0.0117742413678239	857	311194	26430068	2097748
1	3.0	1	620001	630000	0.0125245696089008	857	64408	5142532	362836
2	3.0	1	620001	630000	0.012223441012447	857	24382	1994692	154664
1	3.0	1	630001	640000	0.0119685555366123	1242	89858	7507840	470768
2	3.0	1	630001	640000	0.0121972725945071	1242	35412	2903272	211664
1	2.0	1	630001	640000	0.0115902602129858	1242	444634	38362728	2980968
2	3.0	1	640001	650000	0.0145789767182489	1691	58562	4016880	224148
1	3.0	1	640001	650000	0.0147242800301491	1691	151828	10311404	551580
1	2.0	1	640001	650000	0.0148573963746031	1691	786178	52914924	3375084
2	3.0	1	650001	660000	0.0060901006190537	998	13340	2190440	312544
1	3.0	1	650001	660000	0.006194425950009	998	35838	5785524	625628
1	2.0	1	650001	660000	0.0049691359211408	998	144746	29129008	4092416
2	3.0	1	660001	670000	0.0043366056723424	664	6688	1542220	123092
1	3.0	1	660001	670000	0.0043720393483541	664	17488	3999964	265572
1	2.0	1	660001	670000	0.0047220645676916	664	96046	20339832	1763400
2	3.0	1	670001	680000	0.0035569576031555	1181	9530	2679256	282692
1	3.0	1	670001	680000	0.0036289111695156	1181	24942	6873136	713608
1	2.0	1	670001	680000	0.0043931805398515	1181	155618	35422628	3890500
1	2.0	1	680001	690000	0.006281755622683	731	138822	22099236	2234292
1	3.0	1	680001	690000	0.0074923661482805	731	32938	4396208	299736
2	3.0	1	680001	690000	0.0069847828584962	731	11914	1705708	127640
1	2.0	1	690001	700000	0.004921172321391	903	131052	26630240	3428824
1	3.0	1	690001	700000	0.0054623392251362	903	28906	5291872	509000
2	3.0	1	690001	700000	0.0052259773934742	903	10706	2048612	216112
1	3.0	1	700001	710000	0.0115770199749079	1765	123318	10651964	686396
1	2.0	1	700001	710000	0.0106352299982328	1765	579446	54483636	4269684
2	3.0	1	700001	710000	0.0117273420692541	1765	48646	4148084	278536
1	3.0	1	710001	720000	0.0091437912558015	413	22956	2510556	142556
2	3.0	1	710001	720000	0.009171586647358	413	8892	969516	66288
1	2.0	1	710001	720000	0.0099878947933791	413	127196	12735016	1012928
2	3.0	1	720001	730000	0.0141068003789541	510	17094	1211756	67324
1	3.0	1	720001	730000	0.0144735672919786	510	44956	3106076	170164
1	2.0	1	720001	730000	0.0132908327384793	510	211216	15891856	1085024
2	3.0	1	730001	740000	0.0173938401104697	782	32448	1865488	95768
1	3.0	1	730001	740000	0.0180098332620778	782	86272	4790272	233296
1	2.0	1	730001	740000	0.0177812700890731	782	431718	24279368	1751848
1	3.0	1	740001	750000	0.0045455397367206	569	15522	3414776	240480
2	3.0	1	740001	750000	0.0045124875273653	569	6060	1342940	84112
1	2.0	1	740001	750000	0.0035652729837012	569	61924	17368656	1572216
1	2.0	1	750001	760000	0.0059380953975618	1491	268108	45150504	4481904
1	3.0	1	750001	760000	0.0062568474659936	1491	55670	8897452	680732
2	3.0	1	750001	760000	0.005912037096415	1491	20282	3430628	308800
1	2.0	1	760001	770000	0.0048564752113489	1342	196590	40479976	4192520
1	3.0	1	760001	770000	0.00469179546399	1342	37574	8008448	612560
2	3.0	1	760001	770000	0.0047871026190084	1342	14880	3108352	257384
1	3.0	1	770001	780000	0.0062631982862883	691	24712	3945588	493396
1	2.0	1	770001	780000	0.0067699175393065	691	139778	20646928	2355080
2	3.0	1	770001	780000	0.0056694378112312	691	8680	1531016	202012
1	2.0	1	780001	790000	0.004722911163901	1095	153818	32568472	3881888
1	3.0	1	780001	790000	0.0047974968594015	1095	30414	6339556	694724
2	3.0	1	780001	790000	0.004429980525598	1095	10928	2466828	279432
1	2.0	1	790001	800000	0.0037363675778898	1044	121372	32483956	2268716
1	3.0	1	790001	800000	0.0036774707737344	1044	23034	6263544	443112
2	3.0	1	790001	800000	0.0035116651866545	1044	8526	2427908	190444
2	3.0	1	800001	810000	NA	0	NA	NA	NA
1	3.0	1	800001	810000	NA	0	NA	NA	NA
1	2.0	1	800001	810000	NA	0	NA	NA	NA
1	3.0	1	810001	820000	NA	0	NA	NA	NA
2	3.0	1	810001	820000	NA	0	NA	NA	NA
1	2.0	1	810001	820000	NA	0	NA	NA	NA
2	3.0	1	820001	830000	NA	0	NA	NA	NA
1	3.0	1	820001	830000	NA	0	NA	NA	NA
1	2.0	1	820001	830000	NA	0	NA	NA	NA
1	3.0	1	830001	840000	NA	0	NA	NA	NA
1	2.0	1	830001	840000	NA	0	NA	NA	NA
2	3.0	1	830001	840000	NA	0	NA	NA	NA
1	2.0	1	840001	850000	0.0113900307155502	294	101116	8877588	909084
2	3.0	1	840001	850000	0.0111056385667999	294	7486	674072	63280
1	3.0	1	840001	850000	0.0111059499657315	294	19510	1756716	131940
1	3.0	1	850001	860000	0.0112674718535822	226	15184	1347596	104228
2	3.0	1	850001	860000	0.0114128875691014	226	5888	515908	50900
1	2.0	1	850001	860000	0.0114727011745555	226	78712	6860808	662280
2	3.0	1	860001	870000	0.0028924935333019	157	908	313916	79840
1	3.0	1	860001	870000	0.0027020164516391	157	2256	834932	173636
1	2.0	1	860001	870000	0.00327348863343	157	13796	4214464	1011752
2	3.0	1	870001	880000	NA	0	NA	NA	NA
1	3.0	1	870001	880000	NA	0	NA	NA	NA
1	2.0	1	870001	880000	NA	0	NA	NA	NA
2	3.0	1	880001	890000	0.0116418008167674	228	5690	488756	83068
1	3.0	1	880001	890000	0.0123209169054441	228	15308	1242440	222232
1	2.0	1	880001	890000	0.0115823460363735	228	78346	6764260	825404
1	3.0	1	890001	900000	0.0167903760123516	2685	277484	16526372	722068
1	2.0	1	890001	900000	0.0164177870768718	2685	1375258	83766344	5611936
2	3.0	1	890001	900000	0.0167724725425933	2685	107266	6395360	338620
2	3.0	1	900001	910000	0.0181269042601145	1446	61446	3389768	236800
1	2.0	1	900001	910000	0.0184061331468963	1446	825084	44826580	3307868
1	3.0	1	900001	910000	0.0180824102547651	1446	157824	8728040	561064
1	2.0	1	910001	920000	0.0053261807286798	1190	190376	35743436	3869284
2	3.0	1	910001	920000	0.005028086548178	1190	13534	2691680	292840
1	3.0	1	910001	920000	0.00537067124473	1190	37340	6952576	691984
2	3.0	1	920001	930000	0.0040443007581613	997	9062	2240684	259792
1	3.0	1	920001	930000	0.0044515640014579	997	25794	5794368	610360
1	2.0	1	920001	930000	0.0045032136295566	997	134260	29814264	3373872
1	3.0	1	930001	940000	0.0037998624599992	982	22566	5938636	369732
2	3.0	1	930001	940000	0.0035424591388324	982	8158	2302920	159936
1	2.0	1	930001	940000	0.0037851872096201	982	114124	30150160	2538656
2	3.0	1	940001	950000	0.0036227553585269	939	8002	2208816	146196
1	3.0	1	940001	950000	0.0037657646488667	939	21384	5678528	353608
1	2.0	1	940001	950000	0.003649927620361	939	105444	28889340	2368092
2	3.0	1	950001	960000	0.0057400917451365	1639	21928	3820148	290464
1	3.0	1	950001	960000	0.0059331455452301	1639	58598	9876380	652556
1	2.0	1	950001	960000	0.0053329605383827	1639	267262	50115128	4443904
1	3.0	1	960001	970000	0.0183155823062217	1372	150836	8235392	578336
2	3.0	1	960001	970000	0.0180453064494757	1372	58288	3230092	210884
1	2.0	1	960001	970000	0.0167064335797701	1372	702198	42031592	3639544
1	2.0	1	970001	980000	0.0058291824419417	966	172914	29663508	2492700
1	3.0	1	970001	980000	0.0057467612303594	966	33280	5791088	414496
2	3.0	1	970001	980000	0.0057381222477289	966	12848	2239060	183668
2	3.0	1	980001	990000	0.0037148770731512	938	8206	2208956	143548
1	3.0	1	980001	990000	0.0039662422930378	938	22564	5689012	336700
1	2.0	1	980001	990000	0.0040476940765189	938	117248	28966616	2257528
2	3.0	1	990001	1000000	0.0048700950073875	1635	18142	3725184	375396
1	3.0	1	990001	1000000	0.0050786691737481	1635	48866	9621812	881428
1	2.0	1	990001	1000000	0.005375101584213	1635	268400	49933940	4491940
1	3.0	1	1000001	1010000	0.008213031629323	1003	49810	6064752	378520
2	3.0	1	1000001	1010000	0.0082591981493136	1003	19422	2351560	163964
1	2.0	1	1000001	1010000	0.0083437567149697	1003	257676	30882492	2505372
1	2.0	1	1010001	1020000	0.004173107100896	1757	226892	54370040	4116976
1	3.0	1	1010001	1020000	0.0043585692724393	1757	46956	10773260	513708
2	3.0	1	1010001	1020000	0.004214179474467	1757	17476	4146952	259604
1	2.0	1	1020001	1030000	0.003894146015081	1089	127996	32868824	3381808
1	3.0	1	1020001	1030000	0.0042875743990414	1089	27884	6503444	492292
2	3.0	1	1020001	1030000	0.0040381581291192	1089	10156	2515008	216204
2	3.0	1	1030001	1040000	0.0021154698085126	1011	5100	2410812	124776
1	2.0	1	1030001	1040000	0.0022584034489693	1011	70390	31168036	2486132
1	3.0	1	1030001	1040000	0.0024009956015429	1011	14732	6135788	358876
1	3.0	1	1040001	1050000	0.0040497520744269	1386	33182	8193588	710076
2	3.0	1	1040001	1050000	0.0038020625129666	1386	12022	3161968	314120
1	2.0	1	1040001	1050000	0.0041307293153207	1386	174772	42310204	3826964
1	2.0	1	1050001	1060000	0.0061591156960719	1283	238136	38663992	4044512
1	3.0	1	1050001	1060000	0.0057409992584597	1283	43510	7578820	663172
2	3.0	1	1050001	1060000	0.0058541257615692	1283	17138	2927508	290256
1	2.0	1	1060001	1070000	0.0037104540723469	1039	114404	30832884	3753348
1	3.0	1	1060001	1070000	0.003300791379758	1039	19882	6023404	651132
2	3.0	1	1060001	1070000	0.003457315023684	1039	7982	2308728	297084
1	3.0	1	1070001	1080000	0.007770446087142	852	39478	5080532	392716
1	2.0	1	1070001	1080000	0.0080079601304729	852	200912	25089036	3272340
2	3.0	1	1070001	1080000	0.0078177460988276	852	15228	1947876	188940
2	3.0	1	1080001	1090000	0.0059927995260447	461	6312	1053264	102924
1	3.0	1	1080001	1090000	0.0060111581423394	461	16110	2680016	281448
1	2.0	1	1080001	1090000	0.006359834561467	461	88448	13907280	1438488
1	3.0	1	1090001	1100000	0.0134558614148193	2016	157638	11715192	1235592
1	2.0	1	1090001	1100000	0.0131606728771168	2016	780146	59278580	7830028
2	3.0	1	1090001	1100000	0.0132708368389822	2016	59938	4516520	539608
2	3.0	1	1100001	1110000	0.0094911313694559	805	16558	1744576	274364
1	3.0	1	1100001	1110000	0.0098495782333028	805	44796	4548012	623308
1	2.0	1	1100001	1110000	0.0106929581535195	805	246272	23031232	3765608
2	3.0	1	1110001	1120000	0.0107900054070975	1255	30332	2811120	336420
1	3.0	1	1110001	1120000	0.0107048695864329	1255	77924	7279304	782816
1	2.0	1	1110001	1120000	0.0107119301490231	1255	398166	37170332	4606108
2	3.0	1	1120001	1130000	0.0076884501665845	2081	34772	4522628	696520
1	3.0	1	1120001	1130000	0.0077476307629198	2081	90356	11662404	1705940
1	2.0	1	1120001	1130000	0.0080702266079007	2081	481228	59630048	9642280
1	3.0	1	1130001	1140000	0.0091217264765057	2051	107214	11753696	1421928
1	2.0	1	1130001	1140000	0.0093985379401841	2051	552452	58780632	9493056
2	3.0	1	1130001	1140000	0.0090296610094729	2051	40942	4534168	609740
1	3.0	1	1140001	1150000	0.0089199607795731	2052	106256	11912160	1269888
1	2.0	1	1140001	1150000	0.0090237309447748	2052	540584	59906928	8400048
2	3.0	1	1140001	1150000	0.0088840476142926	2052	40926	4606684	539732
1	2.0	1	1150001	1160000	0.0100673476543957	1463	440874	43792468	4907876
1	3.0	1	1150001	1160000	0.0103429504627109	1463	88692	8575116	823196
2	3.0	1	1150001	1160000	0.010418154903046	1463	34710	3331684	337520
1	2.0	1	1160001	1170000	0.011677205323021	1609	544400	46620744	6939648
1	3.0	1	1160001	1170000	0.0118322051928267	1609	109672	9268940	1067276
2	3.0	1	1160001	1170000	0.0110194368460891	1609	39656	3598732	436640
1	2.0	1	1170001	1180000	NA	0	NA	NA	NA
2	3.0	1	1170001	1180000	NA	0	NA	NA	NA
1	3.0	1	1170001	1180000	NA	0	NA	NA	NA
2	3.0	1	1180001	1190000	0.0077170549424884	1552	26434	3425400	467016
1	3.0	1	1180001	1190000	0.0082533791924594	1552	73160	8864248	1105800
1	2.0	1	1180001	1190000	0.008211303531701	1552	361088	43974504	7688472
2	3.0	1	1190001	1200000	0.0068862531081361	2037	31616	4591176	517620
1	3.0	1	1190001	1200000	0.0070773226151372	2037	84590	11952260	1133428
1	2.0	1	1190001	1200000	0.0075417645394997	2037	444746	58971080	8836576
1	3.0	1	1200001	1210000	0.0079596871994312	423	19034	2391300	326052
2	3.0	1	1200001	1210000	0.0073097609688999	423	6866	939292	121592
1	2.0	1	1200001	1210000	0.0080718873028964	423	101982	12634220	1446604
1	2.0	1	1210001	1220000	0.0059048930359051	687	121728	20614768	2254088
1	3.0	1	1210001	1220000	0.006176105413771	687	25588	4143064	270224
2	3.0	1	1210001	1220000	0.0062948814721122	687	9874	1568576	154420
1	2.0	1	1220001	1230000	0.0105848035817734	1159	369592	34917228	3663564
1	3.0	1	1220001	1230000	0.0110030694307092	1159	75480	6859904	585512
2	3.0	1	1220001	1230000	0.0110153847090389	1159	28952	2628324	278448
1	2.0	1	1230001	1240000	0.0088880654115499	390	103616	11657880	1324440
2	3.0	1	1230001	1240000	0.0085247975360585	390	7440	872748	105372
1	3.0	1	1230001	1240000	0.0099226013918202	390	22266	2243968	261392
1	2.0	1	1240001	1250000	0.0057308012490199	631	104142	18172328	2832400
1	3.0	1	1240001	1250000	0.0063243264319413	631	22708	3590580	462964
2	3.0	1	1240001	1250000	0.0055509115460637	631	7942	1430756	151792
1	2.0	1	1250001	1260000	0.0073184431590392	1123	247138	33769204	3613220
1	3.0	1	1250001	1260000	0.0080816663459175	1123	53416	6609528	604624
2	3.0	1	1250001	1260000	0.0074119977061273	1123	18922	2552888	263596
1	2.0	1	1260001	1270000	0.0071925783867497	1109	239624	33315452	3600940
2	3.0	1	1260001	1270000	0.0071014012565176	1109	17918	2523164	258208
1	3.0	1	1260001	1270000	0.006884923076923	1109	44752	6500000	624216
2	3.0	1	1270001	1280000	0.0071724452486522	947	15348	2139856	235220
1	3.0	1	1270001	1280000	0.0077234710068449	947	42796	5541032	542496
1	2.0	1	1270001	1280000	0.0078955821995605	947	220914	27979444	3544292
2	3.0	1	1280001	1290000	0.0087158759062678	1397	27972	3209316	294360
1	3.0	1	1280001	1290000	0.0090349151447269	1397	74728	8271024	703304
1	2.0	1	1280001	1290000	0.0093759222238202	1397	391670	41774024	4729312
2	3.0	1	1290001	1300000	0.0166888578536594	1492	59462	3562976	178960
