pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
1	2.0	3	150001	160000	0.0064192768944685	1319	263724	41083132	4628132
1	3.0	3	160001	170000	0.0069073939453726	2490	70580	10218036	379404
1	2.0	3	160001	170000	0.006462240560785	2490	526116	81413868	4879572
2	3.0	3	160001	170000	0.0068143314300056	2490	26064	3824880	149160
1	3.0	3	170001	180000	0.0079385578464767	2950	93558	11785264	769936
2	3.0	3	170001	180000	0.007519008627656	2950	33124	4405368	302832
1	2.0	3	170001	180000	0.0065888833222364	2950	623644	94650940	7584260
1	2.0	3	180001	190000	0.0051748138755387	1965	327950	63374260	4724780
1	3.0	3	180001	190000	0.0053737235196312	1965	41938	7804272	558768
2	3.0	3	180001	190000	0.0049575263892523	1965	14548	2934528	201612
1	2.0	3	190001	200000	0.0055658042963736	1901	338358	60792292	5088764
1	3.0	3	190001	200000	0.0064357428284678	1901	48658	7560588	530068
2	3.0	3	190001	200000	0.0059115361962706	1901	16782	2838856	195140
2	3.0	3	200001	210000	0.0056682098156592	2787	23562	4156868	291184
1	2.0	3	200001	210000	0.0053310000311287	2787	472668	88664040	7922232
1	3.0	3	200001	210000	0.0059190150991135	2787	65240	11022104	839368
1	2.0	3	210001	220000	0.0076000397593867	4097	1013864	133402460	8583172
1	3.0	3	210001	220000	0.0081928769280251	4097	136532	16664720	772112
2	3.0	3	210001	220000	0.0080425874522377	4097	49986	6215164	323648
1	2.0	3	220001	230000	0.0118697598940155	2312	901840	75977948	4146724
1	3.0	3	220001	230000	0.0123229585127559	2312	116014	9414460	425412
2	3.0	3	220001	230000	0.0125368497257404	2312	44194	3525128	164824
1	2.0	3	230001	240000	0.0060530335432128	2126	411608	68000284	5678372
1	3.0	3	230001	240000	0.0065509884795903	2126	55272	8437200	611056
2	3.0	3	230001	240000	0.0064407001835158	2126	20440	3173568	219528
1	3.0	3	240001	250000	0.0149260745197909	2892	170882	11448556	859796
1	2.0	3	240001	250000	0.0137183721322278	2892	1288998	93961440	6263712
2	3.0	3	240001	250000	0.0144379738694513	2892	62140	4303928	311704
1	3.0	3	250001	260000	0.013698849934317	1442	80254	5858448	278704
1	2.0	3	250001	260000	0.0123726154014606	1442	582166	47052784	2921168
2	3.0	3	250001	260000	0.013861872608639	1442	30244	2181812	119620
1	2.0	3	260001	270000	0.0049130323500812	1277	202934	41305244	2950468
1	3.0	3	260001	270000	0.0052684648348878	1277	27170	5157100	277812
2	3.0	3	260001	270000	0.0049829121917796	1277	9658	1938224	99868
1	2.0	3	270001	280000	0.0123615602626062	1005	405216	32780328	2048952
1	3.0	3	270001	280000	0.0135278765071436	1005	53864	3981704	295576
2	3.0	3	270001	280000	0.0136837013048093	1005	20366	1488340	115640
1	3.0	3	280001	290000	0.0076815262988613	2052	62764	8170772	562540
2	3.0	3	280001	290000	0.0078533860034802	2052	23992	3054988	220004
1	2.0	3	280001	290000	0.0076453205453858	2052	493014	64485720	6628392
1	2.0	3	290001	300000	0.0058713214005511	1253	228546	38925820	4498148
1	3.0	3	290001	300000	0.0063095655774949	1253	30716	4868164	464604
2	3.0	3	290001	300000	0.0063227811020926	1253	11526	1822932	176856
1	2.0	3	300001	310000	0.0081263956494726	1597	418926	51551268	3794364
1	3.0	3	300001	310000	0.0089341359841136	1597	56022	6270556	526276
2	3.0	3	300001	310000	0.0085102671873359	1597	20102	2362088	186724
1	2.0	3	310001	320000	0.0075299729991571	3273	796914	105832252	7596836
1	3.0	3	310001	320000	0.0079842871018037	3273	104302	13063408	866480
2	3.0	3	310001	320000	0.0078878430630994	3273	38710	4907552	316156
1	2.0	3	320001	330000	0.0061508950248612	859	168446	27385608	2383896
1	3.0	3	320001	330000	0.0051928265723855	859	17860	3439360	216544
2	3.0	3	320001	330000	0.0051406216827145	859	6586	1281168	89796
1	3.0	3	330001	340000	0.0176064132059653	3515	252940	14366356	593484
1	2.0	3	330001	340000	0.0167751451655426	3515	1943952	115882872	5932968
2	3.0	3	330001	340000	0.0173606818868953	3515	93252	5371448	238492
2	3.0	3	340001	350000	0.0111514517459615	2527	43148	3869272	163820
1	3.0	3	340001	350000	0.0114323860681378	2527	117824	10306160	448752
1	2.0	3	340001	350000	0.0112044915394838	2527	927376	82768236	4807476
2	3.0	3	350001	360000	0.0160901136286996	1065	25766	1601356	98384
1	3.0	3	350001	360000	0.0155905694606439	1065	66620	4273096	259544
1	2.0	3	350001	360000	0.0150890176960936	1065	515674	34175452	2733188
2	3.0	3	360001	370000	0.0126387799829875	943	18246	1443652	61376
1	3.0	3	360001	370000	0.0124575276167815	943	48000	3853092	160316
1	2.0	3	360001	370000	0.0121244354224292	943	376332	31039136	1641472
1	2.0	3	370001	380000	0.0060084416437971	1277	245370	40837544	3418168
1	3.0	3	370001	380000	0.0060307300803917	1277	31282	5187100	247812
2	3.0	3	370001	380000	0.005727004451558	1277	10992	1919328	118764
1	2.0	3	380001	390000	0.0047062375779521	480	68394	14532628	2102252
1	3.0	3	380001	390000	0.0046212349074034	480	8604	1861840	181040
2	3.0	3	380001	390000	0.0046398229374402	480	3220	693992	72088
2	3.0	3	390001	400000	0.0065158331115611	1838	18314	2810692	122756
1	2.0	3	390001	400000	0.0059128629738106	1838	355102	60055848	3641880
1	3.0	3	390001	400000	0.0065271698664644	1838	48776	7472764	349764
1	3.0	3	400001	410000	0.0227812844283015	1962	180562	7925892	424380
2	3.0	3	400001	410000	0.0227248854665772	1962	67500	2970312	161040
1	2.0	3	400001	410000	0.0214349943270001	1962	1365900	63722900	4272172
1	2.0	3	410001	420000	0.0106749567950911	2553	882264	82648016	5828752
1	3.0	3	410001	420000	0.0111263254694577	2553	114506	10291448	574120
2	3.0	3	410001	420000	0.0112358735396784	2553	43364	3859424	215164
1	2.0	3	420001	430000	0.0050251661791962	733	117072	23297140	2105708
1	3.0	3	420001	430000	0.0047268261077167	733	13978	2957164	162484
2	3.0	3	420001	430000	0.0049729275849089	733	5496	1105184	64684
1	2.0	3	430001	440000	0.0089878169915279	1278	372830	41481708	2808660
1	3.0	3	430001	440000	0.0084464043419267	1278	42330	5011600	427568
2	3.0	3	430001	440000	0.0086589538793885	1278	16418	1896072	143616
2	3.0	3	440001	450000	0.0121539229681929	1905	34566	2844020	196360
1	2.0	3	440001	450000	0.0113505472904781	1905	699142	61595444	4424236
1	3.0	3	440001	450000	0.0118843322818086	1905	90416	7608000	499680
1	2.0	3	450001	460000	0.0076709892471326	2183	541426	70580988	5073060
1	3.0	3	450001	460000	0.0072669092491737	2183	64650	8896492	394356
2	3.0	3	450001	460000	0.0072359881899643	2183	24106	3331404	152664
1	2.0	3	460001	470000	0.0116379804695124	2911	1101196	94620884	6262732
1	3.0	3	460001	470000	0.0122267649615297	2911	144324	11803940	585276
2	3.0	3	460001	470000	0.012340063614865	2911	54206	4392684	253272
1	3.0	3	470001	480000	0.0054233320454209	3053	66926	12340384	653184
1	2.0	3	470001	480000	0.0046970988364451	3053	456836	97259184	8545584
2	3.0	3	470001	480000	0.0054310605144235	3053	24964	4596524	276064
1	3.0	3	480001	490000	0.005895127350559	1775	41468	7034284	520116
1	2.0	3	480001	490000	0.0056526234402169	1775	320860	56763024	4751376
2	3.0	3	480001	490000	0.0061503941433763	1775	16238	2640156	192744
1	3.0	3	490001	500000	0.0063355540941106	2597	66472	10491900	560932
1	2.0	3	490001	500000	0.0060508436377898	2597	509476	84199168	5802464
2	3.0	3	490001	500000	0.0067410720677052	2597	26368	3911544	233268
1	2.0	3	500001	510000	0.0053199558194798	2085	354210	66581380	5676380
1	3.0	3	500001	510000	0.0064243604258039	2085	52978	8246424	627336
2	3.0	3	500001	510000	0.006267903432661	2085	19334	3084604	243056
1	3.0	3	510001	520000	0.005978944314465	2058	48800	8161976	596872
1	2.0	3	510001	520000	0.0051232582603297	2058	332738	64946560	6375488
2	3.0	3	510001	520000	0.00577735423749	2058	17654	3055724	228844
2	3.0	3	520001	530000	0.0117506102280169	1288	22106	1881264	174384
1	2.0	3	520001	530000	0.0115751656022608	1288	478874	41370812	3266116
1	3.0	3	520001	530000	0.0122607712336317	1288	61932	5051232	430496
1	2.0	3	530001	540000	0.0106410747863681	571	196980	18511288	1277288
1	3.0	3	530001	540000	0.0120480879338129	571	27692	2298456	131720
2	3.0	3	530001	540000	0.0118334778678633	571	10316	871764	39552
1	3.0	3	540001	550000	0.0138319360847758	2265	127478	9216208	423632
1	2.0	3	540001	550000	0.0129752056245022	2265	960360	74015012	4480828
2	3.0	3	540001	550000	0.0141551283929793	2265	49076	3467012	147928
1	2.0	3	550001	560000	0.0054993598765507	905	157406	28622604	2741076
2	3.0	3	550001	560000	0.0053229408545693	905	7198	1352260	92120
1	3.0	3	550001	560000	0.0054217127477204	905	19596	3614356	237324
1	2.0	3	560001	570000	0.0084608899935418	1582	427356	50509580	4316212
1	3.0	3	560001	570000	0.0087966544615159	1582	55852	6349232	383760
2	3.0	3	560001	570000	0.0087027001443547	1582	20594	2366392	158480
2	3.0	3	570001	580000	0.0115424385700415	1678	29246	2533780	144308
1	2.0	3	570001	580000	0.0110064495788483	1678	594312	53996704	4156064
1	3.0	3	570001	580000	0.0117111542175995	1678	79258	6767736	373832
2	3.0	3	580001	590000	0.0055569183364318	1229	10330	1858944	102540
1	3.0	3	580001	590000	0.0057169767124089	1229	28116	4917984	312640
1	2.0	3	580001	590000	0.0056327225528896	1229	222140	39437412	3154812
2	3.0	3	590001	600000	0.0095400703219203	1600	22596	2368536	185064
1	3.0	3	590001	600000	0.0103845114618037	1600	65182	6276848	532752
1	2.0	3	590001	600000	0.0104045727939281	1600	528952	50838416	4611184
2	3.0	3	600001	610000	0.0129948029707503	3526	69932	5381536	245960
1	3.0	3	600001	610000	0.0132396707644738	3526	189672	14326036	680620
1	2.0	3	600001	610000	0.0139970946629618	3526	1612972	115236200	6960856
2	3.0	3	610001	620000	0.0145452895916191	2014	43608	2998084	216260
1	3.0	3	610001	620000	0.0142849749879206	2014	114830	8038516	533068
1	2.0	3	610001	620000	0.0134880005525673	2014	863908	64050116	5747068
1	3.0	3	620001	630000	0.0049177354643111	1215	24078	4896156	274884
1	2.0	3	620001	630000	0.0053480906841436	1215	207922	38877800	3229240
2	3.0	3	620001	630000	0.0047113363043083	1215	8614	1828356	110784
1	3.0	3	630001	640000	0.0114646452380663	1631	75530	6588080	353456
2	3.0	3	630001	640000	0.0109685047799162	1631	27050	2466152	136924
1	2.0	3	630001	640000	0.0101667125038607	1631	533652	52490124	4033812
1	2.0	3	640001	650000	0.0059251573054808	1059	199904	33738176	2962528
1	3.0	3	640001	650000	0.0056151244791726	1059	23352	4158768	348336
2	3.0	3	640001	650000	0.0052764613766627	1059	8208	1555588	134576
1	2.0	3	650001	660000	0.0075371965843744	2014	492676	65365948	4431236
1	3.0	3	650001	660000	0.0074518791284786	2014	59998	8051392	520192
2	3.0	3	650001	660000	0.0071285197686588	2014	21550	3023068	191276
1	2.0	3	660001	670000	0.0094563210526148	1756	537064	56794180	4061756
2	3.0	3	660001	670000	0.0090565259663053	1756	24070	2657752	144824
1	3.0	3	660001	670000	0.0094841045367122	1756	67064	7071200	402336
1	2.0	3	670001	680000	0.0122154043912828	2130	832154	68123328	5693952
1	3.0	3	670001	680000	0.0131506949858358	2130	111804	8501756	563524
2	3.0	3	670001	680000	0.0129841176138112	2130	41350	3184660	214820
1	2.0	3	680001	690000	0.0052396432267255	1200	202592	38665228	2921972
1	3.0	3	680001	690000	0.0058941814635698	1200	28456	4827812	279388
2	3.0	3	680001	690000	0.0054874433668412	1200	9922	1808128	107072
2	3.0	3	690001	700000	0.0062421556244089	1991	18720	2998964	178672
1	2.0	3	690001	700000	0.0063950647876638	1991	418078	65375100	3624996
1	3.0	3	690001	700000	0.0068676747745386	1991	55228	8041732	431964
1	2.0	3	700001	710000	0.0063313242042843	1458	296384	46812324	3716124
1	3.0	3	700001	710000	0.0058098575663495	1458	33482	5762964	442284
2	3.0	3	700001	710000	0.0050651190016748	1458	10972	2166188	160780
1	2.0	3	710001	720000	0.0055691605590703	713	126670	22744900	1964828
1	3.0	3	710001	720000	0.0053181628245043	713	14458	2718608	315920
2	3.0	3	710001	720000	0.0054124205754195	713	5530	1021724	116224
2	3.0	3	720001	730000	0.0044898156930192	1447	9638	2146636	162776
1	2.0	3	720001	730000	0.0049928215616077	1447	230304	46127024	4020208
1	3.0	3	720001	730000	0.0045602639987428	1447	26118	5727300	431132
1	2.0	3	730001	740000	0.0028060366863663	1563	137218	48901000	5266328
1	3.0	3	730001	740000	0.0033052212860105	1563	20580	6226512	425616
2	3.0	3	730001	740000	0.003333909436571	1563	7716	2314400	180148
2	3.0	3	740001	750000	0.0087489027469807	1912	25236	2884476	167076
1	2.0	3	740001	750000	0.0087714098308655	1912	538010	61336776	4925496
1	3.0	3	740001	750000	0.0089779005524861	1912	69134	7700464	437008
2	3.0	3	750001	760000	0.0073550724637681	1501	16646	2263200	132396
1	3.0	3	750001	760000	0.007399551370457	1501	44876	6064692	323564
1	2.0	3	750001	760000	0.0076358492586926	1501	371002	48586868	3431788
1	2.0	3	760001	770000	0.007506526806744	1645	386574	51498384	5510736
1	3.0	3	760001	770000	0.0080545789540059	1645	52372	6502140	498980
2	3.0	3	760001	770000	0.0080995856951253	1645	19542	2412716	212704
1	2.0	3	770001	780000	0.0063501158418889	2632	548456	86369448	4845144
1	3.0	3	770001	780000	0.0073028147790748	2632	79190	10843764	358028
2	3.0	3	770001	780000	0.0068378799573277	2632	27818	4068220	132452
1	2.0	3	780001	790000	0.0137649475073604	1599	716486	52051488	3363456
1	3.0	3	780001	790000	0.0139806350401684	1599	90152	6448348	356996
2	3.0	3	780001	790000	0.0142191673186948	1599	34456	2423208	128796
1	2.0	3	790001	800000	0.0114740514082327	1346	497212	43333604	3313372
1	3.0	3	790001	800000	0.0125049021555987	1346	66706	5334388	394188
2	3.0	3	790001	800000	0.0126118583914823	1346	25188	1997168	151048
1	3.0	3	800001	810000	0.0223900091004189	2451	222512	9938004	493452
2	3.0	3	800001	810000	0.0215391293015521	2451	79994	3713892	197904
1	2.0	3	800001	810000	0.0201931565333643	2451	1595150	78994584	5947272
1	2.0	3	810001	820000	0.0157117715394323	1576	796122	50670416	3947440
1	3.0	3	810001	820000	0.0167218427733357	1576	104678	6259956	447500
2	3.0	3	810001	820000	0.016757946460562	1576	39288	2344440	170856
1	2.0	3	820001	830000	0.0075364619121188	1157	278326	36930592	3166400
1	3.0	3	820001	830000	0.0068480967627178	1157	31878	4655016	269176
2	3.0	3	820001	830000	0.0067773670976517	1157	11838	1746696	99876
1	3.0	3	830001	840000	0.0044181891768488	1073	19082	4318964	247724
1	2.0	3	830001	840000	0.0048198729913204	1073	169062	35076028	2109860
2	3.0	3	830001	840000	0.0043232843760389	1073	7074	1636256	76252
1	2.0	3	840001	850000	0.0072189551663954	1285	292544	40524424	4008536
1	3.0	3	840001	850000	0.0075738736966358	1285	38498	5083000	385960
2	3.0	3	840001	850000	0.0072482638888888	1285	13694	1889280	161580
1	3.0	3	850001	860000	0.0106548621879136	1634	66076	6201488	752816
2	3.0	3	850001	860000	0.011021728054457	1634	25440	2308168	299696
1	2.0	3	850001	860000	0.0108301346620088	1634	534328	49337152	7290752
1	3.0	3	860001	870000	0.0061548947112698	1321	33088	5375884	246292
2	3.0	3	860001	870000	0.0060551817544582	1321	12232	2020088	88228
1	2.0	3	860001	870000	0.0058886991256029	1321	251868	42771416	3009160
1	2.0	3	870001	880000	0.0062037986890555	1659	325284	52433036	5061268
1	3.0	3	870001	880000	0.0065454758332498	1659	43382	6627784	432920
2	3.0	3	870001	880000	0.006198631300782	1659	15322	2471836	175928
1	2.0	3	880001	890000	0.0080936919520143	1865	480950	59422820	5210620
1	3.0	3	880001	890000	0.0082727406220147	1865	61070	7382076	555364
2	3.0	3	880001	890000	0.0080984361342137	1865	22458	2773128	203412
1	2.0	3	890001	900000	0.0060780889629949	1264	244044	40151436	3653748
1	3.0	3	890001	900000	0.0062639977885609	1264	31090	4963284	416300
2	3.0	3	890001	900000	0.0060753601820679	1264	11340	1866556	150788
1	3.0	3	900001	910000	0.0038690450675971	936	14442	3732704	250912
2	3.0	3	900001	910000	0.0035572753430334	936	4876	1370712	123144
1	2.0	3	900001	910000	0.0032078515201502	936	92044	28693348	3744668
1	2.0	3	910001	920000	0.0052039651466617	2480	407560	78317204	7629676
1	3.0	3	910001	920000	0.0051861643997519	2480	51252	9882448	672432
2	3.0	3	910001	920000	0.0047266728994057	2480	17594	3722280	235800
1	2.0	3	920001	930000	0.0126516969345184	2723	1138388	89979076	4389212
1	3.0	3	920001	930000	0.012826130797057	2723	142720	11127284	461804
2	3.0	3	920001	930000	0.0123601863988866	2723	51372	4156248	189660
2	3.0	3	930001	940000	0.0074582866204082	2112	23630	3168288	202464
1	2.0	3	930001	940000	0.0079847968954797	2112	548620	68708072	4485400
1	3.0	3	930001	940000	0.0077359945998723	2112	65508	8467948	520724
2	3.0	3	940001	950000	0.0088423828350455	1493	19610	2217728	165100
1	3.0	3	940001	950000	0.0091447636196026	1493	54282	5935856	418352
1	2.0	3	940001	950000	0.0077541564310584	1493	370286	47753228	3988180
2	3.0	3	950001	960000	0.0109529568282596	2044	34018	3105828	156396
1	2.0	3	950001	960000	0.0098822563822089	2044	651054	65881108	4955756
1	3.0	3	950001	960000	0.0112078164583194	2044	93562	8347924	351340
1	2.0	3	960001	970000	0.0078341692018395	2146	539568	68873672	5498104
1	3.0	3	960001	970000	0.0080827721841789	2146	69768	8631692	501684
2	3.0	3	960001	970000	0.0077639386458275	2146	25096	3232380	192636
2	3.0	3	970001	980000	0.0200994060523424	1502	45874	2282356	114836
1	3.0	3	970001	980000	0.0204557918028049	1502	124288	6075932	316580
1	2.0	3	970001	980000	0.0199733152268456	1502	972260	48677948	3375364
1	2.0	3	980001	990000	0.0139723097177175	2208	1003574	71825920	4694528
2	3.0	3	980001	990000	0.0139051972293709	2208	45948	3304376	219592
1	3.0	3	980001	990000	0.0141046148942571	2208	123198	8734588	662660
2	3.0	3	990001	1000000	0.0168208410880842	1742	43852	2607004	173228
1	3.0	3	990001	1000000	0.0168459058008301	1742	117858	6996240	417712
1	2.0	3	990001	1000000	0.0166592609818248	1742	934452	56092044	4278708
1	2.0	3	1000001	1010000	0.0138882641571404	1173	523658	37705072	2946416
1	3.0	3	1000001	1010000	0.013682175870821	1173	65292	4772048	220240
2	3.0	3	1000001	1010000	0.0139849657954942	1173	24818	1774620	97488
1	2.0	3	1010001	1020000	0.0167150034545967	1701	921634	55138128	3811728
1	3.0	3	1010001	1020000	0.0178458459581134	1701	122202	6847644	391812
2	3.0	3	1010001	1020000	0.0176409781469839	1701	45258	2565504	149292
1	2.0	3	1020001	1030000	0.0079776430543689	1256	320982	40235192	3292744
1	3.0	3	1020001	1030000	0.0084619079812116	1256	42206	4987764	357772
2	3.0	3	1020001	1030000	0.0082652172989957	1256	15572	1884040	120536
1	2.0	3	1030001	1040000	0.0103025085284185	913	299408	29061660	2579268
1	3.0	3	1030001	1040000	0.0110792728494801	913	40088	3618288	267440
2	3.0	3	1030001	1040000	0.0111270279192605	913	15100	1357056	100092
1	3.0	3	1040001	1050000	0.0081682862709552	1371	43400	5313232	521744
2	3.0	3	1040001	1050000	0.0082030776687265	1371	16248	1980720	207396
1	2.0	3	1040001	1050000	0.0074628117918804	1371	313098	41954428	5558948
1	2.0	3	1050001	1060000	0.010267364661889	1659	550766	53642392	3851912
1	3.0	3	1050001	1060000	0.0113481348651672	1659	75536	6656248	404456
2	3.0	3	1050001	1060000	0.0115248794093939	1659	28824	2501024	146740
1	2.0	3	1060001	1070000	0.0081987985402782	1716	456686	55701576	3768120
1	3.0	3	1060001	1070000	0.0082382704559272	1716	57182	6941020	362276
2	3.0	3	1060001	1070000	0.0080355679208485	1716	20980	2610892	127844
1	2.0	3	1070001	1080000	0.0063262596525778	906	175574	27753208	3645128
1	3.0	3	1070001	1080000	0.0061502619924145	906	21658	3521476	334460
2	3.0	3	1070001	1080000	0.0065099812554262	906	8488	1303844	142132
1	3.0	3	1080001	1090000	0.0144056585469105	306	16334	1133860	168476
1	2.0	3	1080001	1090000	0.0112524543620458	306	105012	9332364	1272372
2	3.0	3	1080001	1090000	0.0140416394360937	306	6016	428440	59936
1	2.0	3	1090001	1100000	0.0128392081273935	2308	951886	74138996	5847052
1	3.0	3	1090001	1100000	0.0140730796069334	2308	129396	9194576	628272
2	3.0	3	1090001	1100000	0.0142029089445301	2308	49114	3458024	225544
2	3.0	3	1100001	1110000	0.0086150963019968	1637	21404	2484476	128176
1	3.0	3	1100001	1110000	0.0085110435163037	1637	55950	6573812	393260
1	2.0	3	1100001	1110000	0.0079439101434209	1637	424094	53386052	3345820
2	3.0	3	1110001	1120000	0.0066029841196768	1367	13540	2050588	131144
1	3.0	3	1110001	1120000	0.0063886019695126	1367	34760	5440940	377012
1	2.0	3	1110001	1120000	0.0056373643320515	1367	245356	43523176	3851576
1	2.0	3	1120001	1130000	0.0013340596444087	356	14410	10801616	1535920
2	3.0	3	1120001	1130000	0.0012578616352201	356	624	496080	72096
1	3.0	3	1120001	1130000	0.0011630783001978	356	1580	1358464	156672
1	2.0	3	1130001	1140000	0.015289729526422	1905	947988	62001620	4018060
1	3.0	3	1130001	1140000	0.0162102917774102	1905	124030	7651312	456368
2	3.0	3	1130001	1140000	0.0159299993276708	1905	45492	2855744	184636
1	2.0	3	1140001	1150000	0.0156312371249089	2577	1314168	84073192	5235320
1	3.0	3	1140001	1150000	0.0170536133268532	2577	179236	10510148	457564
2	3.0	3	1140001	1150000	0.01706860248627	2577	67218	3938108	174784
1	2.0	3	1150001	1160000	0.0089635539611089	1128	323572	36098628	2993340
1	3.0	3	1150001	1160000	0.0093773813022566	1128	42628	4545832	254936
2	3.0	3	1150001	1160000	0.0093409181918827	1128	15862	1698120	102168
1	2.0	3	1160001	1170000	0.0154442608430148	3512	1782114	115390048	6321824
2	3.0	3	1160001	1170000	0.0168830048409276	3512	90802	5378308	226844
1	3.0	3	1160001	1170000	0.0166042005100727	3512	237582	14308548	638524
1	2.0	3	1170001	1180000	0.0194433768486583	3646	2289084	117730784	8624992
1	3.0	3	1170001	1180000	0.019908269050215	3646	292364	14685556	831820
2	3.0	3	1170001	1180000	0.0199341571744725	3646	108846	5460276	358740
1	2.0	3	1180001	1190000	0.0125709415267032	3013	1242510	98839852	5578676
1	3.0	3	1180001	1190000	0.012667307559848	3013	153746	12137228	686100
2	3.0	3	1180001	1190000	0.0126333884726411	3013	57646	4562988	245760
1	3.0	3	1190001	1200000	0.0114833444224575	2774	127994	11146056	660088
2	3.0	3	1190001	1200000	0.0113198594782675	2774	47238	4173020	254284
1	2.0	3	1190001	1200000	0.0099992238212233	2774	903330	90340012	5795732
2	3.0	3	1200001	1210000	0.0144555697315563	3706	80490	5568096	346680
1	3.0	3	1200001	1210000	0.0144436457218771	3706	215876	14946088	826648
1	2.0	3	1200001	1210000	0.0138600355701533	3706	1661732	119893776	8541360
2	3.0	3	1210001	1220000	0.0166701829152513	2511	63212	3791920	215636
1	3.0	3	1210001	1220000	0.0172679144769199	2511	174986	10133592	553224
1	2.0	3	1210001	1220000	0.0172104378960372	2511	1414350	82179780	4841436
1	2.0	3	1220001	1230000	0.0073842051940984	1604	383612	51950344	3637880
1	3.0	3	1220001	1230000	0.0078967060460049	1604	50274	6366452	460172
2	3.0	3	1220001	1230000	0.0077345771380813	1604	18546	2397804	162180
1	3.0	3	1230001	1240000	0.0114338274112696	1614	72770	6364448	504736
2	3.0	3	1230001	1240000	0.011322987502065	1614	26868	2372872	203072
1	2.0	3	1230001	1240000	0.0115316338936721	1614	592384	51370344	4564440
1	3.0	3	1240001	1250000	0.0078386891074568	1324	40566	5175100	459844
2	3.0	3	1240001	1250000	0.0082234513090051	1324	15796	1920848	192256
1	2.0	3	1240001	1250000	0.008319227326437	1324	337778	40602088	5282456
1	2.0	3	1250001	1260000	0.0071642184191739	696	157314	21958292	2162284
1	3.0	3	1250001	1260000	0.007532757574397	696	20804	2761804	200372
2	3.0	3	1250001	1260000	0.0079264401450651	696	8148	1027952	82864
1	2.0	3	1260001	1270000	0.0152688162519307	2118	1048142	68645924	4755484
